,cluster
244644,7
38262,2
189439,2
124780,2
214301,2
204700,2
104971,2
153036,6
146185,2
106965,3
176811,6
22896,2
34701,2
49542,2
191780,2
54690,5
168063,2
56924,2
77853,6
205516,2
166326,2
169883,2
24425,5
160681,2
130091,2
58221,2
181337,2
112047,2
233260,7
74673,2
195257,5
8413,5
205867,5
136197,2
147305,6
58490,2
192851,3
101758,2
85182,2
36027,2
146737,6
171899,2
98138,2
74313,5
63482,1
193797,6
187530,2
38048,2
63176,7
708,2
225327,2
177234,2
61010,2
180581,5
244547,5
8430,2
67887,2
115412,2
110310,5
246856,2
141189,1
207388,2
189903,2
116705,2
122272,1
19561,2
18185,2
246201,2
17426,2
47150,2
240534,2
9400,5
192953,5
2425,2
249082,2
240792,2
182355,2
49027,2
203991,2
209225,2
222508,5
29470,2
203133,5
59938,5
119285,1
164036,2
88068,5
149638,2
3563,2
5086,5
113365,7
114899,7
132535,2
192742,2
233592,2
148234,5
196897,1
220458,2
184303,2
78963,2
235024,3
7209,5
74543,2
126104,2
125213,2
235366,2
235475,5
115826,2
29109,5
44257,2
60076,5
183439,2
28895,2
98319,2
60733,5
45293,2
146807,2
114715,5
172233,5
141349,2
87039,5
147675,2
243742,2
231430,2
73782,3
98623,2
28607,6
97722,2
149909,2
197840,6
18597,2
117368,2
92264,2
249694,2
97912,3
236274,2
39460,2
159471,7
190645,2
136742,6
170331,2
78697,6
82803,5
127448,1
47189,2
126177,2
131926,2
61366,2
212367,2
239108,2
37673,2
35989,2
212548,2
201651,1
192293,2
210966,2
133705,2
218918,2
36297,2
49780,2
97666,3
164337,1
159709,5
187546,6
197764,5
160672,6
218504,2
222978,2
25354,5
1040,2
223535,2
241640,5
222081,2
180242,2
48853,2
215204,7
111479,2
119803,3
112571,2
208330,5
54271,2
52597,2
235699,2
177637,2
40044,2
110448,2
205854,2
176313,2
14320,5
179168,6
18417,2
38696,5
72185,5
88212,2
28344,2
184528,6
227041,3
140348,2
73400,5
173191,2
5448,6
220110,2
167027,2
143527,1
151553,2
34194,2
97872,2
99888,2
29770,2
53037,6
249647,1
129412,5
103085,2
243132,2
222395,1
15576,5
124824,2
34286,2
70030,5
38411,2
46067,2
61956,2
89922,7
140337,2
18124,6
47912,3
87568,2
36345,7
171324,2
135132,5
131690,2
30003,2
30668,2
58633,5
18771,2
186994,2
39953,5
141605,2
40404,7
142755,5
102362,7
82564,5
166492,1
4216,2
247619,5
248812,2
83269,6
194062,2
243110,2
100030,2
145176,2
114234,2
81467,2
209720,2
157067,6
247443,2
190622,2
2417,2
193774,5
227237,2
244577,7
38362,5
32652,5
35837,5
41115,5
92015,2
251749,5
28502,2
133233,2
145098,2
64648,5
3604,5
237883,2
16528,2
17512,2
160350,5
72401,2
65946,3
145274,2
91690,2
252660,2
203320,5
71374,2
131307,2
234152,3
85820,1
18742,2
216523,2
224279,7
232223,2
191002,2
187137,2
215297,3
229095,2
238411,2
23130,2
3708,2
128666,6
4759,2
220058,2
229917,5
209119,2
192421,4
32211,2
44108,7
97292,2
142853,1
177911,2
151929,2
240516,2
27935,7
215884,0
211211,3
82344,2
35597,5
95858,2
238149,5
197020,2
27029,5
66976,7
146652,1
121795,5
211221,2
74138,2
247883,5
160560,5
159126,2
40588,2
216192,1
180661,2
7952,2
152242,5
76030,2
151689,2
144376,2
104986,5
248674,2
11006,1
225655,2
220145,2
233319,2
29635,2
70866,2
31377,5
185789,2
247055,2
170722,1
234125,2
240868,2
91958,7
132797,7
186778,2
141825,2
239922,2
200010,2
164333,2
125954,5
172353,2
154764,5
21296,2
208854,2
60410,5
78536,2
96623,2
191624,2
47106,2
73394,2
43286,2
7649,3
213595,2
251539,6
125102,5
119129,2
159013,2
137752,5
25852,1
242463,2
38060,5
75634,1
158589,5
234050,2
220210,2
164030,2
101644,2
183805,2
241288,5
62542,2
67657,5
238989,2
597,6
142081,2
16935,7
230022,2
123890,2
119618,5
205671,2
212784,3
253271,6
145340,2
46602,2
152577,2
155156,7
118766,2
90501,2
8849,5
247473,2
204614,2
42135,2
204611,3
76047,2
226479,1
123923,2
10524,2
168393,2
218946,2
175963,6
209235,1
15648,2
121151,5
114832,2
79650,2
85850,2
147283,2
56157,2
152661,5
8472,2
231386,2
230200,2
26938,2
49974,2
86158,2
227580,2
119234,5
66031,2
134653,2
164160,5
163623,5
73324,3
69875,6
190480,2
198425,2
106369,2
233897,5
121540,2
118563,2
21861,2
194873,2
129204,2
170669,2
227496,2
251479,2
5761,2
65023,2
125084,2
235602,7
115073,1
119617,2
227801,2
39804,2
115767,2
22748,2
198547,2
243064,2
243583,2
230487,2
106547,3
161177,2
83178,2
30277,2
211935,2
162592,5
39694,2
102015,2
169255,3
223597,2
12647,2
90549,2
83073,2
248846,3
91235,2
253247,5
148887,2
232616,5
111572,2
246071,2
221165,3
50389,5
42221,7
193343,0
5167,6
124424,5
199357,2
25141,2
240814,5
209390,2
171650,2
94145,2
141001,2
54463,2
16711,2
107407,3
215270,3
46717,5
213224,2
178786,2
110680,2
33575,2
134497,7
207489,2
231292,2
210008,2
220893,2
136086,2
211288,2
226380,2
118763,6
91967,2
95313,2
219286,2
171749,1
132806,7
227608,6
180297,5
9177,2
133953,2
40072,5
175199,2
38233,2
150226,2
76368,2
243183,2
148611,5
64654,2
17632,2
15871,2
56225,5
245717,1
226206,2
55812,2
49402,2
225664,2
231139,2
126610,6
122964,2
65645,2
199327,2
235785,2
87223,2
22734,2
190317,2
253525,6
138335,2
39892,2
237167,3
79133,2
118901,2
107159,2
114880,2
14739,5
182248,2
247875,2
113878,5
5184,2
253015,5
199809,5
104585,2
10548,2
160291,2
214443,2
114948,2
170270,5
191798,2
89627,2
3511,2
19102,2
222660,2
222590,2
11825,2
178619,5
131403,2
88591,2
56121,2
58561,7
210679,2
221442,2
8145,1
28291,3
131111,2
49305,2
176224,5
44400,2
32052,2
57944,2
238451,2
12715,2
242823,2
118568,2
82566,2
56828,2
75395,2
55532,2
237929,3
232879,5
166200,2
185086,5
33945,2
23339,2
146671,2
46739,1
120831,2
214206,3
56221,2
37353,2
188494,2
157217,2
109395,2
237690,2
136506,2
48035,2
186847,2
7956,5
205522,2
24291,7
11335,2
244447,2
204922,2
210649,2
175445,2
3553,2
93554,2
54750,2
24167,2
168718,2
104044,2
109648,5
12361,2
220176,2
152892,2
187478,6
45927,2
163934,2
171404,2
42081,2
90101,2
164332,2
21247,1
159589,2
132629,5
11222,6
51835,2
5748,2
189528,5
166338,2
132583,2
70521,5
236471,2
69674,2
116639,5
253410,5
57657,2
136873,2
99860,2
202669,2
106097,2
120863,2
17112,2
173466,2
177720,3
178067,5
212884,2
10384,7
194507,2
74720,2
197941,2
251174,2
181605,5
253549,2
156618,2
183742,5
106882,2
19539,5
82599,6
163409,2
59655,2
72884,2
49925,2
28181,2
44091,1
208956,1
116545,2
3982,2
45485,2
239272,2
241506,2
239706,2
80605,2
230457,2
57394,2
47803,2
57171,2
171213,1
130856,2
156172,2
118334,2
33605,7
245209,5
321,5
146124,2
220689,2
92142,2
103220,2
226858,2
168829,2
25730,1
92407,2
117362,2
242649,2
66522,5
116309,2
248637,2
85396,5
178452,5
179553,2
180760,2
175203,6
114088,2
233436,2
95468,2
253625,5
246581,2
12792,2
68145,2
23716,3
57479,2
90517,2
196356,2
207212,5
241612,2
15896,5
215640,5
119385,2
116005,2
136501,2
65389,2
77458,5
124839,5
72344,2
240664,2
82383,5
235673,2
200331,2
68182,3
102739,5
206923,5
138930,2
208478,2
181150,6
40124,2
187253,2
180127,5
129946,0
200745,2
217608,2
187945,2
132488,2
38209,2
44443,2
136517,2
136527,5
190187,2
246444,6
90812,2
108084,5
90687,2
237932,2
188747,2
7410,5
233008,2
87201,2
4060,2
221524,5
209654,2
210429,2
104161,2
247973,6
1324,2
150483,7
77683,2
101947,5
83609,2
169155,2
224719,5
175913,5
42131,2
232248,2
140401,2
246406,2
198316,1
11384,2
3018,6
84598,5
66946,2
175014,2
252635,2
228619,2
40859,2
8101,7
28891,5
108579,5
7697,2
149499,2
134934,2
70769,5
8175,2
29463,5
41566,5
60772,2
29885,5
170636,2
146614,6
53647,2
20853,2
164161,5
16186,2
22855,2
29247,2
147899,2
237313,2
40260,5
34905,6
152728,1
187375,2
132202,2
45009,6
192785,2
35761,2
227859,2
190344,2
81828,1
215106,5
20424,5
214020,2
199533,5
240471,3
56247,2
58027,2
249178,2
166535,2
142358,2
158931,2
151199,2
16799,5
189396,2
73198,5
46201,3
181526,5
167151,2
95598,5
47506,5
2443,2
90923,1
22103,5
8646,2
25691,5
143541,2
100429,2
56743,7
253358,2
52206,6
137214,4
182651,5
77734,1
100727,6
93575,2
147042,7
8885,2
87743,6
232582,2
178738,2
13566,2
151132,2
36840,2
239380,3
99134,5
140369,5
86181,2
5204,7
230777,2
86421,2
225201,2
53203,2
192934,2
64446,2
148565,2
124833,2
120289,2
173883,2
26271,2
196290,2
63094,2
50136,6
57506,2
138155,1
154403,2
167563,6
220916,2
21078,2
204817,2
232005,2
74209,2
94511,2
126235,5
246294,2
169346,3
32605,2
29551,5
96191,2
34889,2
109539,2
148292,2
32952,5
18970,2
246528,2
229896,2
54912,2
78138,2
105822,5
85032,1
61727,2
79952,2
95999,5
120043,2
22446,2
216379,5
199913,6
58737,2
221567,3
38817,5
196301,2
232467,2
15193,3
246615,5
8181,6
144829,2
112558,2
78930,2
110856,2
243019,5
248685,2
121113,2
250403,5
113911,5
145625,2
110639,2
85078,2
138924,3
82880,2
91521,2
96948,2
140356,2
185615,5
193944,2
92973,2
233372,2
129720,2
23993,2
119975,3
58541,1
47346,2
246323,2
185363,2
71198,1
103850,2
110349,2
224550,3
120636,1
233082,2
127744,2
5598,5
7938,5
217266,2
200671,3
88015,2
150533,5
74246,2
87207,1
79110,5
58039,2
95434,2
10233,2
218109,2
23922,2
152668,2
188604,2
51337,2
143273,2
34168,2
7743,3
196229,2
97307,2
98524,6
58425,2
13585,2
190936,5
248232,2
119492,5
104693,5
132913,2
82210,5
62897,2
91730,2
47604,2
219322,4
239207,2
16781,2
17660,2
142239,2
143800,2
72908,3
45416,5
26464,2
55844,2
41737,2
252217,6
40565,2
228536,6
71079,5
3223,2
167612,5
191595,2
206916,2
196371,6
142971,2
121620,5
168907,7
11380,2
7856,1
129944,2
13204,2
158768,2
122557,1
228968,2
244998,5
75995,2
78428,2
109698,5
247722,5
51309,2
198182,2
178801,2
51600,2
240837,2
122939,1
148032,5
81104,2
78227,7
102992,2
24903,2
239209,6
62329,2
127108,2
97526,5
132306,2
241886,2
167089,6
120377,5
201181,2
248958,6
160804,6
107293,2
251932,5
100063,2
198652,2
232412,2
102185,2
26161,2
59826,2
252372,2
58439,2
216231,2
180155,5
236608,2
162026,2
78554,2
102116,5
185605,6
80540,5
47851,5
144085,5
80726,5
141412,2
106744,2
140117,2
120158,3
171187,6
8387,3
58251,6
235335,5
111333,7
166031,5
214787,2
99402,7
137235,6
106433,2
20546,2
157539,2
117928,2
201373,6
119517,5
153733,5
246484,2
224811,6
105863,3
248809,2
79819,2
68293,2
60175,5
247587,2
236999,2
100507,5
250747,5
192123,2
171745,2
183746,2
29465,2
185539,2
123210,2
212814,2
1556,2
35100,2
7660,6
217656,5
133455,2
42203,5
38281,5
104593,3
10928,5
68282,5
112893,2
28924,3
209952,6
10647,6
28552,5
222991,2
33630,1
25311,2
159035,2
101709,2
83464,2
69922,2
87663,2
139497,2
157708,2
100885,2
210982,2
12273,2
33333,2
173494,2
2825,6
92497,2
224675,2
22442,5
107051,2
166940,2
28252,2
102286,2
71153,2
86788,2
101817,3
68766,2
82386,1
25713,1
118354,2
68714,2
42505,6
169331,2
176812,2
52136,2
27181,2
38492,2
88478,2
216733,6
195319,2
201306,3
107668,2
124983,5
499,2
223944,2
147650,1
47679,2
166385,5
49304,2
77326,2
81430,2
5707,2
108292,2
5778,1
98699,5
10958,4
185193,7
105480,5
242587,2
228261,3
2102,2
23606,2
88511,2
136268,2
45453,5
114683,2
42557,2
4828,2
14498,2
115971,5
3069,2
239356,2
78273,2
60824,2
62966,2
86332,2
147114,2
213012,5
194506,2
63577,2
128232,2
111505,2
120266,5
176178,2
249624,2
55912,2
212131,6
62787,5
198541,6
176206,2
70709,2
109649,5
211095,2
154870,2
85985,2
35484,3
209673,2
28928,2
236433,1
109870,6
89453,5
85625,5
93418,2
167497,2
217819,2
27835,1
169055,2
27838,2
14064,2
48774,2
90362,2
248742,2
207211,2
229239,2
76319,6
12767,6
156955,1
22189,2
65061,2
45048,7
101457,5
223449,4
78618,2
119203,6
58787,2
172623,2
158914,2
21184,2
67358,2
174587,2
98570,2
9952,2
15585,2
102902,2
193404,2
153377,2
73760,2
89430,2
160462,2
191013,2
78277,2
141039,1
54670,1
1079,2
227561,2
176433,4
56377,6
79836,2
227029,2
131170,5
75643,2
91250,2
193524,2
35810,2
35063,6
149379,2
93797,2
24290,2
113246,5
239521,2
232992,2
171189,2
215208,2
200213,2
128839,5
153150,2
234234,2
6519,2
188929,2
52019,2
217226,2
76304,2
229937,2
77650,2
76975,2
111014,2
113142,2
6536,2
34343,6
86628,3
204413,5
4914,4
59660,1
14792,5
56136,5
65104,2
35456,2
103408,2
186252,2
214953,2
69346,2
89761,5
65718,2
211171,5
107642,2
42369,7
177029,2
107776,2
137173,2
62624,2
155906,2
126254,2
74204,2
132829,2
92699,2
149814,2
137318,5
86427,2
159405,2
118331,2
70928,2
77037,2
100497,2
164041,2
37894,2
38671,2
97442,2
233280,2
107421,2
241326,5
102255,7
163581,1
173327,2
145270,2
126625,2
203079,5
179204,3
36605,2
21710,1
7886,2
210194,2
253026,6
125612,5
125337,3
109052,5
232887,5
76120,6
70192,2
251703,2
223687,2
99161,2
78388,2
88662,5
144873,2
90248,2
146180,5
128451,2
185536,4
78327,1
48184,2
49509,2
220378,2
211686,2
229626,7
203386,2
37551,2
200815,5
195599,2
119762,2
210799,6
5306,2
112106,2
238054,2
148574,2
33522,2
177344,1
160937,6
115969,2
22985,6
153907,2
42007,2
136928,5
27028,2
68654,2
225730,3
200082,2
21067,2
81040,2
95684,2
56909,7
70082,2
47567,2
205345,5
54683,2
114911,6
20142,2
197730,2
140919,2
249617,3
219770,6
22737,2
127193,2
164219,1
15354,2
83865,5
87030,7
147260,2
54671,3
183456,2
89712,2
30711,2
128867,3
70416,7
221218,2
63144,2
88648,2
146498,2
216895,2
109354,1
183323,6
186300,2
89748,3
12909,5
126336,2
170358,2
173784,2
58086,2
69317,2
98795,5
174364,2
92765,2
196564,2
245054,2
146531,2
95193,2
196409,2
70149,2
127563,7
132678,6
180453,2
50607,2
174448,2
79748,1
160299,2
252436,6
98551,2
126145,2
161377,2
120888,2
122888,2
178813,5
186137,2
14277,2
14091,2
224645,2
221275,2
112143,2
212465,2
25802,2
26503,2
67772,5
207950,2
74467,2
199502,2
124629,5
128677,2
34854,2
223993,2
105171,2
78525,2
92635,2
229163,2
29936,3
115123,2
61380,5
29962,2
244610,6
620,2
184823,2
182291,2
122895,0
231579,2
152392,2
92845,2
104346,2
194566,2
246979,2
94043,7
21657,2
34540,2
228485,2
157955,2
188720,3
46982,5
241630,5
173496,2
97198,2
45257,2
68427,1
166217,5
215659,5
135993,2
231733,6
161545,6
133902,5
157365,2
145339,2
358,5
203569,2
150408,2
167125,1
84282,1
65975,2
85105,2
106531,2
218179,2
23676,2
208746,2
90827,5
168856,2
233755,5
241222,6
161352,2
227714,2
54809,2
18023,3
216940,2
216391,6
243525,2
122214,5
178190,6
108155,2
157657,2
212620,5
150001,6
68673,5
82804,5
117548,2
18795,2
125198,3
61375,5
110910,2
177767,2
46304,2
119899,5
100895,2
234006,2
235823,2
237548,2
177221,5
186125,2
130000,2
20370,2
88003,2
244380,2
193130,2
237805,1
171999,2
62658,2
194409,2
28568,2
1794,2
148557,2
202533,1
40734,2
4455,5
52751,2
195613,2
180015,5
77111,3
237662,2
220582,7
52548,2
154497,2
96486,2
165420,2
75091,2
186443,2
110655,2
171898,2
242585,3
226464,3
193602,5
68863,5
144113,7
194120,2
236693,6
37757,2
134627,2
180216,7
155553,2
204090,5
48795,1
166250,2
153136,6
209194,2
164003,2
176958,2
200133,5
113709,6
124163,2
69442,2
83964,7
170241,2
14851,2
8551,5
177260,2
239932,6
76695,5
182567,6
90571,5
126536,2
177138,2
146900,2
118018,2
241926,2
122860,2
168684,6
171702,2
176653,2
128936,2
184713,2
92502,2
158918,5
249231,2
123503,2
125275,5
102349,2
178489,2
112701,2
35160,2
74588,2
40533,2
27523,2
20525,5
110260,2
129439,2
218461,2
215008,1
80609,2
134897,5
224972,2
12456,2
204032,5
50233,2
217162,2
25137,2
22676,2
241113,2
184703,2
143050,5
87555,2
115716,6
141194,7
202994,5
201933,2
171527,2
177712,2
22543,2
52585,4
69377,5
99700,6
36150,5
16562,2
102333,3
187793,2
229821,2
241518,2
186146,5
179422,2
45274,5
19094,2
249817,2
92276,5
151618,3
243007,6
24968,2
160906,2
252916,2
71850,2
177793,2
65994,2
14954,7
201994,1
158404,2
149585,2
13925,5
109177,2
243486,5
111338,7
66911,2
203006,2
196689,2
198095,2
11921,2
108453,2
239937,5
21758,2
221387,2
73405,3
57677,2
36080,5
2508,6
216329,2
245581,6
68574,2
238613,2
66430,5
208311,5
195047,1
97368,2
21257,2
68084,2
36969,3
194251,2
109096,6
234423,2
56452,2
227622,2
41595,2
119028,2
51721,2
78063,6
166931,6
43888,4
81115,2
196201,1
170645,1
160818,2
250303,2
245399,6
77520,2
134245,1
237538,2
245263,2
179028,5
179222,5
33260,2
132128,5
91447,2
162237,2
152789,2
9058,2
123611,5
151417,2
197630,2
138843,2
114524,2
31438,5
139820,2
201255,2
138043,3
13382,6
9307,5
130828,2
45495,6
122775,6
128077,5
112229,3
212510,6
202609,2
86851,2
138378,6
235583,5
252933,6
236790,5
160143,5
139854,2
5964,7
236400,2
8590,5
245443,1
90214,5
165114,2
157045,7
188966,2
160039,2
41117,2
114894,2
19665,3
72674,1
2812,3
201072,2
231017,2
129619,2
17780,2
77232,5
150909,2
181268,1
216495,2
116536,2
129499,2
40060,5
14953,5
170076,2
5326,2
23151,2
130966,7
222977,2
103228,2
99254,2
125679,6
213735,2
88078,7
79085,6
189569,2
76962,2
129558,1
11669,4
33528,2
65708,2
101042,2
93017,5
61184,2
40227,2
54407,5
202278,2
42061,2
107405,2
81349,2
22261,5
115883,2
185629,5
82756,2
174391,3
182090,2
204328,5
197372,2
149837,2
168047,2
239455,5
70335,2
199328,3
251832,2
240295,3
83970,2
178464,2
73024,2
100949,2
189553,5
51458,5
96228,2
10588,5
54881,2
235747,5
215120,2
86489,2
227406,2
17659,1
123136,5
83676,2
14985,2
3109,2
125158,5
84509,2
239966,5
112606,2
87687,2
38215,2
250164,1
174323,5
68361,2
136964,1
17471,2
88440,5
195769,2
155893,6
101996,5
116273,2
116314,2
231846,2
56485,3
247165,2
233903,2
76249,5
51684,3
164854,2
182950,5
159728,2
5070,2
250896,2
2498,2
224157,1
144323,2
71504,2
249771,1
50907,6
83324,2
49743,2
83250,5
82903,7
135715,2
59613,2
223688,2
129045,2
62015,2
170041,2
132637,2
207756,2
58729,2
37787,2
12875,5
74013,1
51454,2
13214,7
232272,2
50527,2
100670,2
192289,2
93459,5
41618,2
194192,7
34707,2
180920,2
94463,2
211709,5
226136,3
250559,2
148587,2
148168,2
58329,2
172073,2
926,2
26683,2
211959,6
127082,7
225544,1
13034,5
177522,2
250661,1
121043,2
108741,2
119657,2
215345,2
50103,2
239543,6
92913,2
27929,2
173606,6
103930,2
191604,2
159140,2
213176,2
75817,2
140165,2
47571,2
239116,2
89176,6
119010,2
10056,2
218071,2
11994,5
45756,2
139839,7
189887,2
11322,2
204853,2
193289,2
56640,2
8599,2
203127,2
168983,5
237611,6
168338,2
154512,2
97515,5
145049,5
234058,2
211723,2
226794,2
240651,5
182277,2
128547,5
198340,2
1685,2
227834,2
208766,5
21799,5
191517,2
79157,2
10230,2
135134,2
179188,3
96890,7
134692,2
156786,1
50289,2
44863,2
54266,2
130518,2
26046,2
19840,2
200925,6
169831,2
211374,5
171401,2
117057,2
182026,1
116486,2
25977,2
135343,2
600,2
156693,2
184313,1
129653,5
5708,2
142109,2
149590,2
62190,3
67448,2
143921,5
179015,2
209830,2
26396,5
8414,2
102651,2
9491,6
8685,2
113303,2
3993,2
216111,2
64286,2
201146,2
35306,2
251824,2
169675,2
186119,2
19541,7
191770,1
199538,2
13808,3
30393,2
192168,2
221191,7
232,2
7497,2
160228,2
15152,2
253234,2
72692,2
67701,2
77924,5
233207,2
188643,2
5842,1
229753,5
82870,1
39697,2
26133,1
113913,2
141334,2
181884,6
118592,2
145828,2
143445,2
97116,2
193476,6
157439,2
122501,2
99118,5
228152,2
182726,2
239261,2
248530,1
97832,5
220104,5
47965,2
40502,2
65208,2
106959,2
207328,5
135698,2
150767,2
108001,2
55413,2
162594,2
113640,2
253584,2
229853,2
181596,5
81831,5
208518,2
167105,2
3489,5
38150,2
229043,2
206841,5
40435,2
221307,2
120531,2
219564,2
128747,2
246771,2
17480,2
143987,2
12960,2
222485,2
61915,7
134839,2
209131,5
229662,2
73115,6
141980,1
172781,2
232401,2
232462,2
174532,2
205116,2
156221,2
90002,3
170114,2
231990,2
211592,2
52160,2
10465,2
145302,2
74756,2
20682,2
192745,2
129594,5
183931,1
103110,2
187777,7
200038,2
69706,2
80109,2
70092,2
213845,2
185321,2
131780,2
242078,2
72134,5
2220,4
47459,2
220115,2
73632,2
61995,6
16710,2
203244,5
108587,2
11697,2
101504,5
24123,5
188667,5
114040,2
80211,5
212699,3
107858,2
251934,5
5665,5
191358,2
51675,2
125244,5
11566,7
181708,5
66189,2
12044,2
19010,3
117252,2
140803,2
109887,2
77969,2
192746,2
24879,2
38213,2
196419,2
74032,2
14192,6
190849,2
117583,2
167267,2
231704,3
239757,5
162667,5
114928,5
3123,7
112635,2
105600,2
161465,6
51111,2
118687,2
43971,2
134228,2
10729,6
250556,2
113111,3
125442,2
71363,5
188248,2
10970,6
131321,2
13272,5
158188,2
235045,2
225146,2
833,2
117850,5
147977,2
137170,2
241803,2
143672,2
197439,2
129974,2
248472,2
204415,5
217770,5
72521,5
84524,2
224095,2
76393,2
63360,2
94280,2
185319,2
219114,2
31964,5
122128,1
84869,3
198404,2
170208,2
20684,3
172016,2
39199,7
132932,2
222623,2
237098,2
251655,3
154420,2
207682,2
53093,6
123577,2
245292,5
12313,2
95630,2
5254,2
225950,2
196964,6
100086,6
39021,2
64496,5
153031,2
107897,2
149928,2
56565,2
31590,2
110358,2
109800,1
49007,2
45318,2
199928,5
19243,2
69822,2
40357,2
167310,5
246557,2
74283,5
172893,2
240330,2
222697,2
34463,2
102212,2
73533,5
22638,2
22912,2
117015,2
228534,2
48921,2
51947,2
211652,1
219884,2
39884,2
251131,2
221893,6
103517,2
131404,2
252911,2
158492,6
73776,2
175991,3
154582,2
71035,1
2087,2
174639,5
134542,5
146701,2
28160,5
212006,2
22857,2
24064,2
30228,2
180283,2
36048,2
93826,2
128081,2
166501,1
76815,2
108880,2
79667,2
250648,5
117563,3
117818,2
104537,2
176132,5
19326,1
27110,2
186239,2
33537,6
220969,3
235171,5
34950,6
239872,5
125127,5
251993,1
40315,2
252929,2
89116,2
229886,4
157457,5
239274,5
76303,2
251788,6
132919,2
126119,7
194514,5
212209,5
26491,7
213574,5
191788,2
217066,5
14554,2
224052,2
38597,2
108386,2
7806,5
155214,2
150154,5
179517,1
133774,2
126004,2
76606,7
195952,5
198568,2
78490,2
36052,2
37553,2
131601,2
216007,2
13322,2
102303,2
113850,7
188241,2
20384,2
33896,2
168301,2
245179,2
185706,7
216535,6
56615,5
8672,5
129249,2
7603,2
171768,2
239813,2
243266,2
233991,2
188487,2
10239,5
126634,2
46024,6
224623,7
122285,2
116684,2
152144,2
15547,2
193929,2
41663,1
186372,2
93126,2
17619,2
37665,2
146717,2
210185,2
81776,5
29822,5
43178,5
227276,3
176593,2
227248,6
122935,2
224192,2
50798,2
243367,6
99112,2
218744,2
86289,5
83317,2
159985,2
9284,3
126851,2
154684,2
100784,2
247726,2
174339,2
46873,1
16409,1
162443,5
117045,2
79962,5
120305,6
109260,2
216196,2
74248,1
25843,2
152390,2
6339,2
237707,2
211944,1
148305,2
101825,1
240412,2
220838,2
169312,2
153484,7
48801,3
213447,2
126929,2
225295,2
75260,5
42249,5
60381,6
209051,2
47412,2
97858,2
186796,5
66252,7
191328,2
77014,6
244624,5
188014,2
242315,3
142788,2
50346,2
96904,2
158065,2
109090,2
161784,5
33371,2
111108,2
60463,5
229744,2
99075,2
152487,2
171934,6
67229,2
37334,2
79726,2
128343,4
143796,5
80552,5
92900,5
150410,2
5215,2
105846,2
241147,2
109830,2
242062,2
226403,2
243713,2
180974,6
149266,5
109912,1
184121,2
203962,2
244632,2
102114,2
100317,2
115367,5
167708,1
253503,2
118269,2
106599,2
22130,1
232429,2
229167,2
47318,5
58401,2
88564,2
88752,2
173002,2
112243,2
