,cluster
239349,5
117238,5
238866,4
203408,5
174334,6
19625,1
62817,2
16527,5
7643,2
242871,2
57972,5
231500,2
41688,3
122921,5
94732,5
60477,5
88392,6
161229,2
22146,2
48891,5
93858,5
40937,3
43639,5
242817,2
137021,5
36486,5
174452,6
227039,2
227219,5
54038,2
78685,5
177876,5
62928,2
212984,5
62204,2
158139,5
78502,5
185085,2
80628,5
180316,3
95744,5
87014,2
244089,5
248033,5
38830,5
138234,0
168762,5
22817,5
154789,1
73837,5
48142,5
232943,4
157786,5
87528,5
208759,2
105896,5
90278,5
4980,0
4320,1
114603,5
34950,6
228838,5
75383,5
62931,5
181867,2
15596,5
207888,5
100991,2
224036,5
68987,6
136560,2
196231,5
146938,1
94577,5
131297,2
135996,3
40279,5
127311,5
149090,5
124232,3
134808,5
197368,5
97391,5
173596,6
131147,5
103466,2
204217,6
4161,5
25645,5
211518,5
233316,5
135493,5
88545,5
218739,0
107366,5
4839,2
234256,5
118680,5
153235,5
151960,6
29403,3
185146,5
147381,5
50684,5
99637,1
10133,6
14756,2
181618,5
166408,5
158830,5
12886,2
112104,5
18226,2
241873,6
104919,2
108800,5
108569,5
226263,2
216813,5
47816,5
220233,5
10616,5
163644,0
129967,5
76526,2
186749,5
121552,5
62433,6
102998,2
90277,5
102172,5
164512,5
61549,5
29157,5
179346,5
147909,5
123767,5
25648,5
248290,5
63838,2
104666,5
22625,6
50698,5
33339,5
83877,5
124728,5
69171,1
1712,5
51659,5
8812,5
129242,6
236518,2
57823,5
152233,5
136726,5
18801,6
143864,5
106454,2
117296,5
148092,5
147316,5
138031,5
59267,5
165994,5
64756,5
230347,5
1430,0
251854,2
107233,5
251283,5
241993,5
186687,5
11345,5
116971,5
141727,6
82320,5
218837,3
141106,4
230311,3
85856,5
42088,5
53719,5
27771,5
109165,5
164702,6
207877,5
119731,5
115556,5
63656,2
120450,5
81896,5
31924,5
1489,5
200531,2
90220,5
37322,5
131266,2
77561,5
106850,5
214282,5
139895,2
22854,5
145413,5
202666,2
20221,5
45717,0
109566,2
186250,5
74276,0
171220,5
22454,3
62343,5
106814,2
51163,6
195213,2
220024,5
68893,5
35154,5
110854,5
142843,5
55242,6
60067,0
155055,5
147665,5
234523,5
42776,2
234382,2
219088,5
111547,5
160102,2
223360,5
162864,5
158146,6
71033,5
163463,5
7459,5
234045,2
209490,2
122291,5
187872,5
129334,2
215463,1
5464,5
224772,6
93147,1
154059,5
24023,5
101846,5
44146,5
142713,5
118148,0
69288,5
154962,2
235895,5
214468,3
2223,5
177646,1
189045,5
83270,6
193952,5
136103,5
199356,5
72002,5
142473,6
11569,3
197278,5
135731,5
26176,5
149344,5
98986,5
135160,5
203018,5
220112,5
80098,5
104803,2
33117,5
124320,5
78171,5
62550,5
189588,5
118081,6
66770,5
251520,1
181253,3
79625,5
253416,6
160479,5
38380,5
148428,5
231526,5
33479,5
56182,2
148584,2
80102,0
20166,2
214659,5
182747,5
34464,2
208257,5
77612,5
53915,5
185206,5
186514,2
74994,5
124272,5
208202,5
233116,5
223470,2
200837,2
220354,5
98644,5
44749,5
1929,2
4885,5
155321,0
42909,2
217439,3
172022,5
227653,5
88368,5
179704,5
80323,2
74951,2
165895,5
36746,0
167439,2
9900,5
227169,2
207687,5
18358,5
234534,5
216402,5
14430,5
222212,5
144708,1
133511,2
154095,2
196984,6
154561,6
143938,5
75450,5
204457,2
216618,5
200024,2
114490,3
185209,6
113557,2
30375,2
5634,5
203596,5
113237,5
167831,5
231293,5
13757,5
234599,5
147970,5
3726,5
221328,5
122993,6
136943,5
141206,5
161083,6
181393,5
59461,2
210092,5
163730,5
30487,5
249225,5
153149,5
174331,5
223866,5
58427,0
76990,0
150886,5
19176,5
47710,2
247601,2
181389,5
93999,5
9751,5
92085,5
82703,5
74292,0
113191,5
37472,2
249507,5
127068,3
84082,2
138420,3
113024,2
3221,2
234922,5
122868,5
54773,5
185361,1
54638,5
236225,5
205853,5
172455,6
165375,5
167039,2
104958,5
177771,6
105256,5
241315,1
56201,5
248245,5
12164,5
188032,5
57556,5
180295,2
148084,5
25571,2
150969,5
56259,2
83683,6
83653,5
14884,5
157903,2
113853,5
60142,5
172360,5
31756,5
223994,5
38642,5
47774,5
118053,1
114212,5
10939,2
148842,5
38706,5
68228,5
18780,5
59424,5
172016,5
58156,5
144551,5
151106,2
187146,5
69356,5
160981,5
178240,2
10280,2
119974,0
163988,5
144545,0
224648,5
16409,0
205402,2
98738,5
65656,1
76174,5
251949,5
122646,3
230193,5
87056,5
5791,5
215689,2
156493,1
241344,2
231401,6
196130,0
221616,1
62527,5
60524,5
52541,5
145349,4
67887,5
180212,5
169045,5
115791,6
33109,5
11802,5
219478,5
89567,3
123408,2
92721,2
201675,5
67715,5
121547,5
138962,5
102767,5
166464,5
141108,5
120714,2
90851,2
27566,5
41650,2
222122,5
243706,5
15828,5
218107,5
72182,2
192766,5
208559,2
160386,6
41818,5
120957,5
249143,5
123185,0
198156,6
195982,5
2297,5
91065,2
31722,2
11122,5
46968,5
97729,5
206269,5
86121,5
236726,5
86698,1
210086,5
66243,5
105858,5
133881,5
131249,5
4898,5
162906,6
144043,5
249744,5
123050,5
107696,5
156798,5
169176,5
197929,5
195966,5
217018,0
43711,3
36792,1
164418,1
146351,6
209758,5
69227,3
124503,5
2990,5
143038,0
213130,5
205020,5
29749,5
142996,5
252256,5
211602,2
100883,5
108390,0
231660,5
43015,5
204545,5
233967,5
45802,2
234156,2
68564,0
67947,5
27736,5
211330,2
20622,5
85092,3
51491,2
146557,5
182668,5
49334,2
15590,5
85270,6
87224,5
157289,6
113219,2
80255,5
91001,2
242212,5
19756,5
102201,1
243750,4
91303,3
200222,5
154747,5
145123,1
6345,5
9221,2
135798,5
20665,6
93827,5
251651,2
178521,5
130683,5
121730,6
119949,2
93929,2
57912,5
152933,6
209450,2
7053,5
162627,5
61352,2
84716,2
30231,5
197579,5
11353,5
41634,5
121749,5
239334,5
128851,5
97206,2
157448,5
10561,5
111650,6
13362,0
196893,5
119612,1
9722,5
134619,5
221444,0
15068,5
214761,5
230234,5
79023,5
129655,0
145031,2
239555,2
228302,0
64285,2
248431,5
104049,5
72416,5
80332,2
213539,5
233976,2
52481,5
148494,5
27800,2
60103,2
238216,6
97191,2
66888,2
198181,5
204000,2
184784,5
94101,2
147790,5
150249,5
8277,5
217287,2
207475,5
117746,5
162675,5
63511,6
49039,5
6103,5
70073,2
35242,5
249753,5
56883,3
201483,5
76408,5
18470,0
134080,2
30499,1
175335,4
72751,6
29798,2
9800,6
210639,5
181572,2
47826,5
131189,5
122801,6
81981,2
201476,5
10723,2
131101,5
42018,5
42787,5
164548,5
71451,5
230102,2
167512,5
165085,0
239634,2
104000,5
9647,2
216389,6
90705,5
227527,4
193151,3
86444,2
229575,5
10251,5
173380,5
115003,5
240744,2
69406,2
200641,5
69738,5
162207,2
165153,5
69596,2
165682,3
141886,5
116311,5
105787,4
5057,1
67618,2
248018,5
202054,2
34232,5
122173,2
193668,3
227030,5
188118,5
45899,5
179075,5
137060,6
212792,5
117127,1
59145,5
56913,5
235495,5
109247,5
147633,2
186311,2
20841,5
204295,5
239228,6
143111,1
25691,2
230290,5
226825,5
224732,5
130725,5
56493,1
115091,5
50860,5
15528,2
175118,5
103637,5
78091,1
253258,5
160176,1
239153,5
248077,6
2849,5
190646,5
33902,5
248340,2
184088,2
96295,5
143437,5
183443,5
219458,5
145706,5
171297,2
252167,5
115984,5
243583,5
22488,2
106555,5
239530,5
183017,5
68383,5
203070,2
12160,2
24798,5
1435,2
145761,5
537,2
188336,5
116196,5
12835,5
89232,2
202692,5
194221,5
249426,5
50686,5
13288,2
145065,5
77589,5
42957,2
227960,5
240932,2
13406,2
243913,2
169578,2
91489,6
57197,2
127374,5
93143,5
206096,2
174467,5
236383,2
51801,5
100951,5
8709,2
124391,5
84736,5
79996,5
199106,5
115251,5
187504,5
8394,3
45397,5
101381,2
14060,2
214958,5
62681,5
2501,2
18743,5
199536,2
216549,1
150990,6
48904,7
194928,0
159923,5
245074,5
235503,5
202789,5
225703,2
166699,0
215097,2
192222,6
203437,3
245810,5
157656,5
155053,5
143444,5
240902,5
160491,2
198219,2
164753,5
24487,5
154619,5
97553,5
196830,6
94955,6
21406,5
38760,5
224446,5
235097,5
225153,5
195440,5
188608,2
242513,2
20593,5
130053,5
53051,2
39500,2
208449,5
226620,5
231612,5
236488,6
88171,5
188389,5
170764,2
225506,3
226121,6
193618,5
16974,5
95251,5
90764,5
211362,5
162504,3
76525,5
175265,5
88950,3
59638,5
214605,1
53049,5
228078,2
70057,5
80175,2
122043,5
122518,3
32177,5
140478,5
170156,5
129657,5
118231,5
31489,5
164846,5
167908,5
129708,2
198553,5
187284,2
252639,2
28789,5
191187,5
183617,5
162802,5
208564,5
221869,5
66673,6
67069,2
125641,5
101942,6
92671,5
163579,2
150062,5
122171,3
222211,5
113912,5
75371,5
176340,2
43368,0
5019,5
123746,3
189962,5
51671,5
232936,1
139871,5
149339,5
179324,0
53510,5
212858,5
21480,5
149788,6
188736,5
156886,5
177110,2
35058,5
84570,2
63477,5
27630,6
109130,2
189571,5
185751,5
106497,5
16726,2
146998,5
77936,5
166876,5
52821,5
186010,5
3265,5
202005,5
83504,5
219067,5
30952,5
121144,5
93971,5
170415,0
9834,6
98911,5
214700,5
