,cluster
221564,2
170008,1
20914,2
156869,1
166778,1
47946,1
41694,1
73605,1
245300,0
14256,4
163103,1
29845,1
6097,1
8527,1
170083,1
212823,1
228780,1
126090,3
106647,1
124417,1
73395,1
116586,1
15018,1
123439,1
188235,1
161822,1
182132,0
236360,1
197884,7
124647,2
78114,2
90021,3
146899,1
232839,1
138949,1
201929,1
56222,2
46023,1
200974,2
228053,2
143834,1
243728,1
201128,1
211463,3
127612,1
141644,1
129543,1
9879,1
128671,0
184942,2
143880,1
115826,1
204102,1
159505,1
214323,1
92538,1
233743,1
83155,1
139869,1
169999,1
18742,1
191042,2
98680,1
238248,1
54484,1
52885,1
208232,1
91721,1
72791,1
64260,1
210533,3
146480,3
70186,1
65236,1
242585,3
127601,1
20213,1
175632,1
99114,1
44426,2
171873,1
183168,1
227844,7
204237,2
20469,1
87037,1
183623,2
47396,1
231000,2
226506,1
181097,1
15660,4
189856,2
159107,2
168271,1
184418,7
245515,1
70567,7
248599,1
93079,1
207968,1
83171,4
91218,1
234788,7
606,3
16933,1
186766,1
123458,1
62325,1
47689,1
197145,1
35686,1
27663,2
133160,1
16013,1
239085,1
114728,1
61554,1
242262,1
195989,1
125817,1
129675,1
120270,7
145653,1
158818,1
22255,1
87514,1
214972,1
12797,7
177834,0
127578,1
17133,1
156438,1
154039,1
225325,1
32807,2
160646,1
134910,1
98482,1
19894,3
171754,1
137262,1
63737,7
26275,4
201491,5
142755,2
116750,7
4724,1
210034,1
99017,1
180736,3
160271,1
38217,1
55730,1
22191,1
189818,1
168537,1
85670,2
218009,1
12218,1
100625,1
243093,1
46974,1
98149,2
36978,1
208203,1
161890,2
163419,1
188759,1
164738,4
233724,2
117375,1
111801,0
204197,1
80509,2
188243,1
11581,1
172082,2
46413,1
195656,1
128984,1
108344,4
46267,1
185898,2
51411,1
35707,1
216580,7
227360,1
186744,7
226959,3
209491,7
98875,1
76974,1
179616,1
145710,1
213748,5
134239,1
17823,1
15545,1
143619,1
10648,5
132759,1
132041,2
168881,1
202839,1
65906,1
236093,3
168869,1
153648,0
22333,1
43340,1
189808,1
54148,1
231440,1
244486,1
162519,1
248255,1
249923,1
240079,1
92673,1
27827,1
145380,3
211588,4
149385,1
208229,0
233246,1
189139,2
190470,1
61720,1
16510,1
161530,1
8273,1
218559,1
80745,1
17739,1
201595,1
3831,2
119549,1
97477,1
108955,1
21589,1
26206,4
115612,1
142970,1
144530,1
217201,1
44575,1
34664,1
238146,0
85911,4
135629,1
166079,4
190611,1
246818,1
3160,1
2014,1
60937,2
81496,1
79212,1
167441,1
208610,2
98315,1
243277,1
193711,1
118634,2
11537,3
174639,2
115167,2
250871,7
228112,7
231417,2
132262,1
23512,7
157876,2
60632,1
102912,2
222627,1
122663,1
32623,1
193769,1
200998,1
174227,1
244198,2
11860,1
109454,1
207029,1
85993,1
86813,2
15802,1
66393,1
212377,1
235086,1
17261,1
211551,1
156112,2
107975,4
152242,2
18693,1
171319,1
188332,1
109439,0
194418,1
197493,1
158320,1
69664,1
56931,1
71612,2
180133,1
6401,4
34854,1
10250,1
211940,1
66762,1
249117,1
58608,1
12334,7
213627,1
237921,1
230266,1
183832,1
159091,1
139822,1
184684,7
89886,1
240346,2
111792,1
215835,1
220673,1
148143,1
49639,1
110446,1
240315,1
47039,1
136038,7
92633,1
107093,1
63155,2
51487,2
174299,7
53176,1
246502,1
37681,1
83048,1
92731,1
196000,1
90406,1
37774,1
229704,1
155113,1
117094,0
94213,2
61131,1
41041,7
231415,1
106153,1
62379,1
217855,7
98457,2
76919,1
246046,1
132811,1
83212,1
120490,1
118159,1
183827,3
111730,0
69703,1
124314,1
189246,2
193262,1
95451,1
210832,1
65793,6
114004,2
124870,1
57713,1
97040,1
192262,2
99967,7
191146,1
87830,1
128084,1
246807,2
63435,1
166518,1
16795,1
115310,4
85375,7
95747,1
110497,1
69646,1
214206,3
54340,1
73875,7
241272,1
20462,4
118422,1
206601,3
112055,1
175586,1
62546,1
47027,1
48214,7
158117,7
115508,1
245551,1
216232,1
200098,2
10061,1
61644,1
131816,1
4301,1
61987,2
248126,1
235805,1
117448,0
173443,3
224599,1
200019,1
180335,2
112093,2
234067,1
142795,2
184051,2
76131,1
168691,1
2975,1
5399,0
211332,1
112821,1
188724,2
46632,1
28152,2
191495,1
154640,1
94231,1
135107,7
24798,1
217585,1
10297,2
193067,1
244992,1
197000,4
58531,1
129061,2
68523,1
212345,7
252209,2
5482,1
74149,1
63779,1
80231,3
170740,1
172056,2
219806,1
89620,1
47480,1
220307,1
18831,1
31321,1
52646,2
202532,1
6889,1
200232,1
135957,2
19137,1
84197,1
126890,1
29195,1
214449,4
84413,1
214511,1
5917,1
185583,1
151177,1
4227,3
119699,1
41536,1
69185,1
24291,0
72216,1
198448,2
218621,0
6936,0
92224,1
75289,1
107758,1
107352,1
180643,1
71435,4
129788,1
208506,1
80844,1
7751,1
136646,1
196126,1
190018,1
77188,2
71312,1
48464,7
185865,7
99329,1
5714,4
252305,2
118093,1
36478,7
175496,1
168363,2
17868,1
83331,2
89116,1
124587,1
164125,1
117046,7
138811,1
208576,1
229529,1
117254,3
174412,2
88245,1
17782,1
204332,6
12500,1
70136,1
34040,7
5779,1
53059,2
20478,0
250610,1
66908,1
10871,1
28804,1
197828,2
18930,1
48679,1
106441,1
184199,0
39589,1
133759,1
65239,1
219602,1
88659,1
6456,1
93984,1
65885,0
133104,7
51627,2
42428,2
214677,2
165355,1
120756,1
126154,1
239388,1
199914,2
15194,4
70314,1
188854,1
208455,1
169564,7
162909,4
28952,7
28225,1
14960,1
189597,1
248760,2
90129,1
100537,1
127744,1
171676,7
231631,2
162837,1
218139,1
96252,3
161619,1
9558,2
141750,1
22122,1
203760,1
163354,1
4382,7
120199,2
7464,2
199311,1
29123,1
62894,1
90236,2
146608,0
11570,1
167848,1
128804,1
234200,2
150339,1
138261,1
30745,1
70412,1
177380,4
213596,5
212487,1
146646,1
47816,1
235724,1
67506,1
153246,1
196068,1
66490,1
23873,1
74508,1
134187,1
117672,1
116073,1
250407,1
179586,4
179466,2
61845,1
28968,1
102032,2
130873,1
197718,1
13887,1
137257,1
238027,0
126533,1
177048,1
211007,2
244904,1
132110,1
100033,1
125023,1
43940,1
2109,1
46462,1
235596,1
43913,1
206461,1
70492,1
5710,0
232852,1
76457,1
4661,7
61154,1
184688,1
139191,1
145998,1
129222,4
179878,1
215420,1
160553,1
31437,1
137153,3
79888,7
109281,1
111329,1
63099,0
224030,1
65838,2
84426,1
120599,1
4728,1
23874,1
240583,1
97822,1
94652,0
235055,4
165853,7
209030,2
46053,3
230851,1
137976,1
249955,1
189278,3
149085,2
186233,3
61395,1
65773,1
200469,3
175328,1
100982,1
155192,1
174447,2
106127,1
160635,1
19084,1
25193,2
148884,2
92971,1
117054,1
23437,1
81980,1
185808,1
186208,2
34424,1
135714,1
77109,4
65429,1
224469,1
9664,1
61305,1
17732,1
139842,0
33832,1
103107,7
193195,2
225305,1
160998,1
40683,1
50244,4
44798,1
249961,1
253285,1
24038,1
138644,1
82143,1
112272,1
119916,1
90185,1
38027,1
161602,1
56314,1
5198,3
236260,1
3681,2
208127,1
117882,1
129533,2
143162,1
48461,1
50993,1
215951,7
123873,0
251724,7
70989,2
169469,1
221585,0
115235,3
199503,1
43057,2
230637,1
165470,1
216363,1
32198,1
46074,3
137216,1
172039,2
216556,2
203734,7
27625,0
99040,1
38799,1
14121,1
146162,1
160171,1
164820,7
233322,1
31538,7
202817,1
243404,1
48954,1
57736,0
66495,1
123075,4
31713,1
131143,1
252406,1
204090,2
183919,1
199691,4
110292,1
79740,4
197073,1
232644,1
26533,2
50722,1
131034,2
70824,7
162497,1
73468,1
74517,4
104692,1
169032,1
243867,1
116250,1
155754,1
3724,1
108429,1
180385,1
181227,2
176668,2
47196,7
228755,1
134758,2
132302,1
54139,1
32598,2
30920,2
185041,0
214640,2
65856,4
196062,1
32059,1
252874,1
251364,7
105508,1
69286,2
202012,7
95790,1
39619,1
146958,1
18066,1
201740,3
156627,1
192660,2
127004,1
207506,1
116147,1
209356,1
109029,1
64533,1
75862,1
187705,1
220184,1
80730,1
98334,1
28155,1
156441,1
106130,1
8453,1
51454,1
33808,7
101124,1
112479,1
163360,1
174739,2
78847,1
230815,1
245255,1
82307,4
17752,3
92399,1
5090,7
204649,1
173173,7
69558,1
53801,1
55935,1
28606,1
216346,1
70118,1
176151,1
115465,1
167802,2
156623,2
217745,1
121219,7
155876,1
113356,1
230352,1
93662,1
79895,1
46809,4
133558,1
76751,1
101232,1
174270,1
161296,1
192028,1
135793,1
140740,1
179918,1
211024,1
198095,1
137713,3
111808,1
23172,1
81821,1
228659,7
205726,2
36352,1
56974,1
248559,1
187392,1
100162,1
162455,1
137592,1
215404,1
186861,2
215187,1
42349,1
10264,1
142292,1
174476,1
232233,2
44463,1
75004,1
192446,2
134248,1
50793,3
202731,1
108178,2
152056,1
19087,2
105395,2
182728,7
2940,1
216127,1
111456,1
81463,1
145465,1
137567,1
38691,7
94492,1
184717,1
175926,1
153302,1
236490,1
36527,1
141299,1
166232,2
102255,0
125625,1
42423,1
173562,1
135558,1
202029,1
64586,4
184515,2
44760,1
253507,0
87697,1
51764,7
20557,1
168425,1
145001,1
160381,1
175715,1
16319,1
156672,7
84067,7
33635,1
222265,2
135396,2
212643,2
93063,4
142232,7
177853,1
111101,1
31255,1
223629,1
85470,1
167920,1
29517,7
135247,1
194629,1
77387,4
39454,1
1374,2
138624,1
60805,1
139770,1
165014,1
72899,1
79521,1
167120,1
56414,2
137019,1
8126,1
50730,1
246082,4
234335,1
107501,1
224431,1
206492,1
50203,1
64455,3
221103,0
124212,7
1731,1
160259,3
78923,2
123479,4
105486,1
107965,1
174556,1
64600,2
71686,1
99193,1
9301,2
185367,2
22668,1
250761,1
85571,1
156613,1
91358,1
170298,1
32004,1
130567,1
98471,2
114527,1
122728,4
236730,0
233445,1
132740,1
165423,5
29136,1
33924,1
14182,1
221178,1
144407,1
171733,1
100334,1
149049,1
201374,1
207104,1
215389,3
164606,1
204834,2
123612,4
115846,1
42838,1
72081,1
48030,1
25306,4
77512,1
32049,1
156530,1
201788,2
55621,1
172816,7
50151,3
251293,2
163315,1
232411,1
163175,1
174673,7
220876,1
84296,2
131467,2
4649,4
1076,1
52109,1
195986,3
66023,1
133257,1
64839,1
7709,2
94427,1
235709,4
44170,1
144409,1
236857,7
105475,1
202088,1
83040,4
