,cluster
203820,6
105371,0
71573,3
130915,2
8578,2
253136,1
229122,2
208482,2
81881,2
148106,6
3777,2
207739,2
182310,2
138248,2
151589,2
215240,2
246866,2
237316,2
85867,2
34871,1
150479,2
84123,5
55314,2
59466,2
71920,2
18480,2
241698,6
159011,2
53532,2
64372,1
4732,1
38376,2
118612,2
217042,1
31688,1
31462,2
151493,2
70847,2
153865,2
12907,5
170233,6
148907,2
83542,5
184505,2
183306,2
246484,2
219193,0
119937,2
104270,2
85182,2
178402,5
81997,2
235011,2
157388,6
112842,0
103112,2
73172,2
21175,0
170219,2
201944,2
143831,2
79798,5
244179,2
24331,2
220537,5
188752,6
87990,2
63275,2
64728,6
174965,2
230983,2
54510,2
65525,6
102197,2
23353,3
172796,2
186355,2
86880,2
85253,2
175189,2
100024,6
148349,2
159769,5
4395,2
149253,2
114454,2
216850,2
193922,6
57405,2
143787,2
56340,6
153837,5
153430,2
151167,2
78440,2
57491,2
178386,2
106772,2
142512,6
192098,2
25178,3
189883,2
229550,2
133776,2
91031,5
125651,2
181745,2
42113,7
130236,2
108564,6
210794,2
140488,6
136050,2
133578,2
131870,2
59611,5
79354,2
47790,5
92711,6
107671,5
59869,2
128457,2
90507,1
53182,2
49611,2
88593,2
88549,6
191964,2
149186,2
170111,1
184200,5
112811,2
221239,2
41160,2
117413,2
222343,2
119540,6
236406,2
39366,2
139109,6
182598,2
40117,2
217591,2
163100,5
17948,2
227306,2
118152,2
101964,2
18840,2
163663,2
68503,2
184109,2
177152,2
225516,6
46524,0
233579,2
177071,6
131920,2
183084,2
88828,2
125489,2
105026,6
129236,2
62247,2
251775,2
89347,6
53174,6
90753,2
81022,6
39805,6
96974,2
756,3
176895,2
77415,2
186227,2
72249,2
169461,1
35149,2
32025,6
62492,1
34587,2
94991,2
4343,2
11813,0
176669,2
24635,6
128954,2
247933,2
224996,2
43868,2
126404,5
110086,6
133688,2
40300,2
23138,2
145106,2
113802,2
165155,2
65445,2
145248,6
114663,2
231504,2
175888,2
62858,6
127407,2
43348,5
41381,2
526,6
43427,0
194031,2
129180,2
65551,2
25263,2
482,2
222087,2
218224,2
23897,1
119646,2
213878,3
224933,6
149537,2
224317,2
131581,2
243493,2
147565,2
227515,2
45570,2
26743,2
206383,2
150092,2
169946,2
49824,6
153212,2
116348,2
100723,3
1207,2
247894,2
178427,2
118513,2
96915,2
97544,6
65195,2
47362,2
44142,0
204272,2
114309,2
194921,6
194227,0
21699,2
243840,6
24711,5
216986,5
244542,2
167416,2
218194,2
3832,6
61178,2
62044,2
217563,2
122288,5
228083,2
13326,2
150061,2
50059,2
51625,2
18803,5
2409,2
28330,2
95115,2
89720,2
91640,2
247579,2
35920,2
43640,5
149122,2
213854,5
142391,2
794,2
34251,5
240370,2
203908,6
87795,2
56713,2
152466,2
27224,5
125024,6
98029,2
239550,3
203483,2
122613,2
177362,2
222214,3
44133,2
10187,2
135018,1
240984,0
43491,2
92515,2
127789,4
22254,2
114609,0
183888,2
83370,3
49451,2
73840,2
16599,1
237552,2
73072,2
2730,2
194212,3
15812,2
222325,2
190177,2
191963,2
171972,6
5724,2
33604,2
192542,2
156006,6
165537,2
59948,2
237847,2
135135,2
229786,2
247349,2
124911,2
158626,2
97834,6
183607,2
199723,3
89575,6
236300,2
54318,1
137000,2
57796,2
216,0
100972,2
8981,3
106851,6
134214,3
232253,2
195802,2
229752,2
209666,2
210138,2
204534,6
211199,2
238805,2
120585,2
235844,2
139156,2
61757,6
212552,2
49877,2
252901,6
696,2
88137,2
110684,6
41645,2
173817,2
145434,2
177724,2
167258,0
234864,2
111675,6
230953,6
94860,2
68455,1
179210,3
179499,5
84751,6
100389,6
119625,5
124697,2
241264,2
220794,2
95114,2
138791,2
63856,2
54899,4
53473,2
203998,2
117684,2
192159,6
60929,2
78572,2
248427,5
101921,6
149165,2
69588,2
5755,2
194524,5
194047,2
129569,6
176581,2
224798,2
31608,2
218266,5
32531,0
197316,0
223021,2
93389,2
82305,5
201343,2
230678,6
52304,2
61500,2
124879,2
35321,2
158884,2
200086,2
203281,2
241166,2
93195,2
113236,6
73933,3
210304,2
194039,2
150768,2
38314,2
229547,2
207210,2
114931,2
132614,2
194237,2
121275,2
134535,2
40659,2
42531,5
11673,2
13204,2
74482,5
152306,2
32089,2
40723,2
579,2
216975,2
213029,2
68655,0
65172,2
151206,2
84216,6
32820,2
143425,2
103235,3
64521,2
217218,2
73078,6
61091,2
237377,2
249465,6
55830,2
30905,2
154936,2
202918,2
97455,2
233103,2
31301,2
189219,2
61223,2
109011,1
14536,2
66720,2
113800,2
20915,1
64578,2
148781,2
14692,2
124942,2
3408,2
249673,2
13614,6
70543,2
174046,6
39496,2
222109,2
57567,2
51913,2
22243,2
99564,2
102965,2
121797,2
78482,6
146373,2
141543,2
72653,2
113172,0
184973,2
102499,2
46916,0
215838,2
4862,2
232486,2
153580,2
17796,2
39082,2
188360,2
199281,2
90475,2
115584,2
104481,2
141430,5
151000,0
210315,3
174537,2
142759,6
21615,2
195087,2
65059,2
241327,2
4647,2
38999,2
108061,2
52549,2
193209,6
195438,0
97407,6
112333,2
131405,6
110367,2
178184,3
45385,2
124251,6
191294,2
88834,0
122606,5
14909,3
6344,2
69182,2
101998,0
162287,6
69297,2
137720,2
10563,2
156598,2
151715,2
14636,5
241619,0
59364,2
244746,2
180338,6
169104,1
251479,2
142026,6
227489,2
221909,4
152699,2
5454,2
46237,2
85793,2
37580,2
242367,2
217708,2
158482,2
175606,6
192734,2
91076,2
16609,1
83959,2
149671,2
160022,6
158633,2
104639,2
52305,2
134688,2
209440,6
141898,2
47218,6
74068,2
198238,0
140343,2
142460,2
136761,2
90848,2
168871,2
126398,2
173272,2
23637,6
176626,2
172257,5
192437,2
21908,2
31671,2
191873,6
197761,2
6329,2
11928,6
46832,2
20712,2
135911,2
201053,6
19742,2
62480,6
147406,1
74314,2
225319,2
166122,2
159276,2
209759,5
153818,2
101839,2
181704,2
240068,2
82302,2
85005,2
26434,2
77831,2
37,2
56165,2
54229,0
138131,2
94169,0
245373,2
226685,3
141731,2
112868,6
197472,2
248214,2
225204,2
59715,2
235617,2
65531,2
66360,6
159197,2
210169,6
219821,2
174810,2
75516,2
81717,2
135558,2
246123,2
212898,5
135663,2
72686,2
241124,2
209027,2
21332,6
205855,2
181830,6
152953,2
59052,2
159121,6
171356,5
5025,2
206883,2
99512,2
166645,5
42218,6
34143,2
208326,3
233033,2
173098,2
38960,2
235143,2
52577,6
32634,2
228655,2
211682,2
190562,3
85328,3
220345,2
123504,2
55821,2
212615,2
56834,2
241123,2
44325,5
191311,6
23896,2
68350,0
12737,3
171699,2
234253,6
142374,2
84803,2
28701,2
118751,4
91058,0
199427,2
50786,2
42635,2
113982,2
227975,6
180521,2
240168,2
220945,2
98299,2
5924,2
150566,2
233932,2
11433,2
96451,2
229555,2
138936,2
191659,3
253584,2
81531,2
117923,2
128270,2
244630,2
165619,6
55171,2
192295,2
145718,1
243361,5
185530,7
122220,7
9010,2
39364,2
8639,2
58218,2
28268,2
47209,2
38381,1
15728,2
165923,0
50274,7
84168,2
213569,6
180088,6
136660,1
245090,0
146806,2
202899,2
200523,2
234081,2
53247,3
131841,2
226665,2
248511,2
180059,2
10806,2
29636,6
95013,0
208756,2
8222,3
57603,6
14686,2
63505,2
54822,6
206475,2
198985,5
107531,2
223306,2
56694,6
119227,2
205862,6
55795,2
154666,2
219336,2
161079,3
188637,2
156573,2
229052,2
201654,3
221834,6
142496,2
58684,2
90193,2
122235,6
63533,2
80913,6
1128,1
124172,2
20135,2
246170,2
107296,2
23796,2
136607,2
122238,5
134013,6
82099,3
163784,6
99917,2
158472,0
63098,2
194613,2
229352,2
5245,0
42349,6
143804,2
143207,2
207600,2
165913,2
185134,2
75748,2
141567,2
19341,2
115970,2
86840,2
42482,2
120913,3
111706,2
241641,2
48334,2
242575,2
89278,2
26328,2
58187,6
80850,2
161400,2
33096,2
106946,2
122260,2
184055,2
79319,6
231377,2
23686,2
174056,2
146031,2
71966,2
90529,2
190063,2
191045,2
64272,6
128986,2
168716,2
29913,2
224236,2
62014,6
65111,2
58728,6
93988,2
29519,2
104292,2
123854,2
17679,0
248607,2
33380,2
160076,2
119336,2
137739,2
77642,2
151728,2
108062,6
83235,5
250071,2
252102,6
200941,2
235128,2
243543,2
211650,2
4515,2
76665,5
137117,2
226393,2
28575,2
159623,2
11929,2
205079,2
152887,5
190845,2
86369,2
140601,2
228682,3
11113,5
243033,6
236868,1
99032,2
156994,3
80407,2
48393,3
117999,2
134232,2
200035,2
128666,5
175497,2
104610,2
177728,1
70959,2
51393,2
64312,2
12013,2
4905,0
72422,2
168406,2
113731,2
88963,0
66315,2
243259,2
156462,5
155601,0
46862,7
4763,2
146851,2
4077,2
65074,2
28292,6
209180,6
47719,2
202562,2
141992,2
167848,2
43962,2
21246,2
166863,2
107686,0
244569,2
127415,2
192269,5
231869,2
198970,2
6321,2
225949,3
93104,2
17942,0
137973,2
224942,0
98494,2
200631,2
62006,2
33602,2
241303,1
5945,2
114282,3
6043,5
224466,2
183125,2
163407,2
36012,2
34857,6
199553,2
55984,2
233175,2
28602,2
34514,6
20307,0
228280,6
164316,2
96039,2
221797,2
182891,2
166603,0
116872,2
157405,3
155755,2
147232,4
218520,2
132095,2
150469,2
146418,2
162502,2
34363,2
215928,2
146616,2
98852,2
180078,6
102279,0
229299,2
223846,1
224682,3
242754,2
197855,2
105155,2
12622,6
151883,2
3351,2
127269,2
17363,5
244137,2
127467,1
131064,1
140448,2
37905,2
33557,2
10715,2
105658,2
82980,5
101858,2
247765,2
216065,2
5054,6
112637,2
210635,2
82870,0
106614,2
175288,2
202306,2
53663,2
167617,0
214040,6
102529,1
118590,2
206467,2
195759,5
69415,2
155273,2
7298,2
152422,2
192602,5
156990,2
125905,5
85068,0
177475,2
153905,2
59907,5
80741,5
4020,6
202808,0
77529,2
96290,3
31384,2
17030,0
192880,5
236875,2
140818,1
69564,2
177273,2
98519,2
192956,6
30960,2
93887,2
118282,2
166307,2
101077,2
57404,2
121467,5
248032,2
166762,6
174458,6
73819,2
20275,2
38250,7
219149,2
59366,2
91663,5
125265,6
216822,2
205339,2
244061,2
88030,6
213304,0
94262,2
133806,2
106832,2
102898,6
116446,2
132955,2
69831,2
177008,6
221792,2
49139,2
121670,6
198041,2
242004,2
183925,2
253271,5
225060,2
17485,2
25028,2
189802,2
84114,2
126284,2
228500,2
187301,2
219199,2
214427,6
91110,2
220389,2
147963,6
163603,1
237909,5
134616,2
28901,2
38260,2
69043,6
130005,2
14988,2
236516,3
2449,5
88823,5
76929,2
165676,2
45043,0
143882,2
62571,0
115717,2
242740,2
27154,2
69127,2
2644,6
218507,5
94663,2
71630,5
33507,3
220024,2
23102,2
85390,6
91788,2
205416,2
222878,2
58294,6
71686,2
125239,2
93637,2
25860,2
37081,2
22459,6
153849,2
37954,2
2677,2
41802,2
220446,5
151216,2
131716,6
92629,2
168839,2
213279,2
27952,1
202482,2
197593,6
58205,6
39653,2
24357,2
147642,2
16171,0
138287,6
31853,2
134469,2
11045,2
205858,0
22590,2
132742,2
225893,0
184037,1
81560,1
230228,2
100170,2
4614,0
28659,2
179113,2
124545,6
110379,6
153335,2
49177,2
90719,6
196733,2
142517,2
155285,2
117760,6
112500,2
240960,2
83021,2
200954,2
32941,2
226760,2
81818,1
5402,2
102138,6
114295,2
121864,2
89427,2
101231,2
185640,6
158714,2
253153,2
209160,6
157623,2
13821,2
33592,0
9187,2
165004,6
208395,3
38246,6
149920,2
91983,2
157017,2
120391,6
202381,6
142597,2
106601,2
249952,2
240098,6
35684,2
200043,2
118698,2
153357,2
146152,6
119702,6
9096,6
47772,2
126758,2
64479,3
247201,2
113886,2
253462,2
153620,2
111849,2
29520,2
98342,6
176832,6
114416,2
75687,0
54173,2
61485,2
109287,2
48986,2
148074,2
168073,2
250108,2
252362,2
1361,6
77457,2
79510,5
81917,2
85555,6
124847,2
210804,2
23985,2
60818,2
77719,6
178131,2
64907,6
117232,2
227363,2
134715,2
212326,5
204570,2
107027,2
4748,0
61002,2
167400,3
36614,2
147422,2
68198,2
227546,2
80561,3
141717,2
182811,2
102664,5
44311,6
112469,2
92831,2
80431,6
194922,2
24082,0
32753,2
211518,2
133008,1
232724,0
155248,6
16865,2
238838,2
250487,2
62672,2
91981,2
60375,6
208165,5
191030,2
209764,3
18977,5
166211,2
39129,6
205009,5
141114,0
125566,6
122748,2
88064,2
40923,2
180994,6
10657,2
200238,6
77675,2
120350,5
226909,2
49583,2
58503,2
108342,3
164158,6
245950,5
24570,6
119954,2
57357,6
86766,6
191836,2
144671,2
241402,5
70171,2
202818,2
231857,5
41968,2
38135,2
216816,2
165897,2
69055,6
212652,5
24954,2
56831,2
126856,2
218146,2
81615,3
194386,2
238056,6
156105,2
120723,2
130296,2
124601,2
235634,2
155862,2
121890,2
226600,2
161854,2
215808,2
193182,2
132039,2
7447,3
31738,2
172514,2
191188,2
59267,2
91789,6
47350,2
146280,2
63821,2
142367,6
157558,2
88737,2
64805,6
106172,3
199830,2
36626,2
188052,5
214605,1
74422,6
114732,2
114555,2
76799,2
167998,2
10793,2
174405,2
199739,2
204791,2
15053,2
129498,2
90226,6
228100,2
238579,1
205526,2
251569,0
209981,2
36467,2
38257,3
45961,2
94090,2
93069,2
179932,2
106630,2
36395,6
78205,2
9395,2
27994,2
225798,2
164489,2
78620,2
121577,6
66093,2
78561,2
114355,2
20772,2
2599,2
202033,2
247216,2
64575,2
168983,2
21712,6
164328,2
204608,6
224223,2
53392,2
13871,1
180794,2
47058,1
65183,2
143819,0
131904,2
252374,2
216085,2
126105,2
89983,6
109650,3
159091,2
155603,3
150284,2
215358,6
20321,0
116565,2
62753,2
101132,5
156955,0
244048,6
306,2
58482,2
157505,2
250613,2
161191,0
135426,2
122707,2
23299,2
83004,2
54560,5
121733,2
211840,2
219011,2
93856,2
32706,2
123246,2
133698,6
2947,2
155674,2
111802,2
121520,3
131163,2
244165,2
48177,2
212186,1
252804,6
18104,2
114036,2
74582,2
204634,2
134585,2
242724,2
65317,2
90792,2
170768,2
36277,2
101181,6
189797,2
22112,2
200267,6
240628,2
120752,2
68235,2
113311,2
25545,2
252684,2
167947,2
220310,2
222676,0
103027,2
144220,3
249680,5
26560,6
165225,2
222602,2
137248,2
44648,2
157068,2
179141,2
8348,2
205809,6
17677,2
109960,5
147105,2
204412,2
60527,2
91029,2
121136,5
96948,2
168567,6
145945,6
233407,2
5515,2
1954,2
84791,2
168720,2
63613,2
136745,2
83268,2
30312,2
167307,2
51596,3
200765,2
241522,2
70219,6
73133,2
123310,2
129669,2
205668,5
3435,6
205981,6
36280,2
54399,2
117435,2
42995,2
132158,3
204023,3
242475,2
100140,2
246174,2
49127,2
231141,2
43330,2
199670,2
71448,2
67927,5
140590,6
76883,2
195008,6
66806,2
138105,5
141598,1
181761,2
242647,2
151747,2
74604,2
73677,2
99414,6
232171,2
163409,2
51969,2
63271,2
225803,2
8302,2
162176,6
109098,2
136098,3
28945,5
240497,2
118716,2
102359,2
44161,2
178502,6
52662,2
78798,0
22803,6
203798,2
82930,2
175895,2
252100,2
89360,6
66992,2
123985,0
167527,2
70682,2
239069,4
95313,2
198312,6
29490,2
135170,2
104891,1
66033,2
171029,2
61639,2
51077,2
117130,2
179923,3
18212,2
9270,4
243916,5
63963,6
234015,2
19405,5
227320,2
128994,3
42012,2
67304,2
167473,6
97566,2
148086,5
5503,2
92183,1
253530,2
185552,3
91780,6
206763,2
28258,2
221446,2
123689,2
31941,5
245330,2
27485,2
39008,6
180629,2
74731,2
253329,2
80444,2
117506,2
253105,1
174807,1
181706,2
83809,3
74817,2
10004,2
194553,2
121846,6
71042,2
77491,2
177799,0
83218,2
166935,3
76267,2
174110,6
64974,2
189451,6
2921,2
23513,3
13469,0
72803,3
15847,2
145438,2
175086,2
101408,2
45771,6
178782,6
245141,2
13529,7
71339,2
86245,2
162417,2
18154,5
215143,2
217122,2
182083,0
119071,2
252239,6
52554,0
102445,2
75210,5
2244,2
190596,6
149939,2
25061,2
246847,6
253307,6
196228,2
188969,6
53286,6
149217,2
101650,1
196286,2
47713,2
234169,2
144368,6
118131,2
26919,1
212052,6
234749,6
32162,2
133691,2
185569,2
130645,2
163775,2
132135,2
141526,0
240341,2
246645,0
139353,5
78211,2
135093,2
142613,2
197848,2
101911,0
244421,2
32797,2
144040,2
220252,2
148894,2
130265,2
246101,2
42783,6
102231,6
80389,5
227230,2
75670,2
106674,5
206248,0
211587,2
122302,2
232691,2
195119,2
73681,2
32414,5
87681,6
147294,6
52964,2
80142,6
17103,2
132032,3
59412,2
159174,2
84561,6
145389,6
98943,2
136804,2
115900,2
115076,3
137205,2
232409,2
241705,0
199399,2
11314,2
244269,2
45408,2
51115,2
234664,2
136613,2
219852,2
75312,2
43753,2
208121,2
210520,2
6808,2
230939,3
134440,2
29974,2
205168,0
190463,2
8672,6
197393,3
94455,2
77332,2
166775,2
55840,6
212515,6
227887,5
234937,6
196410,2
70651,2
205813,5
179279,2
201075,2
225669,2
40293,2
181623,2
1623,3
126049,5
119380,2
24826,2
171879,2
220698,2
190755,2
151865,2
236494,2
243700,1
98842,2
148933,2
165191,6
183832,2
53026,2
117724,2
131015,2
23777,2
23357,2
57817,2
152710,2
222116,2
162704,2
220669,2
136252,2
105978,6
67856,2
93347,2
103459,2
235033,5
241224,2
133383,2
162534,0
57740,2
226782,2
42347,2
8282,2
26482,2
18946,2
86142,2
81583,7
64720,2
52371,2
32425,2
23536,2
161841,2
147360,5
103286,2
217683,5
214354,2
134862,3
48879,2
173268,2
185208,2
116611,3
172206,6
90445,2
159148,6
174790,5
13840,2
196993,2
186254,2
141288,2
16545,0
91517,2
63014,6
118555,2
204000,2
170676,1
85187,2
189990,2
208501,2
65985,1
84548,2
118081,5
59162,2
226320,2
34260,2
177595,6
75296,2
157549,2
85598,4
102711,2
231791,2
227848,2
40794,6
66529,2
76880,2
23427,2
28672,2
167479,2
5568,2
118769,2
31631,2
52045,1
130279,0
163194,2
1763,6
133780,2
213663,0
152476,2
215237,2
154573,2
96399,2
28644,2
56667,5
18606,2
73333,6
1696,6
212686,0
55116,2
252478,2
193738,2
215949,2
227790,2
74441,2
56753,2
75059,2
70935,2
143888,2
34897,2
209692,0
20422,2
224446,2
187369,2
160987,2
27888,3
188846,6
139764,2
97442,2
34510,2
164577,2
243371,2
152665,2
210751,2
161735,2
20042,2
111915,5
154231,5
230087,2
8785,5
51034,2
181896,2
233943,0
94605,2
186492,2
114633,2
147668,3
76274,2
179440,2
41339,6
87582,2
167234,1
81555,2
91476,2
165741,2
197557,2
755,2
233866,2
118597,2
9603,2
19486,2
189980,2
73921,2
205034,2
137341,2
44790,6
70544,2
106769,2
197333,6
37865,6
129679,2
120804,2
141699,2
34142,3
64530,2
113631,2
148624,2
196319,3
147241,2
105265,2
252259,2
90125,2
18295,2
15380,3
7984,2
113851,6
204287,2
206793,2
2064,5
219735,2
191472,2
46710,6
215932,2
202546,2
85538,2
159495,2
57553,3
58083,2
116411,2
119102,2
83510,2
142709,2
34286,2
207763,2
217270,2
108792,2
127335,2
614,2
43042,6
169151,6
238989,2
134369,2
94012,3
89035,2
63550,6
167271,6
51986,2
213503,0
131625,5
212260,5
201352,2
195564,5
117405,2
250169,5
162846,2
131745,2
225151,3
230082,2
111221,2
39551,2
28158,6
201886,6
135026,2
247623,2
241986,2
140668,2
51235,3
192421,4
210719,6
99494,2
25412,0
168319,6
171552,2
66164,2
92862,2
81889,6
71731,2
131213,0
248136,2
252604,6
163172,6
7190,2
179512,2
66915,2
97079,6
93333,2
228587,2
240834,2
20563,1
208552,2
46607,2
39951,2
156058,2
146030,2
238806,1
73965,2
221542,2
133532,0
168039,2
136550,2
226519,2
61759,2
164678,4
18563,0
143529,2
253497,2
127448,0
78234,2
157368,6
175111,2
204922,2
37853,6
83721,2
225856,3
14341,2
89153,2
94624,2
228232,2
102634,2
221080,2
203796,2
64981,2
96486,2
26098,2
121704,2
205758,2
167169,2
253305,2
198575,2
193923,5
104116,2
244932,6
217770,6
197008,0
97832,6
83197,5
89931,2
110279,2
243238,2
157757,6
239504,2
131367,2
29473,5
1548,6
19520,2
136696,2
7889,2
116898,6
160400,2
69776,6
18268,0
169991,2
153267,2
42605,2
40551,6
250462,6
63042,2
88437,2
75338,2
2274,0
91698,2
223345,4
41880,5
118285,5
13624,6
138194,2
51723,2
162478,6
187166,2
233543,1
245608,2
46813,2
194054,6
164698,2
95846,2
175104,6
33698,2
9967,2
13296,2
153057,0
116315,2
250218,2
154437,0
211655,2
142203,6
126471,6
184603,2
88954,2
212676,0
89102,2
234134,1
139814,0
235031,6
42503,2
113230,2
126978,2
151163,2
225652,2
128882,2
78353,1
14677,2
129769,2
129620,0
48939,2
16310,2
162105,2
165483,6
173478,6
242818,5
50631,1
135045,0
115816,2
32793,2
217113,2
75382,2
199891,0
65607,3
155450,2
62330,2
200495,1
237114,2
200892,2
77748,2
104845,6
112813,6
98111,2
49503,6
164300,6
44715,5
130884,2
198962,2
43276,2
136307,2
220355,2
131329,4
11644,2
6713,2
191875,2
245826,2
103812,2
107014,2
61381,2
132617,2
215033,6
63459,6
113001,6
139047,2
56152,2
16471,2
220855,2
167460,2
83671,2
227428,2
168863,2
144594,2
173009,6
144899,5
87034,6
219747,2
38745,6
239569,2
218488,2
181603,2
18488,2
74450,2
168820,2
248695,0
70569,2
174389,2
136960,2
233682,6
86321,2
124132,2
192156,2
75050,2
200687,2
31262,0
180793,2
55500,0
194113,2
150309,2
27891,2
95793,2
58587,2
167974,2
27440,2
1756,3
231658,2
235013,2
233906,2
234219,2
175194,0
152240,2
68351,2
94111,2
210998,2
248243,2
17675,0
98146,2
168029,2
143621,2
183041,2
85202,2
32107,2
11681,2
183227,6
152224,2
180622,6
98529,1
48960,6
131377,2
56221,2
224016,2
43141,2
179448,1
22122,2
212061,0
101300,2
34524,2
109912,0
36350,6
218061,2
105430,2
12611,0
118305,1
222321,2
46966,2
30622,2
239662,2
146861,2
198218,3
30034,6
173006,2
43367,5
40396,6
163439,2
144618,2
60529,2
2172,6
151897,2
231292,2
69747,2
60321,2
147416,6
