,0,1,2
15125,-0.26946208471875294,0.19013287931783546,-0.29215026925071896
54736,-0.42395895377598813,0.08923410124406134,-0.5416277092440022
94177,-0.4002988626085091,0.10767075249574248,-0.4719291429852312
28596,-0.32371370901235774,0.2032894617987005,-0.2745523477617167
250300,-0.31742391364377087,0.11939272410935038,-0.45480758035755864
162233,-0.3663503359489236,0.16035527430959476,-0.3430133233158271
185295,-0.4663036898144906,0.09990876909225585,-0.5620993030606387
171893,0.8969362834601187,0.26165801572486014,0.20332447854755062
39671,-0.2500770141822101,0.09188907501714341,-0.6985621435874829
48851,-0.11156552044850507,0.23873038141143169,0.1264256820552008
118344,-0.5679945030156469,-5.13960033902462,-0.10648485117906444
97980,-0.36189375295887116,0.2052387262446594,-0.29913402919634063
142187,-0.2685952807913252,0.12699034685999797,-0.6737770352803877
207737,-0.22116230331025755,0.30121573415713637,0.11392989719385978
225636,-0.4644096083746381,0.10441167138761284,-0.534659350264187
106583,-0.40549418961442896,0.15057369574227725,-0.38676962996301073
217292,3.8605562210008513,0.3955937557879943,-0.4132289721102113
125525,-0.2848408087494003,0.24412501383412474,-0.17235993498476246
206054,-0.38459745829717173,0.12111366022434016,-0.45641260745191037
144724,-0.3573099017190404,0.15128025183305707,-0.35975083372787586
222675,0.051953775223197565,0.31593554501904414,0.3057766698002539
210152,-0.37114135326077746,0.24105630167201889,0.26574757451520925
95261,-0.22191980964153774,0.17427050595990717,-0.24757661497683464
209448,-0.3251777793446963,0.183891696243483,-0.3144661898811189
200536,-0.10537862949466513,0.21738482772914705,0.082513333213522
223645,-0.3682903002161574,0.10986420856984407,-0.5110785680238663
27636,-0.1715229175076964,0.16830019872757065,-0.23540167811171656
163406,-0.41209952827598745,0.2780030372459072,0.26189738795907574
220453,-0.3355495708269845,0.14630570819329428,-0.33926187181726253
79537,-0.42473892062150054,0.16427688288606498,-0.3877561387122596
110742,-0.24073912904015293,0.22029925028185413,-0.17976399674412924
149133,-0.46833287652448785,0.1388776059696536,-0.4794985676095057
252177,0.6032769186397793,0.21137739995281443,-0.0764529089210026
194305,0.6454628403401362,0.28079780488358685,0.06372871776266821
98726,-0.17898694837348972,0.22529094974929545,-0.08786598269532374
134250,-0.21707533870010642,0.19481874999160148,-0.17114223222466435
135893,-0.0002667234048167843,0.20465752325917055,-0.07887859516494
190381,-0.3067471111076556,0.13069148456677113,-0.40531931166295915
68258,-0.17393030285197011,0.19498015759107615,-0.18911220103003984
162796,-0.41887863357435184,0.09723227616469117,-0.5232623683831238
49432,-0.7125323876842715,-5.175456214380017,-0.28503324507398936
3930,0.012762385130823605,0.325842326549528,0.28542497125465016
162740,-0.14214876028615167,0.2329782361858549,-0.0882097336344747
251849,-0.11728590873983949,0.19702513714820272,-0.16784764173494324
237446,-0.20424250460764207,0.3325499296120359,0.4787529081268185
90953,-0.21339308227739215,0.14401198735549406,-0.3241697265537308
31734,-0.608538458604881,0.07316655611674451,4.65308905361904
179908,0.603077049206846,0.22456635419825607,-0.10406930495624812
206313,-0.3628974600674745,0.179042404531667,-0.3147000158411683
78056,-0.1946210937800099,0.22421096259598197,-0.16007045557277685
33255,-0.31054349595201236,0.11216175711113344,-0.4370566936883095
108337,-0.1714449066240729,0.1544101180611828,-0.22318778518154375
130844,-0.4844215736408516,0.1467566712646526,-0.4578221913415261
107618,-0.45033238031541273,0.11087529248779661,-0.4903434135568993
219898,-0.3574776662103125,0.13672570440312745,-0.4516659581788635
57811,-0.4039855019085363,0.29151232654737125,0.32483769594726924
157898,-0.39565383007318317,0.18192691159314137,-0.3294866076421117
106909,-0.5711536665265896,-0.07519332449898841,3.9230039133717605
188410,-0.2828056679228119,0.12438196253465947,-0.3761771758443969
35024,-0.41693392186133665,0.15198270058051594,-0.43606610888676767
26446,0.8674121433695938,0.26555490266380455,0.16457323495327983
161230,-0.2896310702701429,0.1844900506554235,-0.27898832719543765
45336,4.74428811816559,0.5150599671509883,0.41861066335704006
158416,-0.1429050203154833,0.3055718694289775,0.5005049691862624
22059,-0.25510245248965985,0.32249375940407526,0.49875087052884387
1696,-0.09891385963377763,0.26488914209684444,0.16480165257508397
189874,-0.2990501534681443,0.15489329099500052,-0.3291604174918479
131080,-0.288197532317449,0.18145483962997813,-0.2642658932868768
100564,-0.45406365304880764,0.19830786210464715,-0.3255279427606028
59125,-0.27246536828191015,0.13865700791759736,-0.4314592602508559
219901,-0.2648028218536677,0.1394178733964556,-0.36284603755871275
199435,-0.24844972062133125,0.3012808920644205,0.4053843782591473
8421,-0.23012842446106566,0.2173149035879955,-0.13526484305808753
136181,-0.2853573741574702,0.14210003365048798,-0.368560439466813
187234,4.04060186954621,0.32156950310026405,-0.6607760424690097
88381,-0.3686204516045516,0.17073308845288265,-0.3236396491398004
14106,-0.3063291803097492,0.2350702844821176,-0.16055753979561158
195950,-0.3049234809042397,0.17839046999083874,-0.29248463967258553
58412,-0.34559809872445146,0.1110690364596309,-0.45654306651000126
62834,-0.2503156239523725,0.1297514321211287,-0.3725247130324089
222664,-0.4559237461342355,0.09597093216703997,-0.5738682383798706
49442,-0.08225109467060833,0.24934094593209893,0.11544918981641895
127042,-0.19070976750863228,0.13524387381188185,-0.6248152071697091
144077,-0.4312723106048848,0.11323959419639056,-0.4707931054241232
76070,-0.4117475455431235,0.1696044149645295,-0.38090358028639454
99149,-0.3869557927126931,0.17098423282714517,-0.3616862055721178
146070,0.8849610443201322,0.42019163623012773,1.0767873752320727
1197,-0.2690489146353278,0.16238210349534313,-0.33406038619669576
198130,-0.3953773865983106,0.10724119002537956,-0.48962469053627256
33612,-0.284243433510479,0.11154376544513098,-0.4036974008969323
224734,-0.2791198550212026,0.2338587185641034,-0.2021551536469165
63847,-0.2818505536983684,0.1401328053955667,-0.38242985757358555
111405,-0.34295261544059086,0.13635477206114557,-0.4151572114173131
245030,-0.4583201499107134,0.10398078180687802,-0.5004867145297124
63863,0.8599752285360275,0.32039316722649697,0.4012899319151952
18336,-0.35926506480720694,0.14251356866176926,-0.4326410080908511
13716,-0.17195658280378304,0.13791179633192702,-0.3125601221657045
235138,-0.2840335613002986,0.194661553883922,-0.24496127735817505
146178,-0.39156217657126663,0.11007116658293199,-0.5079721390265928
209713,0.05433858497146555,0.2262993617113858,-0.11757256037311453
202173,-0.25092471412131767,0.13336058747078897,-0.3652850343544925
41162,-0.3720141722596354,0.024372139690948327,4.403236315803521
171404,-0.4251082881331161,0.09785024316419838,-0.5439862113533459
103233,-0.6622807989820169,-5.164339491277209,-0.2332691723119757
91876,-0.2427887496901568,0.13705237326108327,-0.34622120466975453
146852,4.9587002000081055,0.37431402929796265,-0.11583060336568365
134323,-0.287222273126532,0.3270583529253264,0.39963161706439065
190985,-0.1720461573482247,0.16965726104853013,-0.23745137365584099
99708,-0.3313729747000559,0.22370073212255692,-0.2389552336501503
155952,-0.4113123095847161,-5.12033603372721,0.009473679838552285
209067,-0.18812207134161626,0.34130145670626866,0.692263012823456
218395,-0.4697057069848441,0.12467314197942302,-0.4902324071832011
79316,-0.4081313346210364,0.14971078314346917,-0.47518690069365194
109230,-0.31203457442258026,0.19317876037774512,-0.26360722712050705
23044,-0.309848263214449,0.12930849238429865,-0.37328707452225285
199954,3.9193653460446143,0.3048533710071852,-0.4865148156167306
163060,-0.14123962529622544,0.30755535067369943,0.1804569933365747
175249,-0.30550088234011613,0.2078708041583561,-0.2165651141172672
162078,-0.38557854340757,0.13089954310890656,-0.47226364606584714
253135,-0.04173925676758542,0.31473364646249485,0.2616073106508429
204525,-0.08522430680231088,0.3396951251861911,0.597871862628111
31865,-0.31143665539230997,0.20718050897409007,-0.2538783355676816
253464,0.651550849725581,0.2416822326378886,5.4160805704434525
210636,-0.4033572032272703,0.15799376732174691,-0.37291241270937825
98784,-0.4816402758039344,0.18699919185400463,-0.3795401927094163
231565,-0.2283507422464382,0.12077408396875484,-0.663326981874085
147109,-0.032369311716255955,0.2763909763381854,0.19098269663269982
8839,-0.6677310520837877,-5.166173528961274,-0.2464157351301787
127352,-0.2913609093897046,0.1896713274113462,-0.2601119856680407
87547,-0.2872881975642582,0.1370059041951212,-0.39290337364796335
128893,-0.29311850653610216,0.2200432577855891,-0.20123021322295803
40099,-0.4016923716827541,0.15452235121209462,-0.41039752913150807
202400,-0.16652182749798802,0.21341298719708413,-0.15705704065418427
39803,-0.031586630443821186,0.29998302414014105,0.6992131593700086
103407,-0.09986628935252537,0.18463467715820348,-0.23043831619942096
31038,-0.4710814869555367,0.10140671129261668,-0.5572907893660187
245412,-0.15138707370942048,0.23922842955608972,-0.10565740705603502
227831,-0.2449572142178859,0.12948032332119505,-0.3490332703417169
194558,-0.3776832198046866,0.21025723359299484,-0.17217928386349934
44836,0.7199354953008897,0.21742492052275597,0.018494386612497696
88993,-0.3387321102119429,-5.164347863122919,-0.3317113898768855
103791,-0.17909230235376894,0.14430925987584647,-0.2991306165142509
39175,-0.23898655350218,0.2331379751667336,-0.1552928262180918
237038,-0.19209985879123867,0.3639392618954888,0.750266703527988
167081,-0.30278897133097765,0.2325623855659305,0.2730618346393069
114070,-0.17277631305569136,0.18903891457343008,-0.189318784156497
207967,-0.18682347416804218,0.2208503032143409,-0.1498835713300435
84747,-0.2593233535824169,0.14771954984339133,-0.3727268259772706
198523,-0.34750723269670236,0.1590474280762186,-0.34137386782716106
52972,-0.21648541286548137,0.14147216685078037,-0.298762079326232
231218,-0.3355440221358746,0.23074454634743471,-0.15096571409828574
241784,-0.22157108459902206,0.24603025649346416,-0.010988963492040111
224874,-0.2709490153133502,0.14665284092896028,-0.32275281713061643
159604,-0.3151900666386726,0.1299272671978692,-0.4307842303292394
213285,0.7341822151724617,0.2968138275140198,0.12541945973970164
20218,-0.29624096819521023,0.1359330693530142,-0.3735075881179435
147986,-0.17655262858260085,0.3046185715756311,0.541976103229821
86193,0.7246626189115172,0.23979307943350112,0.0301569008344778
52039,-0.23527392227906865,0.2509044172125174,-0.12243552807974983
7802,-0.27594128893909264,0.12849737318753,-0.35037276973648734
247785,-0.36626648395981637,0.1261794577693992,-0.4703213175515843
218831,-0.15745684127298498,0.2952365352894818,0.17034104140785256
244987,-0.404333824578122,0.22275241959475553,-0.2519212728220663
54403,-0.24241611548775333,0.24214742087437255,-0.14156274810303016
226902,-0.31184295797548534,0.1883906167244673,-0.2566051864236797
219985,-0.44578279998218484,0.10010624190791381,-0.5504374100326808
204687,-0.31762079882457495,0.17317603693931438,-0.26613343608511586
174246,-0.13987521082791424,0.10985924943876671,-0.6651897128644565
206923,-0.20503821001120195,0.37536268699602504,0.7334118026396138
213034,-0.1484849237404536,0.17439013055860408,-0.22993331164852907
205256,-0.18799443556535023,0.234708182783708,0.030771023264439288
715,-0.26890638061410677,0.2259073054240518,-0.19209428049275115
103711,-0.4027932074038871,0.12155383517953122,-0.4617807044833005
189061,-0.15164435261815074,0.2870072327852841,0.12918395205103783
68962,-0.3661618294347645,0.13951335053657818,-0.4059310791330292
249723,-0.22632681008105127,0.14105147402307006,-0.3202767727302494
42969,-0.28731716456213835,0.14788711414485414,-0.3334665761061293
57456,-0.28020554743667037,0.13783375689988997,-0.35669072102636945
205344,-0.1615636985618469,0.20109542108931558,-0.18413395823594148
47154,-0.32140585265635335,0.11435640351964375,-0.4746792357473604
202823,-0.2722294087276104,0.1880927342406983,-0.21634410439545193
118940,-0.26893585985155755,0.12030756969950165,-0.4026717787410038
153300,0.7304706765461477,0.21000989804773101,-0.019290317895573634
108635,-0.22947197802206445,0.14815691044255175,-0.33971018778583856
44284,3.5838665760524675,-4.9798818063910995,-0.32385419295742096
188537,-0.009435718304184448,0.2234881496793875,-0.047664086775054765
48126,-0.4225068933196222,0.17289979878750694,-0.38735174813353435
8655,-0.3201215822781558,0.1912826140737712,-0.2561678069867398
46317,-0.3653889997410357,0.16210836977766815,-0.3833502342753821
122642,-0.21707205893249884,0.24077333999457964,-0.03217225850928288
84233,-0.26502271874091293,0.22233347239649925,-0.24641506349478814
222341,-0.23534215975539557,0.1863997452045116,-0.24412152204570223
13037,1.0736661040472848,0.3242070215743249,0.22994343206552845
32513,0.591060037218177,0.22053667787260112,-0.10312473797578087
87625,-0.0633283152355388,0.15819123436023683,-0.36622076139880666
115909,-0.33747590381246134,0.11927344519886304,-0.44237011944230115
95284,-0.41615471132788856,0.13723214349549917,-0.44237971650512203
182053,-0.3058526582163506,0.12630844439359248,-0.4436153411456405
168338,-0.3554802150275992,0.12293083683640169,-0.4554389889017123
223577,-0.29022061843799724,0.12544837277524326,-0.3574353686753555
214452,-0.023804321345543708,0.2980808803137774,0.23411941287780214
66086,-0.21158399236795566,0.21604505711653388,-0.15791316038393138
249678,-0.35672659621710284,0.11259470746638402,-0.4837557863244357
94212,-0.3756288311800199,0.16332954094115132,-0.38205640600997354
222080,-0.2474411950526428,0.3126540946806963,0.4659112074189557
235451,-0.457198894728553,0.08739662527210548,-0.5704592301003789
192266,-0.32940712860362853,0.19512419595445005,-0.3026613224999899
167347,-0.47364668464440074,0.15911123088556345,-0.45771719941160083
239507,-0.04835710428841057,0.22838699737916343,-0.013113218760051388
75895,-0.3828646817890221,0.11488087352489253,-0.448406842936568
203783,-0.4811035134049577,0.10715663854870523,-0.5421594320737956
212719,-0.05309149879554519,0.19758901083326483,-0.40246510454256346
139202,-0.3857027464700009,0.12293181069320433,-0.4688312585693977
22214,-0.3908005425898948,0.17281394732936944,-0.36275607218095085
250413,-0.16375003232468682,0.06262242323391597,4.567469486258215
109234,-0.2966149543365843,0.23225812057467196,-0.19938350077385383
31906,-0.22183098923889394,0.24039187869921178,0.0060753012202467895
219962,-0.33742342343325027,0.1216801526576216,-0.4713933193080804
202532,-0.3850958486924642,0.21616753852391535,-0.14293853994777328
239182,-0.5105469343649189,-5.101780391761362,-0.033205614273142996
167675,-0.08806475370907606,0.24947658968333944,0.08995152916595138
62940,-0.4894737146801698,-5.136916822169748,-0.06765526937258208
83643,-0.11338513559539552,0.25060987338044205,-0.021311052538571962
161526,-0.2272869790809661,0.31040274842534266,0.6048666555955236
124850,-0.49379039479337006,0.19090023805129927,-0.38662090136555405
97835,0.7830389181760431,0.2932659433041056,0.16741577442445718
9061,-0.31292698379538453,0.15162587407661235,-0.3798552781150207
215145,-0.45578742225375507,0.12246658455971428,-0.5000671350858543
141008,5.034587059602291,0.3419344890228382,-0.46299855844984256
184997,3.9394511608469878,0.3066236656646811,-0.4806217044829164
144630,-0.15900189241343232,0.11373322167278885,-0.6500464190572245
49785,-0.4710814869555367,0.10140671129261668,-0.5572907893660187
12415,-0.12758715597392495,0.25910472831375925,0.05794822760301921
95811,-0.33132806505825,0.14554798818964687,-0.3723880289847595
140325,-0.3548751054104067,0.10188546331994937,-0.4786876234297113
15424,-0.40451229393968047,0.20285184601669534,-0.287033538175076
144046,-0.18811233858601767,0.2593992501166881,0.05222237392064616
65172,-0.3503126640106521,0.21938347412519296,-0.27411623464308055
246053,-0.20458437381902694,0.14948279197601488,-0.3047506150232781
44298,-0.03344674017939943,0.22898830034005174,0.14787652098351278
238353,-0.41162711403601165,0.1002023626767283,-0.5399029608420004
153518,3.7160840789554093,0.27320120578562834,-0.685725475872233
230854,-0.3377213499873179,0.21664424705518665,-0.26765295053965577
240722,-0.35177355491265766,0.16739444850621438,-0.32505782814981005
34770,-0.14791305888144984,0.19107813067533527,-0.21099700994029347
46570,0.09425473178872358,0.4087028910741744,0.9750361628687431
247932,0.752642434635343,0.39356330874896833,0.7945498217421555
253009,-0.29133976244108084,0.1276953156754442,-0.40420238057921104
86131,4.7698309908699965,0.35060376534872384,-0.35912145912218274
155474,-0.32108132238924,0.20055201082685353,-0.22626156998682273
68511,-0.23331795528805674,0.3731611945953371,0.7365825622877035
224436,-0.4928488799702754,0.1112387141996217,-0.5295654154007602
217356,-0.40015868340816557,0.20802799497120464,-0.26146112863929233
46530,-0.24720815336075266,0.30834772060350946,0.6011239122273571
186675,-0.21310503180342164,0.32691887034499456,0.49397452717938034
143483,-0.33476191245255343,0.19369366962679374,-0.2678776030852123
119740,-0.3601620324370604,0.12974996789703738,-0.4596120825867848
122018,-0.42010676300717104,0.116381461132907,4.858321137444105
168387,-0.20366313221852683,0.17325854960978096,-0.2386718615137989
106431,-0.39531694823865604,0.11335876116666185,-0.48380661535568475
177716,-0.36521823574429396,0.15698150130348537,-0.39270354855491124
135054,-0.34280159419018735,0.23498273405294604,-0.20270464183745096
35393,-0.1218310485397945,0.09250456820928367,-0.6463705242867395
102691,0.04786832603821944,0.22072219685700148,0.1442085414949123
66848,-0.3438111793058336,0.22488791846711786,-0.2503982702239303
175615,0.423122367416527,0.17550514407482773,5.015822499001117
251442,-0.05637373568655824,0.392763689750822,0.8356641402920816
215961,-0.3212914159165463,0.11379297392753764,-0.4364286417607079
126974,-0.35982373726885397,0.15140549101497683,-0.37475666175425554
25606,-0.1506598013277931,0.17204941129475526,-0.20090079389422688
11650,-0.2881449432139769,0.12946412274370053,-0.33742214965804485
49154,-0.3976621071256298,0.10228050811970164,-0.48341123726267415
54053,4.593099953802415,0.35770641825470745,-0.36557890136320975
189204,-0.33187885682338486,0.23091973362787235,-0.13570691494576312
217549,-0.2934355551821568,0.1342720331233682,-0.337342899236409
152208,-0.38984809371943,0.13579414820772656,-0.43629675771465753
39691,-0.27079795268569495,0.15557140388670165,-0.31654812904752083
176891,3.816564476395123,0.3448791716981928,-0.4758707460610221
27874,-0.33892612323751026,0.10500640806557575,-0.4608111990186967
228543,-0.2698208693486207,0.3285567813437595,0.6377983302595576
148435,-0.2863493263830651,0.18843292225472583,-0.24567402629111867
240358,-0.3676234194521268,0.16916158327222494,-0.35664920832458674
145226,-0.33922932005634054,0.18261706803911187,-0.2914621585024353
129596,-0.640783106104821,0.00017192002215845096,4.040922229612174
172021,-0.2424381595874482,0.15577556455258915,-0.32035246160596254
108466,-0.1652132061847559,0.17697287981442447,-0.25552390769598277
159334,-0.14750998779451474,0.1983057863663212,-0.4659634078298347
128607,0.7999990946601347,0.237868309081611,0.06629297901072531
246792,-0.1258230687672532,0.18539086564193674,-0.474141027486209
89035,-0.21228239459918577,0.15227069410474692,-0.2734658895513181
174119,0.017145957603003595,0.30912096571604203,0.3254771562287594
124216,-0.20406293600535896,0.28893900153272856,0.1331559872337084
94496,-0.2531432259917764,0.19730585681200075,-0.21955221308895573
247601,0.1061115177332784,0.22624398427428957,-0.09198176276458213
33682,-0.36359311964231955,-5.130176830892414,-0.2540611420114574
202186,5.044019310189394,0.4269660408339445,0.17476747700365206
54271,-0.31370592287960897,0.17019500487339864,-0.3041217945483239
80307,0.5787506406834161,0.27135863689257234,0.05580040820364009
159134,-0.42548816533410777,0.12098584424366973,-0.4776072131239054
116913,-0.35613371072303257,0.13053105197505852,-0.4357435251668764
217111,-0.17391226216869837,0.1267888546030242,-0.34283425205483437
96234,-0.4267987714563744,0.11780565019786798,-0.4877885286666293
79801,-0.2573026427588971,0.1566100001907834,-0.3475081933079269
242475,-0.390686516446074,0.12181393984469138,-0.4269422950342022
227023,-0.1626207733684244,0.15512405707578444,-0.2275998732395844
63307,-0.2705647973356868,0.1723375157642988,-0.2580961555546137
175802,-0.1945003425152531,0.26040655227279436,0.04278597231066819
188650,-0.10977199116874668,0.2690746476779352,0.13159908187974906
56225,-0.2613792807555808,0.35421502589718323,0.6630983621854598
61389,-0.544435359810343,-5.133036607441686,-0.08718347286082993
159983,-0.2966524953071695,0.15544498332224618,-0.3322514011616772
176395,-0.45968622755552685,0.10129142090319734,-0.5620709000474037
15413,0.7753601422163382,0.2792019313836663,0.10248486005570176
99631,-0.4439937703293092,0.10863763562810687,-0.512049771419
224645,-0.20943582727432536,0.18448362878006136,-0.23472448665485793
59940,-0.4008395196835227,0.10916029844326706,-0.5037408190602041
109661,-0.2919442468120901,0.13593836349733437,-0.40998343365468287
111797,-0.14194313161731442,0.32100783942837047,0.22673617788827935
176937,3.9546012324888995,0.30813356906385286,-0.4696353061237017
95723,0.810642181692071,0.3651772827738611,0.8832770284888044
188744,-0.2561507312333326,0.2567228593231879,-0.11548280114978554
133279,-0.3911962466476411,0.12433094529762671,-0.43563720953992613
57664,-0.6889035965384982,-5.141384226416754,-0.23108742502877191
34113,-0.34517560412031206,0.168060135748312,-0.3074755637478649
47360,-0.21325166273497553,0.08140845432601737,4.600997282223101
99136,-0.338937831083486,0.10974786660616713,-0.4666621117138553
102070,-0.16071020318033427,0.22897611836404158,-0.09132156018549877
236793,-0.3586542343850008,0.13857822647504064,-0.4281252820015903
114956,-0.5843190732558173,-5.056589941190165,0.026624520275447653
182002,-0.25820493423209445,0.2398165404581375,-0.1444162948658169
11119,-0.14360487791060553,0.2255985252483707,-0.06324429621557029
154003,-0.15264533451630038,0.15131711244833543,-0.29511328800433156
162878,-0.34358229237764143,0.27535614059899793,0.3555319171741737
183135,-0.16499214889998287,0.15662165823357455,-0.24637831926288467
35795,-0.32375792889239075,0.12129942069361196,-0.42778700231185407
139996,-0.10442073255782046,0.23970219278917146,-0.06809080736179524
20629,-0.004804287710232394,0.22584205941562946,0.11432725359868172
78622,-0.26583027574689927,0.15181184512983592,-0.3095296565367788
185489,-0.2661300879126308,0.14778720215543784,-0.36869655675968105
5810,-0.4157781490872305,0.04097583300464839,4.247127080225396
175822,-0.26890176031948854,0.17731316448242862,-0.30784405674766996
107411,-0.18390563664339238,0.14110220707297333,-0.269154416372509
231250,-0.14324548070623477,0.238975530062696,-0.04503301564631276
143253,-0.43097433792820516,0.1027379790057989,-0.5321848118759651
57510,-0.33183808724855784,0.17761675029349322,-0.33038614591208443
180942,-0.34712537653545444,0.1696790264051743,-0.3477169892461657
141851,-0.46514907371988684,0.11899795352981829,-0.4835471330113803
2913,-0.2874450124979997,0.24165760721543306,-0.18708869946260412
191955,-0.224822155674071,0.24521168492669612,-0.10776137678571604
235974,-0.40124378103060665,0.12391809774702346,-0.46070823566579766
201116,-0.5242958842342641,-0.0626716407371069,3.9396395767284647
68865,-0.3618270445433172,0.128383429652159,-0.40408158596238924
30386,-0.2775658076466893,0.14828376388196784,-0.3310255138046157
96435,-0.4422356789716725,0.11976327377309935,-0.5107162674271282
130667,-0.2649888201171806,0.1397820543205605,-0.37685990259693614
102144,-0.2556645724489701,0.1730327648797444,-0.19447195123102776
29524,-0.4382231913584521,0.13157972876929785,-0.4670879093446843
91899,-0.29311380308451584,0.157723210138571,-0.3439840650594517
186698,-0.14071652695609044,0.231696895044958,-0.13368346131934045
22395,-0.3047655098253878,0.13476786111362898,-0.3747077575486463
191924,-0.15348039677048075,0.20760086527698215,-0.1746693972551421
175834,-0.46555227735061594,0.10617915674479786,-0.550269500570023
159656,-0.3255292462152208,0.2013554082506737,-0.29669607761613603
144556,0.6114991642806575,0.19262537847096453,-0.11015118072054537
218754,-0.16434837542400857,0.19548006744489976,-0.17516471157868457
31022,-0.17442243656134748,0.25218521707224495,0.09966520383778205
156672,0.6547468774874128,0.24273809776138597,-0.038012366976336746
186931,-0.09287334920752695,0.2533218424519005,0.12390712565633664
18381,3.931326922471931,0.381473108609414,-0.2954475402431835
47088,-0.41082085431958665,0.11668721255263496,-0.4874714142975429
78827,-0.205756139661199,0.21080042887604522,-0.1379517362942825
22684,-0.24848757811909852,0.09520302506035737,-0.7122731959005427
39326,-0.46883113573397306,0.10912829269711909,-0.4863252145645821
170022,-0.20738393934568963,0.15151089251782418,-0.30476267426240405
84144,0.7173241716391976,0.4205470165843118,0.9682401320574764
235895,-0.41877766941094385,0.12575770567009442,-0.4596861770907633
36353,-0.23473536871466757,0.27072345804302395,0.4063679809829024
30596,-0.2548772879431944,0.27752608323628075,0.06718425129596879
29886,-0.22290888458167435,0.2289807999334917,0.3185059273630455
179942,-0.08620646981515266,0.16492966187949912,-0.5100536881777231
52213,0.835258510857156,0.28107106905495743,0.17946255468323527
25027,-0.2103115394876377,0.09539018443971871,-0.7125205428951977
200763,-0.3741797422407019,0.17159932828461238,-0.33170165956310654
228009,-0.18818951259617997,0.2418118073452196,0.34068558882695776
250541,-0.2781217262980133,0.2316766678887397,-0.2075434346495146
107210,-0.4183155359526102,0.10278514925780947,-0.5290673819890738
23712,-0.08495394159303836,0.2757546096382481,0.17459877887152922
11011,-0.29250104751092687,0.14753634048276124,-0.3803684793758261
4598,3.912326718273715,0.385982965842708,-0.30604088609855185
155529,-0.35746851929818146,0.16563940312692413,-0.32698484270551914
149420,-0.35081033435574255,0.2993893683371264,0.3457269065109949
62446,-0.27693775131262593,0.15646640361507663,-0.35629939666222193
246338,-0.24262915964283102,0.2257386831832453,-0.20821397176325235
221619,-0.3747312466102189,0.1214278551811659,-0.48235147543968315
239941,-0.1560493041488397,0.19381083034844154,-0.18677018670950724
31878,4.771779614473114,0.38970318323925784,-0.22871034276849436
91697,-0.22966114383472438,0.16704168222354512,-0.26140847464744454
58516,-0.4235537639650654,-5.104879397890665,0.02655728407108949
152071,-0.29527387330796756,0.11996880015423464,-0.43110891326099376
141251,-0.3039435251989071,0.21162663788082176,-0.2208762033279257
232514,-0.14460112760900798,0.223470538751555,-0.11149789151646441
244896,-0.6191886573613602,-5.147931687018228,-0.19005875583647688
173280,-0.07207751457688874,0.23407204975084045,0.08674078000625933
210390,-0.24574831019728796,0.1563097771295909,-0.29879522494243876
119626,-0.21551345828783586,0.1449644675398068,-0.30295569373696846
101899,-0.23182398047766634,0.18898658631474866,-0.12207477725978311
208515,-0.17395811491713056,0.24400680551520837,0.026170913293627057
219439,-0.3624286968149436,0.17269193479794084,-0.31135783190828215
241966,0.10570643801657856,0.33854324350845305,0.38040818154587686
98871,-0.4317416236518502,0.16487854044277664,-0.37241847417288204
73378,3.9513392959579834,0.46100380768397237,-0.047886050606913734
222962,-0.08249642534414907,0.11561980900714189,-0.5786828489959512
200081,-0.1260905398228336,0.3438229724016305,0.7075123017518159
