,cluster
166510,5
191812,3
151918,5
219135,5
150721,3
26418,2
9043,3
135269,6
97731,5
118046,5
13834,1
111416,5
238892,5
138552,5
95772,5
201341,2
59872,0
80751,2
223559,5
88665,2
169513,5
172917,5
42619,5
116240,5
46093,5
226992,5
35375,5
92407,5
86254,5
145149,5
245964,5
159233,2
168879,5
153370,5
35385,2
183007,6
75304,5
42239,2
229308,5
37084,5
112209,5
92850,5
122277,2
3893,5
215464,5
146557,5
14731,5
25646,5
54780,5
67477,5
227945,5
238018,5
121541,2
239755,5
95864,5
202195,2
253251,2
120894,2
90833,5
230306,0
60722,6
181244,6
202511,5
170387,5
91312,5
188316,5
182611,2
161708,0
46987,2
123887,4
54438,5
34890,5
141837,5
117303,5
62542,5
242771,2
235277,1
225372,5
244246,5
107871,3
37569,0
125786,5
124536,2
138129,5
184567,3
159251,5
153004,5
158420,5
144202,5
23697,5
199940,5
105469,2
195628,5
14422,5
232712,5
153949,5
224170,5
132732,3
224776,2
200556,0
138276,0
88562,2
251607,5
135841,5
117397,5
107047,2
23138,5
92111,2
202599,6
39586,5
136872,5
227719,5
190007,5
73484,2
136865,4
129586,2
20636,5
108979,1
135294,5
179344,5
193745,5
242110,2
172523,3
147606,2
80042,5
224753,2
30905,5
236945,6
77943,5
109220,5
98842,5
242583,1
180579,2
37774,5
197731,2
167204,2
72443,5
238795,5
51960,1
61973,3
234950,5
87565,2
67005,5
58507,5
81651,5
244156,2
168192,2
74717,5
134803,5
108634,5
179875,3
57056,5
74838,5
129237,5
64845,5
133223,5
5759,5
37713,5
91726,2
91034,5
9765,5
169256,2
111732,6
92663,5
60780,4
194961,2
18690,5
11510,5
187967,5
227901,5
10768,5
193970,5
181799,2
146780,5
130563,6
207396,5
99843,4
174728,2
200766,2
156676,5
81117,5
149917,5
243847,5
173974,2
123873,1
139215,0
193900,5
201288,5
242774,5
232630,0
11248,2
170311,2
9606,2
13139,6
51051,5
827,2
111358,5
55842,5
145334,5
63293,2
208065,2
217778,2
155965,2
181757,5
218383,1
54650,5
14194,5
124193,5
146653,2
215606,5
56937,5
173127,2
127774,2
223464,5
160897,2
31409,1
148615,0
127513,5
90557,5
51290,6
29014,3
181108,5
41637,5
109524,5
142988,5
50113,1
85031,2
6561,2
99139,5
196905,5
153512,5
102229,5
191247,5
204903,2
116433,2
472,5
179762,2
155596,6
167190,3
125250,3
195285,1
23748,5
45543,0
428,2
191385,5
150304,5
37455,5
199821,1
203434,2
25362,2
115949,5
151194,5
30374,5
157105,2
93312,5
172324,3
69404,1
5101,5
38322,5
101255,5
48774,5
203095,2
21179,0
221142,5
64732,5
102978,2
18477,2
197581,2
38316,5
160100,2
42235,5
20791,6
85305,2
144589,3
48214,6
89760,6
132821,5
73352,5
160031,5
159587,5
59061,5
188378,1
217629,5
135296,5
43170,6
163385,5
191760,5
88667,2
211393,5
41341,5
106492,5
127749,2
74464,5
210727,3
198254,5
154664,2
216667,5
216243,5
98714,2
198734,5
235422,2
70638,5
36602,5
203604,5
61924,5
218472,5
91258,5
75425,5
151277,2
245365,2
61663,2
39305,2
141569,1
229467,5
72683,5
176108,5
85712,5
132786,5
19048,2
204870,5
110523,3
219795,5
102294,3
4719,5
227817,5
39526,5
173801,2
72206,5
89509,5
152776,1
89045,2
59499,5
48382,5
120019,6
246397,5
215139,1
204427,5
223654,2
143887,5
19771,2
222737,5
196120,2
117876,5
180002,1
86027,1
242545,2
122779,5
147762,5
94978,2
23973,5
154228,5
16780,5
195914,5
142195,5
119495,5
95659,5
48583,5
35762,6
145429,5
202979,6
135748,2
245044,5
22700,5
89007,5
15392,5
153687,5
204954,5
181643,5
168842,5
122826,5
230543,5
57449,5
89060,5
134527,5
119081,5
11426,5
101048,5
112793,5
131855,5
52797,5
73791,5
3368,2
13955,5
234652,5
220963,5
24113,5
150201,5
81178,2
15225,5
111537,5
56252,5
73936,5
157969,5
97462,5
74350,5
250971,5
83693,0
253367,2
58162,6
153663,5
112899,5
156687,6
18448,5
32942,5
169539,5
28953,5
205030,5
37755,3
54516,2
139793,2
122504,5
166156,5
60225,5
15616,3
116075,2
50037,0
144952,5
34698,5
232212,2
244739,2
218996,5
22544,5
167463,5
154249,5
234808,5
4875,5
57417,5
22067,5
84983,5
122702,2
124988,5
131515,2
143926,5
168920,5
245088,2
207305,3
241978,5
114505,1
216393,5
54622,6
70965,5
123180,5
92061,5
212511,5
109879,5
64076,5
247734,2
60245,5
155587,2
136683,5
155460,6
31794,5
96717,5
130963,6
63663,2
217092,5
116735,2
107865,5
182471,5
210028,6
43474,5
79057,5
87265,2
125787,2
10121,2
142087,5
97244,5
20326,5
64639,2
80874,2
138637,5
204694,5
110696,5
31838,2
94961,6
32966,5
41376,0
9025,5
232612,5
148299,2
1483,6
249856,0
50194,5
179315,4
247337,5
11721,2
201848,5
154465,2
136390,4
130603,5
30006,5
172156,5
163062,5
113072,5
204872,2
237809,5
173535,5
112803,5
157130,3
76493,2
20846,5
71487,2
133250,6
63586,2
146528,5
105626,3
140158,0
32094,5
26110,2
177993,2
208661,5
10641,5
250483,2
228352,5
177823,5
3639,5
41902,2
66062,5
97178,5
196963,5
121215,5
111056,5
211565,5
101758,5
111078,5
185443,0
61006,5
97606,6
67585,5
59249,5
64909,5
135390,2
50474,5
248407,5
91913,5
36638,2
13216,6
182022,6
46505,5
9632,6
50175,5
15074,5
220349,5
166294,4
67876,4
190816,2
200327,5
203749,5
156562,5
76067,5
216245,5
134138,5
83618,2
19120,5
239030,5
36155,5
33118,5
45448,5
226503,5
121929,2
207339,2
207701,2
36481,5
93225,0
252559,2
109161,5
36606,6
2861,2
149821,5
7472,5
205632,2
183876,5
240535,2
119604,5
112922,2
85108,3
234683,0
102275,2
71966,5
166606,5
89937,2
31094,4
163027,5
116020,2
179233,0
45877,5
215270,3
17449,0
86227,2
227469,5
241641,5
244296,2
134982,5
193125,6
11540,7
108747,5
205559,2
7852,5
233736,5
9192,3
79915,2
229878,6
221343,5
161533,5
56717,2
57973,2
117005,1
186136,5
27519,5
9901,5
142048,2
88278,5
119354,5
224091,5
60715,3
188652,5
87014,5
229779,5
235065,6
47798,5
188383,5
116846,5
32040,5
155503,2
89281,5
89176,6
93158,2
19508,5
29495,1
46751,5
233494,5
97862,5
205112,5
250884,2
142784,5
162972,6
168342,5
159488,2
104299,5
23906,5
209519,2
196143,5
215731,2
38264,3
44173,5
116148,2
5387,1
25336,5
198198,0
165760,5
187375,5
250547,5
148708,5
174393,5
147097,5
199866,3
130279,0
241015,5
211301,5
201568,5
179763,5
81661,5
136942,5
24149,5
47093,5
214335,2
139322,5
143430,5
88340,5
14132,2
157230,5
98442,5
221720,5
170055,2
24669,2
130100,5
50518,1
213785,5
220549,3
161178,5
198152,0
24226,5
82801,2
32472,5
204861,2
234969,5
3709,3
180695,2
113631,5
191576,5
128438,5
133054,5
187273,5
250326,0
237321,2
246277,5
177425,2
97959,5
136499,5
177265,5
151677,2
186933,2
75377,2
198034,5
225999,3
207644,5
99382,2
13163,5
213041,5
99446,5
215246,2
162092,5
217497,5
53176,5
62040,5
92422,6
172408,5
222848,5
129355,2
114310,5
224793,6
106474,5
148149,5
121941,2
7203,2
97345,5
91438,5
102918,5
43295,2
12917,2
179661,2
242551,5
198467,6
117067,5
149374,5
33114,2
131841,5
180080,2
59560,6
19318,5
238533,5
223896,6
4099,5
175716,2
185602,5
54781,1
110972,5
200679,5
250463,5
127574,5
65105,5
164600,0
97356,5
65901,5
175550,2
251547,5
110360,1
181320,6
234571,5
146281,2
13389,5
157426,5
187098,5
217353,2
247879,2
204913,5
223017,5
241020,6
76727,5
141872,6
153446,2
112336,5
67465,5
47787,5
27509,2
213775,5
55143,5
228053,2
44795,3
202186,0
159171,5
18967,6
228051,5
136891,5
98617,5
173595,5
209376,5
183787,5
140475,5
175005,5
246478,5
29488,5
146720,2
162130,5
31015,2
161103,2
172210,5
81466,0
247752,2
249420,2
37721,5
211865,5
188040,5
189664,6
150252,5
158992,2
116186,5
27292,5
152263,2
87018,2
75017,2
83726,5
136620,5
126637,0
185173,5
150358,5
42931,5
107391,5
230608,5
82171,5
206895,5
74525,2
84005,5
105644,5
27344,5
191597,5
19258,6
188746,5
81771,2
222168,5
89056,5
63560,5
8658,5
87796,5
214631,5
200747,2
73507,5
123702,2
67636,5
186394,6
181125,5
124394,3
2613,2
121217,3
24896,5
104404,5
126585,5
92775,6
228050,5
104442,2
126503,5
150695,2
201176,2
146526,4
29646,2
208177,5
26893,5
25436,5
32994,5
190194,5
193135,5
104591,5
207460,3
121391,1
144669,5
131703,2
187099,0
193910,6
64798,5
161804,5
82014,2
11919,2
102200,5
213458,2
136863,6
82301,5
211333,5
145458,5
182361,5
144673,5
162151,5
206981,5
162559,2
20842,5
205070,5
233555,5
13355,2
224133,5
65029,5
45930,6
223315,5
60737,5
173811,5
32648,5
119543,5
26918,5
9151,5
65053,5
61970,5
108776,2
195896,5
29003,2
182116,6
69490,5
29347,6
118572,4
133635,3
217948,6
104315,5
200684,5
160345,5
74877,2
73574,5
238889,5
174520,6
215499,0
96102,1
190288,5
27820,5
125324,3
186403,3
196966,5
134197,3
81447,2
149561,5
203989,5
72830,3
201759,5
78296,1
19924,6
104045,6
210281,5
113959,6
156520,0
144372,2
36733,5
32706,5
236437,5
123495,5
111083,6
121090,3
12227,1
135718,5
29552,1
100340,2
13842,5
167335,6
12368,2
192098,5
149655,5
200177,2
102179,5
146681,0
73024,5
125114,5
122877,5
35491,5
245299,5
34610,5
71956,5
13398,6
204588,6
3823,6
224530,5
116244,2
131005,5
137357,5
112850,6
19684,0
49566,2
98435,0
188822,2
133652,5
232861,1
100290,2
87007,5
222827,1
64403,5
161762,5
247281,5
115133,2
120880,3
60845,3
119414,5
27032,5
137875,5
16693,1
91774,6
25494,1
242736,5
56734,5
195211,2
65116,5
200511,2
114856,5
229838,5
243941,2
186291,2
81820,5
16511,3
217932,5
46865,3
186057,3
80254,5
8352,6
76397,5
49961,2
187147,5
67491,2
236874,5
25049,6
84400,5
206842,2
161896,5
216681,1
139132,5
25504,5
5172,2
172059,2
163816,6
188871,5
118503,5
206349,5
97802,5
214124,5
62135,0
232661,5
153382,3
244277,5
197007,5
81078,5
130494,5
70898,5
143211,5
90809,5
15020,5
783,5
84209,2
212903,5
37420,5
91255,2
166415,5
68150,0
62623,5
210974,2
222836,0
126442,5
218300,5
22266,5
176703,2
211535,5
83040,0
95952,5
191603,5
26134,6
59408,5
104387,5
29009,5
186690,2
148145,2
2369,4
152725,3
131570,5
95995,5
51760,2
38475,5
26507,2
169316,6
184316,2
143825,6
111447,5
98290,2
185156,5
43594,2
106294,6
180470,5
129129,5
186920,5
51979,5
24291,1
18272,5
63804,6
3892,6
142738,2
75089,5
192074,5
41149,3
142876,0
80215,5
126529,5
116836,5
81418,3
181796,5
173185,5
68344,5
59338,5
188227,2
51616,2
34247,5
213515,5
49861,5
64146,5
80504,2
4369,5
145418,2
189711,5
206461,5
20613,5
46800,5
88931,5
99838,5
164682,2
173462,2
135765,5
5482,5
13451,5
48887,5
1746,2
11093,5
223632,5
236817,5
95411,5
247727,5
159149,5
212149,6
63300,5
88443,5
59717,5
162349,5
207335,2
152604,5
232011,2
102308,5
22300,2
250202,5
89976,5
245802,5
15920,5
76320,5
206367,5
43527,5
153891,5
76084,0
215133,5
174444,5
181797,5
24087,2
67974,2
237921,2
7257,2
31546,5
165700,5
178016,5
54755,5
224942,0
75135,5
61176,5
205647,0
12084,2
167203,6
55528,5
227442,5
31169,2
130255,5
41392,5
244132,0
208897,2
196717,6
249893,3
143669,6
31413,5
109223,5
4093,5
153979,5
85081,5
149025,5
117301,6
28461,2
20564,5
20495,2
122462,2
35002,2
101235,5
149052,5
66245,3
26330,6
230296,5
31196,5
107570,5
241728,0
211062,2
98969,5
116106,5
66924,5
12432,2
3492,2
164701,5
46285,6
107100,5
138616,2
141007,5
129409,5
152445,0
207075,3
130550,5
245905,5
39682,0
125897,6
167090,5
242502,2
57931,5
4727,5
188637,5
86013,2
143807,2
226158,3
60475,5
3623,6
235594,5
175393,2
152063,5
143561,2
246113,0
247953,1
180141,5
87514,5
250153,2
78687,5
62943,5
166851,3
216134,5
38049,5
212317,5
215044,1
61290,5
247297,5
190356,5
250928,5
120863,5
11474,5
57373,5
164515,5
194359,5
146162,5
108695,5
235324,5
152871,6
76677,5
169380,5
143987,5
5007,5
56403,5
154397,5
230880,5
207513,2
209914,5
38913,5
182040,5
65107,3
133851,5
51155,2
185586,2
117372,5
81720,2
35042,5
35826,5
29726,5
250211,5
73321,5
233480,2
199556,5
177208,5
162304,5
112930,5
149065,2
173302,2
28183,5
203297,0
161741,5
120730,0
161318,5
61481,5
201058,2
24327,5
24406,5
229128,5
238712,6
49876,5
165925,2
209010,0
183383,2
183815,0
179171,5
98156,2
80491,2
192231,1
171982,0
131597,2
124823,5
112188,5
211706,2
188245,6
63296,5
113154,1
59761,5
8035,5
49812,5
240156,5
122567,2
619,5
247783,5
147920,5
54560,6
99807,5
195959,5
76442,5
239860,3
206071,5
91292,2
151600,5
131863,5
176932,5
67129,2
142442,5
193665,5
75676,5
94423,0
175751,5
110893,5
234284,5
55200,0
60056,0
111423,2
208877,5
21849,2
134824,2
150518,5
213478,6
132600,5
139037,6
125502,5
96867,2
248189,5
117750,5
146192,5
141883,0
148716,5
135804,6
26469,5
196223,5
225041,2
225731,5
3627,5
182360,5
122356,2
186239,5
145886,5
213171,1
226406,3
188293,2
38529,5
77725,5
164808,5
79615,5
4203,5
212461,5
59920,5
212709,0
145646,5
9659,2
132840,2
62170,2
83368,5
113749,5
209211,2
237772,1
52485,5
246545,2
162692,5
177024,6
143857,2
82790,1
163466,5
29523,2
98028,2
186720,5
248936,2
95268,3
101486,5
149872,5
158937,5
84358,5
199815,5
97278,2
143074,5
244874,0
24571,2
194111,5
203312,5
121580,5
2952,2
92952,2
153862,2
129955,5
123858,5
79940,5
12811,5
108015,5
209949,6
221351,3
118081,6
79892,5
107478,1
34185,5
245817,5
25799,1
90142,5
144961,2
81699,5
163042,2
246504,5
134264,3
66894,5
233282,2
174437,5
18321,5
149666,5
1966,2
243730,2
234424,2
44071,2
22744,5
220223,5
97301,5
224280,5
49579,5
94748,2
171341,5
41239,3
95938,5
253245,6
76843,0
136411,2
109630,5
44209,5
188206,5
71505,5
229137,5
62275,5
160533,5
89980,2
13311,1
64096,2
148074,5
12537,2
117840,5
207142,2
140992,7
60295,2
72856,5
142323,2
112556,5
238773,6
152169,5
239499,5
146056,5
78062,2
96857,5
126553,2
58518,6
226586,5
119095,5
248239,5
21672,2
117969,5
128610,2
213434,5
183048,5
183359,2
169743,5
138490,5
249248,5
157377,2
219143,5
243039,6
132927,5
210329,6
125521,5
239816,5
127548,5
58980,5
103603,5
240737,2
89235,2
140091,5
147947,5
223258,5
27025,5
17155,5
170201,5
71463,5
184200,6
121844,5
165070,5
3468,6
34407,5
163980,5
34767,5
157254,5
46052,5
236199,1
214527,2
196692,5
21315,5
73812,5
210408,5
206413,5
96241,5
177019,5
35790,3
138794,2
179038,5
226577,1
177540,2
71745,5
218502,5
28345,5
101218,5
42350,5
3464,3
127020,2
29878,5
38606,5
253151,5
250829,2
243447,1
179100,5
206749,5
221724,5
74552,5
92215,5
113784,0
155351,5
39937,5
160912,5
55643,5
162369,5
31873,5
77734,0
6101,5
135809,0
175159,5
239305,5
234039,5
54710,2
30398,2
208352,0
104926,3
96618,5
156528,5
179414,3
11448,2
124749,5
61498,3
42680,5
54548,5
91001,2
180620,5
169244,2
12424,5
242687,5
5365,5
219132,5
114629,5
174242,2
50786,5
211923,5
14113,1
107394,5
89875,5
60621,6
160464,5
165670,2
117908,5
189880,2
114872,5
41283,5
207932,5
19981,5
138978,2
173328,2
71395,5
104891,1
163754,5
236933,5
95186,5
6971,2
240420,3
58234,2
203184,5
64652,5
136529,2
82930,5
86961,5
90000,5
210829,5
233483,5
125723,3
46857,5
163585,5
4696,5
252701,2
179221,5
107344,5
67416,5
130130,0
23886,5
111027,5
120369,3
235461,5
253327,2
81713,2
142511,6
50424,0
138174,5
20281,5
165463,1
216605,5
146801,5
207662,5
41432,2
66620,4
62416,5
61415,5
165325,3
193054,5
62173,2
70913,5
169364,2
105762,2
28989,5
84601,5
166470,5
34015,5
19781,5
120261,5
248508,6
223361,2
173386,5
203236,2
95721,2
151943,2
5672,5
58731,1
87568,5
150789,5
182613,5
181674,2
183176,5
250126,5
158675,5
84818,5
35125,2
17133,5
214486,5
7102,2
23425,3
68258,5
8648,5
94873,5
118989,3
191271,5
170706,0
191144,5
52272,5
142637,2
19996,5
235354,6
74806,6
113049,5
235022,2
8079,5
13986,5
182293,5
115107,5
252239,2
222807,5
73241,2
172783,6
211483,5
232171,5
157754,5
67531,2
2236,5
18606,2
2951,2
249211,5
112115,5
48215,5
189424,2
234517,2
62183,2
177194,5
74354,5
23103,5
46685,2
101055,5
215522,2
178294,5
177195,5
179981,6
226833,5
145657,5
1264,5
146287,3
253024,5
78574,2
42276,5
161194,5
22262,2
173396,5
249268,3
11303,0
140562,5
212925,5
16669,5
211203,5
245598,5
196071,5
223170,5
242117,5
116773,1
129120,5
32568,5
103011,5
162687,5
164849,6
144415,2
214614,5
62527,5
148136,5
194307,2
229638,5
203142,6
136437,2
89118,3
156527,5
116885,5
176225,2
150462,2
186146,2
145917,2
215570,1
73406,2
153002,5
116284,5
166284,5
107810,0
65214,5
214920,5
200619,5
45335,6
59286,5
32092,2
233239,0
104823,5
202997,5
143966,5
250049,5
94783,5
141079,6
137701,2
129243,5
183429,2
72296,5
200613,5
25031,5
58869,5
174082,5
26811,0
75941,5
156999,2
157330,2
41860,5
213394,0
240483,5
137930,5
1216,5
101845,5
134829,5
46433,5
28104,5
235139,5
198865,5
107242,1
15552,2
33120,6
8673,5
4015,5
235531,2
90493,5
9445,5
60104,2
232504,5
82690,5
242385,5
199660,5
222090,2
199752,5
243304,2
61457,1
7389,2
243426,2
67310,5
3393,6
64301,2
233578,6
135066,2
108320,6
101877,6
230407,2
7319,2
1423,5
79884,5
23700,5
101165,5
131396,2
238546,5
191989,5
140856,5
105100,5
163426,5
212241,5
154,2
128229,2
216997,5
79812,5
103284,5
133203,5
103554,5
156286,5
83803,5
43621,5
250165,5
34203,5
136772,5
197000,0
187020,0
205393,0
125378,5
101368,5
220200,5
158985,5
211147,5
222769,5
86885,2
62444,0
217365,5
123727,5
229691,5
126014,2
189636,7
103597,5
37230,5
195903,5
43708,5
153341,0
47867,6
213588,5
240023,3
83570,6
114573,5
97316,5
90171,5
124429,0
58727,5
246786,6
29544,5
248856,2
167572,2
80704,1
175764,6
243891,2
5836,5
109800,0
236634,0
240190,5
185444,2
65704,5
238640,5
49984,3
45291,3
147694,5
110336,5
123277,2
230492,3
56037,5
56014,2
16414,5
175710,5
202692,5
229464,5
140749,5
182375,5
209762,3
169435,5
128443,5
180996,2
251503,5
89306,5
49391,5
216683,5
179111,6
115498,5
113751,5
222368,0
87213,5
84250,5
49270,2
115914,2
76181,2
10664,5
15262,6
221346,5
194638,5
226627,5
124569,2
38014,5
78248,2
206628,5
62432,5
162875,5
188608,2
161264,5
194360,5
11751,0
35792,0
43504,5
117485,5
37390,5
42428,2
70915,5
93866,2
107592,5
169937,2
188542,5
249580,5
80378,0
41342,5
31287,2
210803,3
228025,2
79695,5
92958,5
133220,5
12032,1
190558,5
11335,5
130178,5
178076,1
7467,5
191447,5
76308,5
71244,2
19613,0
169207,5
82563,5
217191,6
149970,5
137657,5
43320,6
124476,5
197474,5
230191,2
105904,5
38066,5
173655,5
79558,5
48613,5
131004,2
2270,2
231005,5
213321,0
245187,1
238439,5
16208,5
217972,2
155983,5
213740,2
123894,5
32420,2
36444,5
216062,5
216503,5
128166,2
40232,5
139188,3
19905,5
176295,2
193458,3
139811,5
213201,5
206422,5
20725,1
85618,5
50435,5
46601,5
89802,2
231576,2
96328,5
135977,2
189570,5
1404,5
245431,5
63195,5
55564,5
55691,5
4010,2
177552,5
118002,5
71871,2
221442,5
238652,5
95731,2
155287,5
19843,5
104622,5
218807,5
56443,2
164552,5
133315,2
34285,5
185714,5
39363,5
200456,1
76641,5
243099,5
39733,5
69856,5
141270,2
69040,5
82120,5
706,6
242471,2
98458,5
117179,5
36880,5
39292,5
85141,2
3472,5
206023,2
150041,3
179542,5
133586,5
89181,5
25477,2
83058,5
98795,2
136432,0
25826,0
143511,6
203846,5
91690,5
216224,2
95839,5
191567,6
6435,5
4415,5
59628,2
194102,5
26512,1
141901,5
6335,5
93947,5
146065,5
153416,5
121429,2
181927,4
163281,5
21436,5
123218,5
99940,5
209382,2
218138,5
12210,2
76539,5
88754,1
54543,5
156273,2
168456,5
87233,5
96908,2
151228,5
246430,5
8150,0
217228,5
74302,5
73586,5
166124,5
94537,2
99194,6
59999,5
110329,5
125055,6
117134,6
143346,5
182844,5
83937,5
28333,5
68614,2
7840,5
91850,5
59864,5
238638,2
171574,2
6675,5
5852,6
184549,5
776,5
120390,5
20043,0
176451,2
210910,0
231051,5
29018,0
19474,5
79710,5
7360,5
173925,5
141044,5
138045,5
207306,5
193426,2
249086,5
8254,2
90135,5
138494,3
222720,5
66935,5
157641,5
7768,3
178643,2
50170,5
39844,5
143252,2
86119,5
97296,5
209249,3
115977,5
12594,5
14048,2
206290,5
147952,5
84855,2
121258,2
230559,2
26286,5
126189,5
63766,2
140087,2
238700,2
145685,5
223364,5
215758,5
156474,5
177448,5
28911,5
231632,2
231195,5
191996,0
114006,5
234499,5
118853,6
84707,5
154612,5
68260,5
71245,5
49636,5
70880,5
137514,5
191275,2
93345,5
246700,5
166072,2
217423,0
99648,2
128553,5
57669,1
3954,4
190361,5
203339,6
70887,5
5992,5
216163,5
137909,5
108958,0
213134,0
122766,5
68154,2
14354,5
204720,3
225882,5
6155,6
44217,5
18648,5
87243,5
219290,1
154983,5
132103,5
13665,2
40249,2
164051,6
237285,2
122432,5
139509,5
103604,5
212893,5
209464,5
94488,5
234269,5
114350,5
24032,3
3308,5
109816,5
186396,5
156433,5
153363,6
175260,2
100329,2
239771,5
110651,2
47353,5
67388,0
210692,0
171465,5
236632,5
115247,5
62188,2
120841,5
139915,5
228561,5
232021,2
172605,5
161189,5
193420,2
136921,5
40471,2
2601,5
135999,5
206179,5
16605,5
112192,5
3299,5
196057,2
13929,5
110010,5
93533,5
180982,2
216925,5
182706,5
145318,3
131539,5
65131,5
35717,6
69893,5
104981,3
153688,3
82881,5
251181,5
6223,2
913,2
232569,5
220388,5
216059,6
100647,5
117300,3
224060,5
230812,5
79527,5
171967,5
30681,5
172565,2
238055,5
222262,5
26248,0
151280,5
94095,5
157810,5
85793,5
245236,5
191529,0
160650,5
129493,5
153513,2
22907,5
192358,5
65305,5
235160,5
244198,2
72205,5
132136,5
253379,5
231007,5
51723,5
180754,2
232921,2
106596,5
97078,0
216051,5
186246,5
103041,5
110899,2
7747,5
149399,5
6241,5
181676,2
224163,5
139593,5
20444,6
230395,5
194287,2
127591,2
66883,5
190985,5
65595,5
37160,5
108756,5
106434,5
85920,5
219119,5
245771,6
197945,5
73680,5
170206,5
187216,6
223161,5
196900,5
49717,5
94034,0
163140,5
46588,2
168721,5
158573,5
230735,3
21021,5
72309,2
69203,2
756,3
137254,4
169366,5
240436,5
102648,5
198329,2
3590,2
15157,3
70231,2
225720,5
141299,5
252229,5
184134,5
178771,2
205769,0
130809,5
13988,5
253353,2
205821,2
17368,5
250963,0
239367,3
29994,1
201151,5
60016,5
205206,5
227419,5
84865,5
89737,5
144528,5
30922,5
76537,2
219621,3
104276,5
14218,2
241196,5
154248,2
78059,5
170045,2
191519,5
31955,2
206744,2
43296,5
198159,2
210949,5
143646,5
59676,5
66412,1
158090,5
139935,3
87972,5
206077,6
9961,5
241766,5
1907,5
191001,5
154724,5
107259,5
66295,5
29,5
224526,5
196580,2
135625,5
150513,5
226934,2
239225,5
212855,0
121486,5
74014,5
177317,5
101263,5
42210,5
84015,5
233407,5
232223,5
164355,6
126297,1
237289,5
243026,0
228031,2
208874,2
147545,5
149805,5
6029,5
77831,5
76336,5
163257,5
162153,5
61556,5
50857,5
217735,1
130489,5
62869,1
19739,5
11713,2
123044,5
174750,5
209455,5
73239,5
239170,2
225210,2
102012,5
101658,2
165164,5
96465,5
87294,2
40192,1
221731,2
211496,5
220111,5
67523,0
15584,6
97354,2
3144,5
175374,5
44031,5
117198,3
57666,5
114053,2
118828,5
126917,5
82375,5
32539,5
190128,5
125246,5
41257,6
243163,2
220926,5
61007,2
110597,5
51114,5
36841,3
68475,2
137003,2
91176,5
74940,6
147440,5
211913,5
169079,5
98460,5
233021,6
38403,2
115509,5
237477,5
160919,5
29038,5
138899,0
201360,5
6960,2
102281,1
182068,5
117255,5
132546,5
124622,5
58351,1
119342,3
175070,5
28457,5
35738,3
208429,2
165667,5
60616,5
83377,2
4003,2
56722,5
180719,2
189401,2
57106,5
216802,5
90860,2
194846,5
114993,5
3440,6
196445,5
47822,5
41016,2
155953,5
