,cluster
151121,2
240518,3
118947,2
83799,2
206427,2
245223,2
36471,5
170369,2
215064,5
190365,5
6537,2
93091,2
112243,2
184246,2
175634,2
133769,3
227631,2
177414,0
11337,3
69017,2
188576,2
114910,2
76366,0
84316,2
158525,2
196803,1
243435,6
14614,2
244152,3
115260,2
33930,2
228119,2
59183,2
188276,2
41439,1
132126,2
155831,2
201764,4
87473,2
65212,6
131601,2
128218,2
57941,2
118760,2
28487,1
2695,4
65059,2
122913,2
237440,5
215308,2
189901,2
134071,2
81569,5
156469,3
72461,2
194287,5
124017,5
57675,2
185947,2
55712,5
99300,2
208320,5
43310,2
130992,2
135181,3
76516,2
48815,5
78255,2
38217,2
107629,5
59249,2
86589,2
102224,2
95692,2
162967,2
245860,2
169262,2
202649,2
187156,2
10754,2
208529,2
179107,5
91969,2
177181,6
221294,2
170067,2
221617,2
63766,2
29881,1
88676,2
164295,2
154692,2
235658,1
95836,2
140485,5
23807,2
205295,6
31496,3
234608,2
130876,2
107904,2
225144,2
43536,1
131220,2
107341,6
77231,6
21337,5
99460,2
108657,6
29764,2
210403,2
95576,2
23092,5
209478,1
132684,2
66137,2
175381,2
120929,5
11825,2
197119,2
193230,3
35985,2
177516,2
120951,2
59971,2
157311,5
221740,2
129562,2
189094,2
5893,2
173915,2
203561,2
8452,5
193933,2
138615,6
228663,2
232776,5
118100,2
97119,5
50322,2
228458,2
106326,2
120859,5
151782,2
113155,2
210595,2
183852,2
145300,2
155602,3
77927,1
44963,5
184495,2
30818,2
37414,2
50838,5
241535,2
175063,2
35141,6
177988,2
236316,0
32208,2
54957,2
186143,2
43192,2
8531,5
36458,5
174789,2
198791,2
126447,2
50469,2
235246,6
90050,2
51776,2
137113,2
119039,2
7439,2
118817,2
213049,2
36673,2
151632,2
48219,3
244078,2
86451,2
158539,2
127023,5
180103,5
175207,2
6892,2
226835,2
84736,2
211412,2
233144,2
188607,2
106350,2
67747,2
131953,2
89325,2
85291,2
203324,5
26465,2
1924,2
175450,5
152304,2
121264,5
40486,2
253181,2
25006,2
42269,0
98739,2
101971,0
11591,2
112653,2
198361,2
1600,2
221778,5
68629,2
48076,2
229415,2
68586,5
170428,6
51922,2
96688,2
83756,2
68022,2
250923,2
122574,2
53366,6
169536,2
218488,2
158219,5
7217,2
128839,5
59778,2
63455,2
134093,2
209412,2
184365,2
245305,3
129549,5
36486,2
72654,2
23462,2
244015,2
31614,2
249087,5
217442,2
229618,2
109532,2
208586,3
250965,5
202363,2
13551,1
182235,5
16997,2
45294,5
99426,2
64582,5
171984,2
2737,2
146288,2
98309,2
67881,2
160132,2
14946,5
77004,2
221291,2
236947,2
187848,2
54354,4
134826,5
110308,2
95715,2
148606,5
168954,6
19281,2
238397,5
252070,6
47235,2
58917,2
177458,2
22709,1
223068,2
98105,2
91736,2
55058,2
61872,2
243374,5
151680,2
152756,5
183449,5
148265,2
112885,2
200849,5
194061,2
162008,2
115213,2
175961,2
120117,2
101447,2
161469,2
225326,2
113334,2
28781,5
32481,2
7376,3
97652,5
201510,2
113595,2
118392,2
243726,2
108365,5
251093,2
135683,2
181204,2
159137,2
9220,2
121582,2
225301,5
66941,2
90589,2
53131,6
142475,2
122842,2
100343,2
105475,2
202721,2
191622,5
71438,2
163778,6
95323,2
88563,2
243606,3
166887,5
101814,2
175495,5
74737,2
110244,2
97662,2
219766,2
5552,2
108868,0
74738,6
218648,2
251456,2
253184,2
14464,2
108061,2
123431,2
61780,2
228562,2
218924,2
126120,2
224581,2
93026,2
95435,2
173604,3
173098,2
58095,2
177443,2
160289,2
116092,1
867,5
70031,5
19302,2
151152,2
106381,2
17424,6
67251,2
105339,2
17084,2
51974,2
122300,5
58130,5
78899,1
217733,1
12557,2
175966,5
201801,5
47322,2
170217,2
57567,2
227683,2
88454,2
141143,5
160193,2
145925,0
98142,2
202390,2
34865,2
132901,2
183010,2
124839,5
213296,2
152582,2
23812,0
21792,3
199955,6
236362,2
4415,2
216355,2
3552,2
224890,3
52808,2
105571,4
237661,2
19920,2
102535,2
96115,6
140044,0
207045,1
196826,2
89821,2
43008,5
179663,6
112059,2
170024,2
37239,2
233325,2
95362,5
92207,1
252724,2
196133,2
209926,5
157082,2
105748,2
96631,2
211457,0
47990,2
168634,2
66064,2
9768,2
179817,2
228966,2
30540,2
160776,5
169939,2
182791,0
125675,2
58009,5
32094,2
216332,2
26898,3
41565,2
141019,6
4380,2
133578,2
196608,2
248594,2
17480,2
109760,2
69041,2
39975,3
25604,2
180336,2
99957,5
244207,5
81751,2
49236,2
174392,6
107100,2
42495,6
16884,6
218478,2
75829,2
114110,2
162927,1
131170,5
44493,2
177705,2
160985,5
131093,2
41163,2
183678,2
98040,2
104501,2
11895,2
46866,5
195541,2
147206,0
193985,2
1425,5
107467,5
212239,2
119841,2
132822,2
58191,2
8042,2
217326,2
44554,6
222501,2
194250,1
125997,2
224943,2
132721,2
160785,2
50637,2
5158,2
128267,0
76359,2
230643,2
19363,6
251127,5
169436,2
29196,2
132314,2
178693,2
116792,2
15248,2
74438,5
122055,2
39335,2
118642,2
184944,6
108305,1
81800,2
134858,2
61613,2
36059,5
87118,2
9847,6
76539,2
26696,6
94363,3
242220,0
52463,2
53505,2
161910,2
231340,4
91800,2
100151,2
127985,3
237645,1
94704,2
157456,6
104616,5
219517,2
6439,2
121311,5
44694,2
158061,5
139636,2
99732,2
76391,2
14150,2
77007,1
242838,2
65423,2
102938,5
54576,2
196239,2
251300,2
208766,5
74971,2
29792,2
208933,1
22879,5
70225,2
62184,0
153263,2
76882,2
71728,2
184442,2
130827,2
208503,2
168799,2
239767,2
20536,2
121813,3
74936,2
169216,2
222217,2
120075,2
215986,2
50927,5
201086,2
102261,6
244167,2
53982,2
220360,2
125233,2
28570,2
7802,2
156468,2
21823,2
212912,2
157635,2
82106,2
166063,5
8138,2
161929,2
227642,2
42597,3
42687,2
172708,2
150475,2
240392,2
116583,2
94237,2
32388,2
29288,2
169869,1
121078,2
166246,2
17587,2
60978,2
54042,5
53763,6
224536,2
165083,2
81440,2
186505,5
159917,5
84841,2
114124,2
42863,0
58901,2
136272,2
191119,6
113887,2
243417,2
68937,2
34704,6
148075,5
107209,2
196381,2
69115,2
153402,3
175011,2
148061,2
152724,2
98424,2
14924,3
74676,2
55628,2
79516,2
79934,2
105909,5
106124,2
97011,5
36636,2
121497,2
17737,2
175030,2
250417,2
233516,2
160117,2
136145,5
238169,5
72355,3
244374,2
154113,2
152984,1
218820,2
150620,2
106129,2
113048,2
248259,6
225603,2
4643,2
169766,5
216421,2
137725,2
114730,2
720,2
8764,0
81617,5
115328,2
198468,2
148592,2
6992,2
23758,2
160856,2
73885,6
66471,2
41832,5
244425,3
223151,5
165792,2
33395,2
121573,2
108202,2
221933,5
188263,2
245312,2
91497,5
131521,2
5587,5
59377,5
246331,2
48504,2
200846,5
188504,2
16365,2
161626,2
81728,5
200000,2
61986,2
75722,6
101588,2
89859,2
132750,2
60803,5
217932,2
190115,2
29145,2
60951,0
213219,2
178323,2
34141,0
199952,3
36520,5
212422,2
176377,5
108400,2
94737,2
50142,5
219436,2
122099,2
47843,5
14713,2
198793,2
176578,2
119829,6
165710,2
111764,2
152810,2
128512,2
20577,2
65011,2
180405,6
106784,2
76751,2
136148,2
74832,6
184455,2
20292,2
117368,2
126819,2
147383,2
143196,2
194393,3
231053,1
170733,2
127922,1
218032,2
11632,5
138534,6
84942,7
42298,2
12333,2
16931,2
69301,2
99243,2
56227,2
246505,6
88657,5
115204,0
33281,5
62084,2
249387,7
94544,6
54936,2
31069,2
14730,5
247357,2
223699,2
39854,2
96515,2
47504,2
86848,5
69347,2
117094,0
8340,5
77421,5
143918,5
14203,2
65963,2
75803,6
201677,2
32290,2
30976,2
104740,2
167382,2
86143,2
50105,2
234804,5
187668,2
241280,2
15111,5
47927,0
126408,2
165227,2
81093,2
211653,2
213181,2
184375,1
224359,5
18812,2
155078,3
22022,2
59655,2
81181,2
188370,6
222892,6
194404,6
45286,2
88958,2
81053,5
56045,4
205589,2
187838,2
97256,2
243,2
178961,5
24387,2
26825,1
60679,2
9919,5
108132,2
1444,5
113033,2
205516,2
130117,2
44859,5
201838,2
139968,5
20864,0
25638,6
146521,2
181108,2
104720,2
196531,2
158121,2
232087,2
14873,2
193676,5
40633,1
25155,2
207895,2
7147,5
97610,2
192553,5
61514,2
97583,5
171517,5
63578,2
28364,2
153385,2
126241,2
77072,2
179380,5
219643,2
112433,2
100603,2
12375,5
32705,2
102587,1
119731,2
136499,2
208925,2
118191,2
74079,2
139313,2
199682,2
56267,2
106861,2
146452,2
53,2
242303,2
121319,6
148236,0
51562,2
118598,2
98415,2
42458,5
99626,0
182360,2
190567,2
232230,2
246621,2
215036,2
23677,2
31054,2
108,2
191702,2
78477,5
82716,1
73007,2
54064,2
122591,6
66124,2
14036,5
230886,2
182793,2
225496,6
146952,2
191902,5
17237,5
54602,2
97998,2
69366,5
59539,2
253377,1
137491,2
218913,2
220655,2
140806,6
214728,2
6024,6
185925,5
87928,2
193282,2
172383,2
120002,2
86295,2
33227,2
135828,2
96262,0
58970,2
209957,2
179657,3
10105,4
165653,2
43074,2
201748,2
50604,2
63941,1
217473,1
177022,2
235064,5
242190,2
109060,2
214447,2
168671,4
189957,6
195741,2
183255,2
62731,2
251785,2
249264,2
120829,5
156066,2
69339,5
241560,5
69300,2
165270,2
186437,2
131889,5
218447,2
124336,2
196071,2
238381,2
102208,2
131354,2
173341,6
8397,2
148201,2
35671,6
113763,2
78219,2
99369,2
52123,2
26556,5
166622,2
178090,5
51892,2
22775,2
98858,1
192105,3
149816,2
161935,2
104222,6
123321,2
146238,2
3692,2
231486,5
10562,2
199788,2
90325,2
21070,5
217151,2
19836,5
212801,0
112006,6
62864,2
236462,6
182568,5
169206,2
126445,2
150727,2
213407,2
90616,2
200442,2
239667,5
172316,2
158984,2
40436,2
94014,2
249880,5
194948,2
77261,2
227168,2
220949,2
216192,1
124395,2
45538,5
232541,2
231825,2
39686,4
218353,1
118024,2
62491,2
13706,2
140754,2
133593,2
252216,2
1681,5
238736,2
231719,2
56896,2
215806,2
42205,2
88830,2
47395,3
50854,5
46322,2
192562,2
42621,2
93883,2
158446,2
42034,2
25342,5
239112,2
1290,0
172883,2
15574,2
163013,5
204482,0
175975,2
239606,6
132828,6
119852,2
196659,5
88386,5
208100,2
53162,2
61694,2
137201,2
130568,5
247634,5
213421,2
215651,2
14144,1
199953,6
197299,2
253527,6
141210,2
233586,2
16453,2
38491,2
132568,2
59055,2
96154,2
182581,2
113010,5
101519,5
6328,2
231802,2
240411,5
97835,6
82919,2
76198,2
65737,2
180301,2
127472,2
173997,1
115195,2
206071,2
233890,2
177243,2
122290,1
160786,2
49686,2
27622,2
110956,2
87289,2
106902,2
173187,5
17710,1
171038,2
162401,2
226361,3
117717,2
193833,2
40409,2
92991,2
219009,2
164904,2
132424,3
8535,2
174437,2
87394,5
105899,2
219452,2
111436,0
153624,2
78954,2
164301,2
106925,6
238357,2
17442,0
85841,2
72628,5
74528,2
184131,2
220527,2
131893,2
21891,0
205270,6
146302,2
55104,6
50225,2
208585,2
154411,5
190522,1
230626,2
210624,2
229231,2
232270,3
22696,5
59172,2
60662,2
34886,5
50597,2
142490,2
77674,2
81933,5
2004,1
26095,2
186127,5
20130,1
185265,2
102502,2
178474,2
60471,2
61404,5
48140,3
85447,5
22562,2
81383,2
116061,2
118435,2
98349,2
216703,2
127131,2
59798,0
43452,2
190268,2
180186,2
246892,2
181002,2
110320,2
214908,5
25055,6
242843,2
195833,5
146454,2
29800,5
251962,2
220102,2
98906,2
170769,2
144609,2
35094,5
125401,2
65648,0
251629,2
216729,2
226798,2
206881,2
125939,2
217243,1
96691,2
4105,2
246245,5
145383,2
26893,2
81792,3
20122,2
27081,2
46808,2
13959,2
169973,2
114286,2
79538,2
231738,6
229827,2
52787,5
119592,2
102788,3
228872,2
140674,2
2114,3
141863,2
229040,2
89699,2
52126,2
65005,2
159118,2
224878,5
70151,5
120799,2
206477,2
137856,2
113929,2
116311,2
193692,2
22768,2
239479,2
174875,2
158690,2
235666,2
181882,2
115174,2
6075,2
246146,2
158416,5
41867,2
194841,5
70374,2
152795,2
12541,1
92575,2
96498,2
45063,2
165059,2
105040,6
118208,5
36110,2
23761,2
19181,2
245696,2
82516,5
212443,2
27043,2
251848,5
97795,6
64846,2
37559,2
202083,2
206246,2
18971,2
24428,2
111242,2
99016,5
51128,2
83398,6
139817,1
154537,2
182983,2
65418,2
244713,2
145093,5
2446,1
150746,2
196302,2
92104,2
204645,2
224403,2
28042,2
145951,5
136069,2
117494,2
14228,5
55187,2
113160,2
242844,2
173047,6
227508,2
158459,2
229218,2
237359,5
143712,6
64699,2
101997,2
72371,2
43586,1
138985,2
81581,6
63681,5
182283,2
233564,2
198297,2
119491,2
18663,2
195949,2
234031,2
242253,2
141936,2
33851,5
104982,3
41199,2
75590,2
252466,2
87851,2
215161,3
15638,2
23221,2
72881,2
123180,2
17651,1
87382,2
237429,2
131000,5
110926,2
127173,1
51917,2
248263,5
74839,2
44935,2
5114,2
114112,2
244196,5
24484,5
64996,1
237361,6
207518,5
36909,2
167806,3
120343,5
26982,6
159571,2
157750,2
102536,2
241710,6
72964,2
212569,2
24110,2
20089,2
238400,2
101023,2
25465,0
197374,2
165408,2
215094,2
116028,2
188547,3
79618,2
61595,2
235643,2
72796,2
137415,2
193517,2
216352,2
134112,1
127739,2
54155,3
50067,2
164649,2
6774,1
111360,2
204126,2
149025,2
192275,6
209240,2
22988,2
165624,5
132484,2
51481,6
102509,0
148938,2
107353,2
224851,6
140944,5
239416,2
21923,2
156512,2
14153,2
153191,5
196574,1
105705,5
118296,5
36853,3
204738,3
207206,2
224905,6
170875,2
201096,2
114040,2
39735,5
63814,2
155336,2
165468,1
106070,2
53212,3
162405,2
226034,2
121629,2
28303,2
203543,2
179181,5
204188,2
20410,2
86334,5
135267,2
126365,6
99138,2
142619,1
5318,2
120144,2
133583,2
110414,2
121464,5
74673,2
219208,5
122051,2
126978,2
90495,2
129793,2
68343,2
133969,2
202297,2
164603,2
112509,2
113888,2
97243,2
17002,2
150294,2
25450,2
84432,2
237439,6
61975,5
37197,7
10624,2
249812,2
81814,2
243631,2
167249,2
12145,2
113798,2
149308,5
172874,3
30354,2
133516,3
127915,2
46953,5
63088,0
164829,2
169454,2
20125,6
93259,2
236691,3
216471,2
93454,2
247502,2
83418,5
47949,2
12840,0
203838,2
161949,2
51841,5
198385,2
119741,2
221564,5
63648,2
241074,2
246638,2
176348,5
48156,3
105215,1
73730,5
171724,5
49322,2
189966,2
201573,2
47526,1
212762,2
226959,3
14337,2
33178,2
86139,2
1240,6
240750,2
245327,2
179208,2
183956,2
66494,1
7234,5
34693,2
117414,2
80817,2
20454,6
113457,5
10184,2
121556,1
29328,5
93464,6
64280,5
86960,2
182856,2
8301,2
36330,2
173906,5
50288,0
159932,2
129968,2
81762,2
248853,2
163397,6
153555,2
185637,2
46445,5
119907,3
152497,2
174087,1
29713,2
209764,3
233675,5
182454,2
58535,2
64052,2
233215,2
133790,2
166987,2
188521,2
175979,2
79189,2
178297,2
40009,2
202836,0
210525,2
167663,5
116926,2
50438,2
199300,2
186121,2
177493,5
165612,2
145720,2
222765,2
145906,2
118959,2
103301,2
105200,2
169668,2
27709,2
171890,2
65076,2
126149,2
33277,2
191791,2
174226,2
95885,7
229720,2
146169,4
207188,6
115568,2
190714,6
86597,2
137781,2
198611,2
237679,2
5233,2
178232,2
176633,3
213939,2
232660,3
9812,5
252085,6
109900,0
47020,5
173358,2
96562,2
39441,2
51695,2
190554,2
117161,2
150149,2
174476,2
117616,5
138969,2
146748,5
55351,2
220399,2
131684,2
194288,2
187015,2
89819,2
97071,2
87412,3
218473,2
221338,2
253318,5
187808,2
238133,2
251825,1
192717,2
77851,2
223019,2
183966,2
9271,2
209515,5
110596,5
187514,2
237532,2
209760,2
158983,5
149724,2
16396,2
11586,5
84993,3
239597,2
159992,2
64632,2
113060,2
82383,5
106967,2
118903,2
231889,0
237364,0
241216,2
173370,2
160826,2
70376,7
68578,2
186107,5
74200,6
3903,2
37845,5
81244,2
40119,2
127031,5
185189,2
97399,2
162832,2
20035,2
44078,2
198076,1
234945,5
78052,2
202820,2
247388,2
52744,2
24825,3
179698,2
106290,6
220955,2
31525,2
212520,1
33974,2
90854,2
111816,2
149096,2
84626,5
103242,2
50988,5
45954,2
239524,5
114859,2
151800,2
169177,2
6301,2
66308,2
122491,2
78203,2
38386,2
80102,1
143799,0
122281,2
47491,2
105096,3
248530,1
141600,3
23945,2
141942,2
110293,2
218367,2
106421,1
59863,2
21324,3
102437,2
114134,2
73397,5
151458,2
100643,2
148647,5
29227,2
36102,2
102091,2
192631,2
56004,2
248063,2
162607,2
1844,2
140544,2
180899,5
151956,6
201763,2
211827,6
19677,0
104590,2
37242,5
174044,2
228134,2
183659,2
208272,2
197852,2
37901,2
24259,2
9823,2
152754,2
113012,2
206413,2
209079,5
133785,2
38675,2
198910,2
205286,2
184189,2
145118,5
110322,2
232309,2
242568,6
133274,2
187515,2
83083,2
115092,2
29248,3
46589,1
104825,2
247822,5
79477,2
82820,2
38564,2
56531,2
22521,2
196434,6
233684,3
191203,2
217950,6
209814,2
134948,6
91252,0
237546,2
65500,3
24374,5
16477,2
192129,5
57261,5
212011,1
151761,2
131884,2
234492,2
114214,2
145518,2
220336,5
225481,2
95110,2
18163,2
89908,2
97067,2
144448,5
244618,2
83020,2
106888,2
125925,2
240182,5
212698,2
94945,2
63495,2
88118,1
133138,5
170595,2
11496,6
211488,2
215404,2
43117,2
197203,5
228486,2
24155,2
154338,3
117104,3
240886,1
140461,2
215305,2
64959,3
87342,2
183016,2
204313,2
198922,2
45174,2
170642,2
9445,2
220019,2
98134,2
15993,2
122115,5
99891,2
36960,2
133271,0
149838,5
180129,2
169418,2
204059,5
169493,1
60897,2
47384,1
214305,2
47434,2
129097,6
78909,2
228620,2
181631,5
69830,2
41734,3
11082,2
187303,2
26516,2
217606,1
223651,2
100690,0
13057,2
57427,3
66223,2
190335,2
114419,2
53999,5
48049,2
185622,2
146998,2
31864,2
225335,0
222617,5
203932,2
85603,2
98970,5
251469,6
12758,2
165954,2
119263,2
181167,2
166640,2
227176,6
132629,5
51938,2
37729,2
73884,2
11872,2
219518,2
126036,2
21212,2
239796,2
208523,5
202955,5
68134,2
95587,2
235989,2
117564,2
6530,2
2200,2
249179,2
201541,2
19200,2
147191,2
54892,2
137602,3
48019,2
17856,2
36603,2
191372,2
198634,5
47656,2
44991,3
64828,2
3655,2
164371,2
125268,2
211428,2
66648,2
59689,1
174580,2
199088,2
241905,5
65909,2
195797,2
235736,2
94187,2
202744,2
96108,2
139542,2
175872,5
89921,2
64127,2
152571,2
66316,2
103427,2
191706,2
227533,2
35187,2
153613,1
241808,2
240009,1
80219,1
111635,2
35554,5
43569,2
120920,5
245457,2
22611,6
226100,2
54604,2
191798,2
175674,5
60509,2
198433,2
235383,3
194585,1
129711,2
147268,2
235170,2
213429,2
239662,2
50027,5
213785,2
113848,2
175141,3
225000,2
54657,5
95037,2
111663,4
200644,2
215170,3
132532,2
114950,2
170727,2
166930,2
239155,2
30252,2
229783,5
57446,2
228427,2
155045,5
25719,2
146040,2
44689,2
102814,6
151156,2
46837,1
111439,2
126880,5
194788,5
128571,6
245219,5
33820,2
178290,2
67265,2
32777,6
18049,2
199219,2
90481,2
61803,5
234313,2
81554,5
167509,2
21367,2
184615,2
100737,5
42957,2
21751,2
130512,2
76202,0
142296,4
245000,2
186684,2
6806,5
24530,5
152099,1
205382,2
31482,2
250618,2
66261,2
22570,6
6766,2
99671,2
88404,2
207331,6
219500,2
44076,2
213694,2
72870,2
119075,2
131595,2
37366,5
112195,5
232372,2
107185,2
61299,2
28754,2
66637,5
62007,2
244692,2
78448,2
73960,7
17553,2
226566,6
126302,3
108961,2
217813,2
212126,2
134144,3
218621,0
166523,2
38671,2
155614,2
215801,6
181516,6
117121,5
23329,2
22763,6
143064,2
3823,6
234862,2
193238,2
56369,5
55074,5
82708,2
206263,2
127834,2
245857,2
19345,6
17114,2
183146,2
12730,2
152020,2
67148,5
131703,5
225353,2
142394,2
58672,2
3673,2
101931,2
150553,3
11504,2
169169,5
2400,1
121365,6
242419,5
223720,2
188659,2
200763,2
20608,2
122735,5
1255,2
73407,2
87225,2
114799,2
218167,2
240023,3
252326,5
49057,2
22454,3
184707,6
167843,2
130322,2
235425,5
11947,5
124420,2
176330,5
131891,2
122147,2
229468,2
100271,5
186109,2
6638,2
199518,2
84599,2
12460,5
180486,2
63420,3
117005,0
145459,5
186172,0
166686,2
194188,2
59979,2
84220,2
151624,5
177185,2
160363,2
243983,2
101379,2
122453,2
19452,2
9884,2
49849,5
251327,2
112241,2
159858,5
234782,2
251908,2
116094,6
170243,2
76844,2
97351,2
20678,5
148594,2
192834,2
171994,1
197578,2
150216,2
167378,2
55896,1
195862,1
245682,2
125866,2
180587,2
155488,2
38171,2
158157,2
228937,6
69283,5
57795,6
21890,2
125495,2
108152,2
216479,2
87558,6
111444,2
243532,2
132462,2
205011,2
161778,2
12038,2
155943,1
138895,2
69296,2
203343,3
141488,2
72247,5
37814,2
83064,2
119974,1
188884,2
83475,2
121771,2
168644,2
144048,2
58541,1
233500,3
248120,2
53301,2
73519,2
367,2
41153,5
29169,2
122921,2
119207,6
116322,2
153438,2
112339,2
143193,2
162756,5
80073,5
103245,2
70062,2
185532,2
159946,2
249528,2
79732,2
183482,5
161738,2
61192,2
194567,1
69543,2
5061,6
88648,2
138689,2
97299,2
155320,2
190856,2
36142,1
53636,2
94465,2
232578,2
224569,2
61524,5
221538,2
104536,2
79110,5
248603,2
101487,2
132898,5
16505,2
69077,2
107549,0
208192,2
128297,1
17067,5
122646,3
130520,1
106859,2
192827,5
222215,2
223470,2
233059,2
32688,5
3166,1
124141,5
188046,2
75883,2
231745,2
202455,2
39288,2
9227,6
173704,2
34749,2
119088,1
109192,2
242737,5
87413,2
110967,2
140326,2
158972,6
125911,2
63551,3
105113,2
52068,2
16543,2
114490,3
199050,2
159019,3
155005,5
127943,2
186990,2
237523,5
115713,2
200955,2
82710,2
225728,2
124458,2
12879,5
181220,0
9666,2
116107,2
218378,2
206928,2
180680,5
95224,5
173451,2
220264,4
181140,2
185955,2
3769,5
168977,2
238398,2
154961,6
241324,2
205269,3
149821,2
113724,2
153503,6
106390,0
68176,2
157278,2
31677,2
84891,2
129899,2
213261,2
158497,2
195946,6
251028,5
74950,2
30394,2
94153,2
236388,2
67165,2
148493,2
134228,2
171768,2
67720,2
233789,3
47739,1
20500,2
182534,2
60819,5
71589,5
57607,2
29402,2
126363,5
45916,2
32433,2
119120,6
138075,2
221459,2
62472,2
130163,2
26980,2
116609,2
162745,3
11949,2
70042,2
190386,1
150696,5
148079,2
73857,6
107091,2
163301,2
63111,1
29762,2
22535,5
240664,2
189248,2
76116,5
126986,2
5035,1
11734,5
47940,6
48881,2
63851,2
16069,2
13988,2
7297,2
137053,2
137137,5
34565,2
186519,5
226641,0
61882,5
93488,2
8630,2
183159,2
138047,6
30557,1
29814,5
25863,2
20409,2
71482,2
44426,5
183411,2
250985,5
171463,1
126193,5
75022,2
167534,3
208262,6
185183,2
137772,2
75711,2
252136,6
8245,5
163436,2
58976,5
142107,3
153075,2
25240,5
134457,2
10871,2
51110,2
154423,2
48749,2
125708,3
149645,5
104323,2
101732,6
172617,2
26189,2
122979,2
138682,2
67308,2
174040,2
23675,2
158799,6
173517,2
23154,2
165777,2
86831,2
105701,2
203695,2
88981,2
64661,2
218557,2
242320,2
238043,2
80456,5
93383,2
12892,6
224859,2
251965,5
186110,2
70571,2
189031,2
206554,2
228531,2
63130,2
194402,5
80495,2
199494,6
249260,1
62209,2
53869,2
154502,2
68216,2
56816,0
