,cluster
82479,4
86443,7
31902,4
233333,1
106606,0
111289,0
94037,2
110068,4
251454,4
220491,4
217051,4
208085,4
98158,4
147790,4
209153,0
218999,4
190867,4
246469,4
145858,4
65969,4
56541,7
101594,0
111139,4
41890,4
202415,4
69176,4
207999,4
44059,4
111801,1
216462,1
25705,4
222126,4
142972,4
85241,4
179950,3
111003,4
235944,5
14561,4
135739,3
47517,3
49664,4
68229,4
81048,0
244228,4
95794,4
112940,4
187255,7
13563,7
175270,0
112978,0
177870,4
245570,0
28121,4
23944,0
164591,0
126693,0
148989,2
196592,7
247565,4
3490,7
16873,4
165649,4
84009,4
160159,4
59528,3
233216,2
134326,4
231649,2
250264,7
226890,4
216317,7
167838,4
158828,4
166603,3
209251,7
67640,4
51836,6
233898,4
107888,4
186729,7
81907,4
252502,4
176416,7
24145,4
157854,0
18387,3
221052,4
84888,3
28385,7
249440,4
113425,0
246516,4
192955,4
213318,4
65312,0
2705,4
35979,0
117,4
1543,0
14151,4
100098,4
162359,4
103712,4
93238,4
216256,2
159184,4
24111,4
229957,4
181210,4
193266,2
118862,4
196856,4
100560,0
174502,4
43656,0
90994,3
20034,7
253590,4
174056,4
54413,4
206489,4
162662,4
169055,4
196888,3
147206,1
190217,0
146199,0
120692,4
64473,0
185138,0
193164,2
245135,4
114061,4
132513,4
36357,4
42906,4
238630,0
189476,3
202930,4
115536,4
153764,0
222761,4
38249,4
196402,0
205411,4
63740,4
227116,0
226663,4
71216,4
189258,4
87047,2
27940,4
111085,4
28654,4
160580,4
189297,4
41641,4
243594,4
225876,4
85806,0
157609,1
183561,4
14547,4
131723,4
15786,4
180062,4
85117,4
181822,4
185075,4
178426,0
140851,4
64958,0
247847,4
21160,4
111031,4
54982,4
186817,4
195251,4
190587,4
64209,4
167212,4
167828,4
110915,4
201391,4
135400,4
99898,4
157863,4
144809,0
77269,4
88707,4
147918,4
8282,4
49937,4
6248,4
180581,0
170867,4
6448,3
100106,4
134188,4
136102,4
175315,3
96786,4
95819,0
35874,4
219390,4
224338,1
236935,4
93222,3
102641,4
151755,4
134927,0
160368,4
1499,4
71059,0
161902,4
38322,4
108265,1
210737,0
39849,4
205845,4
182146,4
10122,0
56610,0
143034,4
73069,4
91110,4
94454,4
45847,4
94247,4
65473,4
27750,4
172357,3
138738,4
157077,0
232210,4
184949,4
173207,4
160933,4
155729,4
127414,4
220222,4
222930,4
40349,4
179135,7
217386,4
127302,7
128102,6
21540,0
48092,1
55645,4
86006,4
3737,4
197339,4
107446,4
143507,0
204416,4
23355,4
215744,4
24169,7
132616,4
216208,0
251464,3
43342,4
127722,4
225808,0
50672,1
36768,4
59109,4
226451,4
232290,4
179812,4
16938,0
12079,4
170687,1
19108,4
143393,4
147295,4
73209,4
246638,4
127355,4
232985,4
198097,4
121528,0
163586,4
252421,2
63288,0
44812,4
217135,4
204481,1
205635,4
219649,4
164992,4
95194,4
207493,4
97051,0
243344,4
235467,2
129156,7
66743,4
114974,4
217485,1
57915,4
68787,4
107125,4
38470,2
89637,4
80793,4
90452,4
172047,4
3915,1
194567,3
116601,4
58004,1
188519,4
140446,4
126286,4
1398,6
236036,2
250702,0
150599,0
227401,2
148090,0
71084,0
177255,4
247005,4
242436,0
127821,0
197854,4
170486,4
91383,4
120798,4
102480,4
206647,7
160316,4
35963,4
33023,5
184447,2
167281,4
180704,3
118966,0
165192,4
23546,4
145679,0
184794,4
181716,4
96094,4
181234,4
130787,4
144253,4
67520,4
229286,7
234703,4
2235,4
245823,3
225507,4
163028,4
13889,4
47122,7
95185,4
146068,4
48262,2
6784,4
78934,7
72696,4
27484,4
223149,4
38527,4
199410,3
143097,4
241448,3
157558,4
203601,4
71755,4
143911,2
147528,4
86380,4
127278,4
184105,4
78521,4
97640,4
207573,4
79216,7
226194,4
77529,4
158304,0
78303,4
218473,4
184861,4
94255,4
176163,0
247275,0
116452,4
186264,4
230257,1
11474,4
128520,0
201988,0
210335,4
65398,4
38856,0
123944,0
118335,1
14533,4
244142,4
229214,3
65960,4
102936,4
117206,1
239607,0
238240,7
154005,0
72070,4
166075,4
194234,7
20340,7
243915,0
33032,4
96098,4
198673,4
237118,4
136013,4
118838,4
197161,4
155210,0
177334,4
44646,4
62895,4
77174,4
92614,7
247060,1
68246,1
64066,4
84206,4
177840,4
90492,4
102198,4
198236,4
193750,4
206567,4
148423,4
231905,4
164150,4
82128,4
194506,4
119621,4
2448,4
80448,0
5930,0
247767,4
137440,4
115629,7
222195,4
188068,4
104735,4
94049,4
150359,4
121678,4
198598,4
33936,4
103451,0
8551,0
147041,4
36524,4
247514,3
106272,4
92425,4
151115,4
231478,4
226034,4
151995,3
176986,4
54594,4
43789,4
80377,0
117027,4
235078,3
16592,4
84900,4
16686,4
188694,4
102104,4
150148,4
193941,4
119881,4
38827,4
39445,4
124060,2
222150,4
218650,4
107433,4
91419,4
157237,4
127486,0
110220,4
13154,4
92108,4
128931,4
217595,4
173363,4
119956,4
248324,0
187390,4
151350,0
206299,4
88293,0
90023,4
227510,4
242249,0
15917,4
78436,4
249261,4
84069,4
225621,4
223625,4
172714,0
37583,4
19017,1
137393,3
127695,4
69673,4
102149,4
13069,4
86890,4
247224,4
131964,4
158306,4
239781,0
86702,0
192210,4
144709,0
142129,3
51691,4
7451,4
138149,4
243058,4
179005,4
110644,3
36621,1
99745,4
22922,3
242594,4
8425,7
114524,4
126461,4
43350,0
204987,0
245384,0
17336,4
56583,4
193508,0
129035,4
210717,0
105698,1
129002,4
100312,4
51375,0
82784,4
224094,0
177232,0
129105,7
221672,4
95356,4
25683,7
82781,4
48681,4
246166,4
237074,4
205744,4
85109,0
30803,4
65024,0
12290,7
213537,4
117071,4
228431,7
7524,4
93477,4
161533,4
45071,4
192746,4
97082,4
60419,4
231305,0
161664,0
180243,5
40445,4
73974,3
107365,1
137991,0
165777,4
176803,0
238259,4
128683,4
5922,4
151904,4
18124,7
119258,4
211805,6
246207,4
176088,4
84255,4
86721,4
184176,0
3016,4
32156,4
154072,0
78715,4
232934,4
72664,4
133352,4
148739,4
129545,4
88404,4
167772,0
241615,4
169713,4
89189,4
111787,4
93038,7
205314,7
160231,4
30965,2
142613,4
143958,4
81624,0
162817,4
144573,4
160017,0
247429,4
68302,4
155099,4
108799,3
190270,4
131992,4
210412,4
228312,4
23864,4
116995,4
238227,4
87881,4
88159,4
189496,4
122073,1
98084,4
128647,4
166806,0
32072,4
211757,7
91603,5
69815,4
1704,4
53007,4
230882,4
18928,4
245137,4
237099,4
200441,4
184650,4
32752,0
119,4
178081,4
202218,4
217387,4
171460,0
90691,0
152950,4
201863,4
236690,2
220517,4
140603,1
187336,4
22492,4
212260,7
158552,4
194055,7
116808,4
93609,4
197463,4
200162,3
37813,4
126674,4
117422,1
130079,4
55069,4
24549,4
83154,7
125903,2
26638,4
237615,3
176247,7
154375,4
231813,4
51668,4
136288,4
224659,4
145367,4
60223,4
202570,4
125078,4
141012,4
94883,1
132060,4
109346,4
152700,3
169518,4
12314,2
133008,1
5297,4
157506,0
165554,4
192928,1
36457,1
26102,0
59934,4
233645,0
17486,1
196193,4
167900,4
132057,4
3673,4
52076,4
12174,0
187809,4
138548,4
170648,4
118808,4
193967,4
152519,4
52040,4
229552,4
119706,1
123706,2
131507,1
175494,4
58347,3
247501,0
56638,4
15392,4
40114,4
232823,2
235337,4
113339,2
228719,4
236018,4
34249,4
113975,4
188971,4
149042,4
64522,4
214047,4
51618,4
108275,1
118909,0
96438,4
43010,1
77893,4
181470,4
251261,0
183633,0
178715,4
86841,4
166010,0
121553,1
237304,2
215152,4
108094,4
248633,1
163166,4
186273,4
119465,7
82251,4
115015,4
218408,4
224833,2
72339,0
140960,4
12533,6
73422,0
124013,4
1116,0
245039,4
206026,4
91524,4
1086,4
96799,4
237405,4
197336,0
10214,6
88559,4
208073,4
39129,0
159936,0
200827,4
24597,4
107194,4
26468,4
43834,4
36293,0
72359,2
160937,7
83843,4
13130,0
177092,7
244283,7
29337,4
184763,4
246465,4
209702,6
209543,7
117951,4
89737,4
166623,7
252882,7
11072,4
170540,4
229256,4
253557,0
50718,4
208661,4
107660,4
60127,2
70761,4
26203,4
115607,4
214298,1
201448,4
129271,4
99135,4
235363,7
156145,4
131552,0
113549,4
118277,4
72424,4
204876,4
65042,4
154377,0
226359,7
137769,7
57243,2
216423,0
127034,2
197901,0
13404,3
211253,2
239032,0
248889,4
73518,3
167335,7
76753,4
89498,0
228384,4
7962,0
171339,3
96861,4
65849,0
127454,4
42807,4
134519,0
90315,0
96214,4
94173,0
75862,4
162566,0
61015,0
67233,0
61809,4
150899,7
84190,4
243397,4
64060,3
138942,1
235703,4
25121,4
205856,3
100633,4
94272,4
202897,3
163305,0
167423,4
201803,4
47607,0
236794,0
249209,0
106659,4
183639,4
205909,4
141962,3
101178,4
169517,0
178088,0
172081,0
19718,4
214237,4
175550,0
158014,4
87785,4
149126,4
204156,0
240820,4
76950,4
30381,4
169558,0
132878,4
252014,4
74669,0
44872,7
205329,4
178818,7
223500,4
83821,0
94587,0
28116,4
146693,4
11384,4
174126,4
4605,4
244782,4
1185,0
243761,4
161479,4
150074,4
149858,3
152786,4
252918,7
74928,1
56130,4
30713,4
4362,4
12103,2
75935,4
70116,0
119605,4
