,cluster
145417,2
65475,2
191051,2
198884,2
144239,5
89579,6
132807,6
142785,2
110573,2
121017,2
134342,2
199023,6
154140,2
112418,2
36340,2
152371,2
149919,2
115577,2
220843,5
128575,2
665,2
231041,2
243402,2
20671,2
74210,2
182179,5
27367,2
78976,2
2510,0
208802,7
248286,2
11489,3
36004,6
5885,2
240640,2
36750,2
49245,2
196140,2
164445,2
66872,1
176970,2
28019,5
245379,2
92544,2
232756,2
223847,2
34097,2
68890,2
182646,6
170146,2
207483,2
81616,2
101337,2
82716,1
140391,2
40468,3
75036,2
118417,5
110603,2
134676,2
115505,6
154468,2
33597,2
101789,2
229125,2
49029,2
44903,2
84375,2
206933,2
137499,2
129563,2
11374,2
1229,2
58149,2
250860,2
200678,3
31455,2
113767,6
188613,2
150482,2
202577,3
84095,2
140794,2
19109,2
106327,2
84994,6
179752,2
214360,2
62963,2
148562,2
139712,5
53318,2
153165,2
185584,6
61736,0
46161,6
52,6
73681,2
148963,2
128192,1
232440,2
131960,2
238593,2
81700,5
145494,2
204720,3
170934,2
189283,5
112679,6
33238,2
2321,2
144110,2
75743,2
35676,2
175260,2
64499,2
99788,2
222007,2
219521,2
147159,6
152821,2
243655,0
207828,2
106064,2
126062,2
53675,1
68375,2
114379,6
105922,3
86873,2
10529,2
56395,2
47753,2
153904,0
33928,2
190304,2
226671,2
204433,2
128457,2
24221,2
219575,2
177175,2
107290,2
185877,2
100722,2
46158,2
60289,2
3332,2
74880,1
219643,2
219449,2
239195,2
94862,2
250924,3
126415,2
216582,2
154837,2
229875,2
215250,2
70618,5
129192,2
224874,2
154027,2
253323,1
236053,2
38044,2
165438,2
107744,2
192827,6
28581,2
116937,1
200586,0
163316,2
26528,2
47474,2
80124,2
197599,2
231382,2
67771,3
113929,2
29165,2
183150,6
231563,2
61427,2
197973,1
106511,2
95545,2
20832,2
199989,2
186535,5
43038,2
114244,2
137265,6
82114,2
115141,2
210526,5
75763,2
33583,6
238754,3
33461,2
176893,2
41234,5
65195,2
125410,2
113038,2
225670,2
199729,1
9086,6
192164,6
43564,1
228543,6
215096,2
23032,2
5715,2
207995,2
16289,2
222099,2
108763,2
156010,2
41129,2
135792,2
243772,2
162203,5
204513,2
3897,2
81599,3
65144,2
157810,2
198636,2
179445,2
152309,5
32148,2
191183,2
125990,0
174709,1
110627,6
182888,2
124085,2
248033,2
74443,2
127781,2
15922,2
144457,2
164147,2
19242,2
35995,2
58380,2
157140,4
180365,2
132715,3
90623,2
187258,2
140445,2
126169,6
202199,0
216895,2
17191,2
51536,2
241141,2
28957,2
142837,2
136025,2
116652,5
54180,2
226034,2
201106,0
96825,2
74106,2
24731,5
220622,2
153154,2
245676,2
109485,2
210097,6
183448,2
45901,3
71013,2
226666,2
229791,2
252625,2
59839,2
67778,2
246317,2
63409,2
30957,2
129975,2
124966,6
241217,2
158150,2
230006,2
12249,2
106072,2
123698,2
76284,2
40561,2
130173,2
164207,2
94605,2
59914,2
222195,2
213882,1
23343,6
218751,2
57826,2
109528,0
229275,2
137075,2
133489,6
126949,2
124094,6
118469,2
49817,2
101101,2
48401,0
202735,2
134663,2
152617,1
1901,6
234073,6
248717,2
95226,2
117294,2
2120,6
58354,5
252773,2
134269,2
104400,3
209473,2
171940,2
44853,2
26060,2
118160,6
228453,3
95155,3
27271,5
139881,2
134469,2
232023,2
153614,2
143588,2
122550,4
9361,2
129625,2
117319,2
171950,2
62040,2
6105,2
43437,2
244350,2
232826,2
220153,2
69966,6
234700,2
125785,2
23828,2
121658,2
79915,2
34476,2
11735,2
171050,2
14394,2
131022,2
6997,2
190845,2
40636,6
13797,2
159978,6
18280,6
7868,2
243782,5
165787,2
130012,2
242012,2
213483,4
133263,2
246045,2
211514,2
173119,2
164284,0
22257,2
66543,6
81925,5
160591,2
161053,2
231403,2
184314,2
148594,2
37209,2
175065,2
182606,2
235863,2
24801,2
214501,2
105093,6
27964,2
140619,2
172466,6
203745,2
198162,2
7750,2
159745,2
179110,2
188577,5
36813,2
59987,2
149593,2
191231,2
136370,1
251114,2
5668,2
231491,2
238706,2
133759,2
137225,1
66641,2
26013,3
231137,2
97212,2
95239,2
55669,2
179900,2
253072,2
234539,2
162983,2
7616,2
221387,2
195278,6
4540,6
149180,2
81870,2
204979,6
17704,5
227989,2
204045,0
160446,2
171739,2
172080,2
87556,2
205695,1
233679,2
86520,2
191505,2
226753,2
162794,6
82046,2
204982,2
191961,2
43962,2
33770,5
209029,6
224271,2
17699,2
177495,2
9811,3
112683,2
122556,2
122061,0
167827,2
179530,2
240476,1
86166,1
132787,2
160899,2
104446,2
159686,2
148184,2
65762,2
84916,2
108136,2
16506,0
227756,2
237656,2
186273,2
166280,2
231995,2
8615,2
207468,2
7994,2
170240,2
85570,2
6914,2
32774,0
140075,2
34457,1
179692,2
113311,2
7145,0
110234,1
3286,2
10238,2
145959,6
135090,7
121228,2
196384,2
9543,6
21493,2
206324,2
16321,2
132507,2
95303,2
8710,3
6647,2
145426,2
253522,5
132395,2
177914,2
67608,6
128176,2
84435,2
197831,2
227992,2
91384,0
58123,6
159797,2
73261,2
104629,1
68997,2
1169,2
133547,2
97983,2
227885,2
189595,2
73995,1
207964,5
45222,2
102859,3
158450,5
144742,6
30158,2
193070,2
112335,2
158432,2
242358,2
24251,2
227262,3
147260,2
226269,5
11169,2
185470,2
142198,5
39549,6
117037,2
58472,1
21147,2
102130,6
174247,2
85677,6
200102,6
190764,2
235254,2
117429,2
235880,2
249430,1
168629,6
41469,2
245786,2
148875,2
184635,2
98482,2
50145,0
246870,2
224428,6
88456,2
221011,2
250791,6
168403,2
11671,2
73494,2
172104,2
14070,2
109700,2
168067,5
41222,2
106632,6
73046,2
232872,2
194642,2
140149,2
86146,2
186207,2
167551,2
97341,2
23388,2
117190,2
187033,2
104601,6
199291,2
31886,2
70585,2
22647,2
169126,2
104450,2
137126,2
187850,0
114777,2
67551,2
99626,0
123826,2
85942,6
193759,6
192664,2
39931,5
120419,2
167265,5
34183,2
89488,2
205998,2
16308,2
115295,1
126650,2
29148,2
31952,2
216830,2
214730,2
201678,5
171860,2
133969,2
24578,2
58163,6
101937,2
161936,2
213316,0
249952,2
185635,2
149032,2
82565,2
69499,2
68826,2
199495,2
105917,2
140621,1
54365,3
131810,2
174238,6
201628,2
86319,3
205256,2
144480,6
154246,2
211526,2
204375,5
12723,6
5783,2
100054,1
30796,2
211856,2
219709,2
131945,3
88563,2
14404,0
51652,2
59838,2
193365,2
228797,6
16638,2
50889,2
201773,6
249558,5
46404,3
44799,2
117839,2
208804,2
60033,2
63503,6
89945,2
243054,6
154163,2
131045,2
204390,2
182658,2
112815,5
169982,2
9040,2
65390,2
140822,2
101034,5
219035,6
36507,2
241202,2
145069,2
84590,2
96504,2
104348,2
86506,5
194753,3
89124,2
211620,1
85052,2
60580,2
228527,2
11583,6
18137,2
142053,2
108556,6
205427,2
58853,2
141413,2
37746,2
248109,2
93418,2
58335,2
14508,2
190449,2
243093,2
82177,3
215967,2
26153,2
68080,2
162765,2
145090,0
161213,2
7863,2
100132,6
104901,2
34362,2
163056,2
221316,2
132762,6
118660,0
188493,2
188502,2
198946,2
275,3
126801,2
233722,2
235761,2
224225,2
232766,6
244872,2
198733,2
58256,5
59787,2
144410,2
39801,2
47082,0
32912,2
71162,2
203052,6
214564,6
178531,2
134614,2
102925,2
205194,2
210900,1
39798,2
171457,1
248268,2
47062,2
131859,2
23905,2
141089,0
81249,2
101366,2
209455,2
216715,2
152861,2
106845,1
8601,2
91161,2
102624,2
204924,2
253100,6
243602,2
84489,2
163863,5
134634,2
88387,6
170167,3
48983,2
40380,1
244193,3
248801,2
116903,2
167386,2
150404,5
19097,2
165848,3
229328,2
139927,1
137463,5
56249,6
13572,2
158312,2
112516,6
172517,6
28719,2
39592,2
105998,2
205360,6
210889,6
253220,2
20621,2
70627,2
177626,0
42805,2
150451,2
239988,2
179321,6
251816,2
57301,2
224174,2
141675,2
43673,0
155478,2
180580,1
111277,2
13347,2
56662,2
195380,2
15769,2
29423,2
33577,2
54266,2
203115,2
141652,3
130176,2
34419,2
6994,2
41040,2
173566,6
13775,3
105433,6
128794,1
164467,1
25946,2
163050,2
92719,5
107847,2
20386,2
211118,2
61248,2
236740,5
77025,0
171067,2
75067,2
98888,2
9153,6
83861,2
80600,3
97106,2
118394,6
141821,2
238505,2
176173,6
37150,2
204966,2
30864,5
35109,2
86632,2
230305,2
59358,2
19087,6
245606,2
135723,2
148093,6
105418,0
5465,2
101785,3
244138,2
49777,2
217973,0
203076,2
6293,2
104864,2
71366,6
232155,6
109979,5
214309,6
73729,2
217796,2
33687,2
159517,2
171123,3
103750,2
196605,2
62343,2
149442,2
7967,2
216955,2
148493,2
93230,2
62768,1
131680,2
110577,2
215968,2
154682,2
171461,2
177251,2
248442,2
213689,2
240768,2
122463,2
23635,2
19103,5
82886,2
50583,2
159420,2
71921,2
217867,2
91059,5
209165,2
197897,2
12127,2
220245,2
3713,5
66384,2
252044,2
132660,2
227597,2
76550,2
41249,2
102320,2
243995,2
45575,2
167560,1
156390,2
183305,2
235536,2
165479,2
94771,2
77941,5
115501,2
101768,2
151691,2
209638,2
104442,2
239935,6
234416,6
46929,2
47320,2
245877,2
209467,6
67031,5
23045,6
227161,2
225247,6
183089,2
217613,5
121838,3
22150,2
248490,2
102097,1
247908,2
53387,2
7747,2
145706,2
189370,2
217782,4
111293,2
55496,2
216887,2
217342,0
143664,2
26067,1
57112,2
137030,2
1209,5
166432,2
164975,5
140394,2
75978,2
48058,6
232668,2
195285,0
222119,2
176927,2
12074,2
218140,2
212795,2
86527,2
101597,2
150683,2
208660,2
212941,2
71833,2
46499,2
119346,2
59663,2
132295,6
219053,2
123536,2
225087,2
1599,2
56075,2
117534,2
22611,5
252949,3
55277,6
22870,5
48683,2
160324,2
32499,2
98162,2
222183,6
108961,2
129676,2
87713,6
249154,1
97318,2
120723,2
16243,2
105544,2
152996,2
77447,2
56477,2
154881,2
49222,2
8362,1
68481,2
193234,2
25223,2
248123,3
227613,3
83693,1
43507,2
7803,2
92151,2
99011,5
31808,6
147400,2
227872,6
241864,2
236092,1
155634,2
90038,2
45286,2
150053,2
206641,2
249320,6
22541,2
101943,2
228603,5
117018,2
92469,5
102077,2
252076,2
39601,2
206594,2
107681,2
77523,6
88263,2
138775,2
8268,2
173321,2
11965,2
156616,6
219186,2
104153,2
202715,2
183339,2
214691,5
216344,2
64718,6
35697,2
155341,6
42381,6
70579,6
45257,2
10141,2
96028,2
95775,2
171107,2
125135,6
98258,2
81785,2
61135,2
199961,2
86964,2
12983,2
90746,2
11865,6
113008,2
233214,1
174511,5
116332,0
22518,2
83507,3
28101,0
105200,2
223826,2
67238,2
100137,2
84661,2
106537,6
141677,5
196429,1
18077,2
217679,2
202018,2
36480,2
215570,0
119325,4
195196,2
220991,6
154889,2
162144,5
216800,2
114227,2
205134,2
87618,5
116147,2
84331,3
160083,2
252729,2
217569,5
221135,2
206893,2
39939,6
198471,2
109325,2
251948,6
21412,2
126558,2
38861,2
72116,2
62667,2
40769,5
38224,2
40163,1
234451,6
60720,3
155909,2
217717,2
19925,2
81334,2
250149,7
162518,2
71898,2
180320,2
49579,2
19742,2
139726,2
179473,6
52527,2
172512,1
76636,2
11958,2
71848,3
85039,6
14079,2
131862,2
217087,0
197141,2
70476,2
47267,2
216759,2
80138,1
49436,2
143656,6
65266,6
123653,2
20982,3
180379,6
191785,2
162255,6
32792,2
73792,2
40813,2
168280,2
48503,2
33246,5
97168,2
138886,2
66617,2
28121,2
40028,2
81419,3
38940,2
17855,1
85443,2
224853,2
249210,2
119841,2
60775,2
225411,2
179007,2
168328,2
10038,2
129680,2
159980,2
72107,2
123092,2
179260,5
251292,2
204653,2
26305,2
167345,6
8025,2
14607,2
244116,2
