,cluster
95284,0
182053,0
168338,0
223577,0
214452,0
66086,0
249678,0
94212,0
222080,0
235451,0
192266,0
167347,0
239507,0
75895,0
203783,0
212719,0
139202,0
22214,0
250413,2
109234,0
31906,0
219962,0
202532,0
239182,1
167675,0
62940,1
83643,0
161526,0
124850,0
97835,0
9061,0
215145,0
141008,3
184997,3
144630,0
49785,0
12415,0
95811,0
140325,0
15424,0
144046,0
65172,0
246053,0
44298,0
238353,0
153518,3
230854,0
240722,0
34770,0
46570,0
247932,0
253009,0
86131,3
155474,0
68511,0
224436,0
217356,0
46530,0
186675,0
143483,0
119740,0
122018,2
168387,0
106431,0
177716,0
135054,0
35393,0
102691,0
66848,0
175615,2
251442,0
215961,0
126974,0
25606,0
11650,0
49154,0
54053,3
189204,0
217549,0
152208,0
39691,0
176891,3
27874,0
228543,0
148435,0
240358,0
145226,0
129596,2
172021,0
108466,0
159334,0
128607,0
246792,0
89035,0
174119,0
124216,0
94496,0
247601,0
33682,1
202186,3
54271,0
80307,0
159134,0
116913,0
217111,0
96234,0
79801,0
242475,0
227023,0
63307,0
175802,0
188650,0
56225,0
61389,1
159983,0
176395,0
15413,0
99631,0
224645,0
59940,0
109661,0
111797,0
176937,3
95723,0
188744,0
133279,0
57664,1
34113,0
47360,2
99136,0
102070,0
236793,0
114956,1
182002,0
11119,0
154003,0
162878,0
183135,0
35795,0
139996,0
20629,0
78622,0
185489,0
5810,2
175822,0
107411,0
231250,0
143253,0
57510,0
180942,0
141851,0
2913,0
191955,0
235974,0
201116,2
68865,0
30386,0
96435,0
130667,0
102144,0
29524,0
91899,0
186698,0
22395,0
191924,0
175834,0
159656,0
144556,0
218754,0
31022,0
156672,0
186931,0
18381,3
47088,0
78827,0
22684,0
39326,0
170022,0
84144,0
235895,0
36353,0
30596,0
29886,0
179942,0
52213,0
25027,0
200763,0
228009,0
250541,0
107210,0
23712,0
11011,0
4598,3
155529,0
149420,0
62446,0
246338,0
221619,0
239941,0
31878,3
91697,0
58516,1
152071,0
141251,0
232514,0
244896,1
173280,0
210390,0
119626,0
101899,0
208515,0
219439,0
241966,0
98871,0
73378,3
222962,0
200081,0
104452,0
124622,0
7221,0
24323,0
44611,0
155820,0
186610,0
155592,0
181527,0
125973,0
17318,0
19319,0
55592,0
215299,0
175166,0
1069,0
23366,0
182581,0
90424,0
140890,0
170794,0
209972,0
55920,0
185971,0
85893,0
59579,0
150940,0
130743,0
163960,0
55102,3
251144,0
2449,0
136910,0
86552,0
251532,0
188720,2
231651,0
170028,0
61512,0
229796,0
89697,0
184865,0
179465,0
136462,3
203512,0
10481,0
200893,0
53809,0
128644,0
28075,0
173682,0
210970,0
117445,0
150808,0
131920,0
114408,0
51918,0
53344,1
170592,0
18575,0
13136,0
218891,0
17706,0
223092,0
237305,0
171058,0
191633,0
111378,0
153050,0
32715,0
242416,0
171766,0
108713,0
157983,0
114995,0
158665,3
138971,1
127396,0
13538,0
240856,0
27505,3
113412,0
196481,0
112730,0
172680,0
187621,0
223395,0
197985,0
180002,1
65100,0
6124,1
73576,0
179016,0
499,0
40380,3
109246,0
151427,0
202333,0
145523,0
103354,0
164977,0
244867,1
59877,0
240486,0
90996,0
118988,0
210453,0
117364,0
63439,0
34548,0
97265,0
63042,0
49042,0
198514,0
153247,0
144047,0
182641,0
57075,0
217454,0
111883,0
115885,0
248490,0
105972,0
174283,0
146484,0
108143,0
180477,0
251353,0
28870,0
216725,0
184519,0
78556,0
206189,0
30601,0
109064,0
23369,0
224947,2
164753,0
31525,0
62043,0
218813,0
32990,1
130207,0
211622,0
18517,0
65962,0
244499,0
233340,0
80673,2
17908,0
221240,0
21096,0
67071,0
55827,0
210350,0
8665,0
98581,0
96531,0
249538,0
242767,0
73682,0
135421,0
209973,0
197934,0
163220,0
149918,0
246696,0
73613,0
242484,1
158802,0
66532,0
31738,0
174173,0
223502,0
220056,0
99418,0
234518,0
203986,0
80133,1
182476,0
210628,0
95014,0
192754,0
130162,0
48240,0
37526,0
216800,0
30818,0
23340,1
152060,0
110399,0
4361,0
106215,0
197211,2
68011,0
101087,0
121894,0
142374,0
152283,0
191472,0
230599,0
231593,0
22619,0
155718,3
795,0
177956,0
135262,0
151703,0
51410,0
112426,0
113162,0
34117,0
37801,0
212898,0
48195,1
104036,0
242914,0
45564,0
167060,0
175230,0
185470,0
170989,0
192793,0
159595,0
130658,0
130590,1
229073,0
194935,0
118837,1
121731,2
194568,3
201082,0
56982,0
143725,0
245269,0
67538,0
221246,2
105943,0
25222,0
14841,0
46603,0
160773,0
157122,1
239792,0
30490,0
21580,0
63538,0
73986,0
203608,1
90916,0
245848,0
196050,0
93013,0
35793,0
211913,0
41832,0
166283,0
110647,0
11537,2
154633,0
241214,0
245402,0
41769,0
66204,0
169963,0
161974,0
75744,0
97327,0
233357,0
89914,2
242762,2
87297,0
71806,0
211049,0
210275,0
46987,0
120552,0
201230,0
57227,0
79357,0
138398,0
6080,0
87722,0
94931,0
239138,0
28627,0
245046,0
42247,0
23627,0
17272,0
106482,0
226765,0
79128,3
148169,0
60473,0
126073,0
62556,0
206150,3
76281,3
172818,0
93964,0
19004,0
180741,2
200072,0
238859,0
232146,0
205943,3
96267,0
67783,0
247447,0
17832,1
175496,0
219407,0
96297,0
216479,0
171207,0
48804,1
168834,0
2748,0
233417,0
201383,0
67447,0
35721,3
53086,0
27367,0
126736,2
65497,0
220823,2
78470,0
9300,0
49779,0
71412,0
28107,2
237294,0
24469,0
68564,3
161600,0
163757,0
220797,0
35964,0
99342,0
68315,0
21237,0
111503,1
1027,0
14237,0
49694,0
58622,0
100267,0
161401,0
79512,0
142825,0
99130,0
72533,0
22018,0
70992,0
111154,0
140442,0
102137,0
6576,0
177745,0
234596,0
85601,1
204250,0
137265,0
30258,0
144975,0
105607,0
12913,0
86430,0
233310,0
49770,0
136250,0
207842,0
94532,0
28581,0
195314,0
32271,0
210912,0
209832,0
129059,0
120776,2
185848,0
107218,0
204878,0
161678,0
149802,0
123337,0
150897,0
116768,0
110204,0
190626,0
148752,0
238289,0
51577,0
131142,0
222012,0
167616,1
186570,0
185443,3
94975,0
224274,0
75574,0
88127,0
102718,0
26653,0
222066,0
34771,0
143878,0
11501,0
159769,0
164082,0
88432,0
47178,2
107783,0
27693,3
968,0
244195,0
150077,0
31815,0
248365,0
157776,0
61890,0
140972,0
176845,0
21098,0
170700,0
67098,0
99024,2
195539,0
90856,0
139169,0
191954,0
56300,0
31456,0
39953,0
176688,0
124415,0
103673,0
111617,0
121655,0
131035,0
194459,2
77502,0
246259,0
40678,0
211694,0
178898,0
221364,0
184618,0
52471,0
52961,0
55704,0
238046,3
119707,0
212951,0
24368,0
170212,0
17436,0
37298,0
150244,0
87164,0
14053,1
102580,0
131646,0
75039,0
136242,3
153517,3
157452,0
246109,0
222615,0
59787,0
36686,2
145319,2
77399,0
212841,3
38153,3
140359,0
130178,0
162345,0
65085,0
49023,2
161097,0
242719,0
237090,0
94936,0
36675,0
219425,3
169818,0
151658,0
41197,0
41654,0
224415,0
96569,0
10206,0
200477,0
217724,0
16314,0
190687,0
100287,0
221522,3
224036,0
128844,0
72179,0
61172,0
69169,0
41326,0
21914,0
106203,0
93692,0
201176,0
143002,0
54539,2
194121,0
229549,0
83296,0
200426,0
148863,0
129250,0
176725,0
175921,0
53457,0
219752,0
172231,0
143284,0
168827,0
246076,0
88922,0
235862,0
17049,0
48079,0
252367,0
227275,0
37370,0
106588,0
244684,0
172940,0
223148,3
176696,0
20084,0
194465,0
118697,0
196760,0
227028,2
21905,0
91979,0
208959,0
34601,0
223152,0
80552,0
190896,0
93451,0
224926,0
4688,1
119927,0
213418,0
198949,3
60831,0
69839,0
125330,0
151624,0
192410,0
220864,0
216611,0
88816,0
113938,0
184016,0
122292,0
148814,0
144754,0
189670,0
105598,0
101061,0
190296,2
194625,0
238449,0
62791,0
120081,0
60895,0
82585,0
205067,3
152660,0
217908,0
196528,0
162451,0
170368,3
50675,0
74798,0
224420,0
251413,0
196274,0
16340,0
37435,0
9568,0
174840,0
239177,0
41084,0
220148,1
60639,0
157109,0
248651,0
61170,0
228243,0
61423,0
73453,0
77149,0
205088,0
128587,0
54687,0
205393,3
155271,0
10645,1
141291,0
200447,0
73408,0
44524,0
136257,0
188360,0
137563,0
51560,0
130019,0
247656,0
105279,0
213627,0
164089,1
40066,0
50340,0
180135,0
37758,0
238615,0
68360,0
238244,2
141131,0
163914,1
143151,3
173093,0
40766,0
232422,0
61834,3
206155,0
24118,0
165288,0
103353,0
9838,0
203519,0
114278,2
55446,0
134131,0
185521,0
57466,0
227460,0
103566,0
80007,0
203107,3
147237,0
81749,0
54108,0
208495,0
247276,0
151561,0
195038,0
209992,3
171353,0
20225,0
123698,0
233940,0
5308,0
13845,0
248334,0
21410,0
252785,0
3560,0
193700,0
123883,0
128849,2
239823,0
11710,2
76583,0
96389,2
174450,0
212406,0
180949,0
170720,1
13083,0
93861,0
19618,0
119827,0
141241,0
196654,0
14742,1
142588,0
172484,0
109624,2
241049,2
1183,0
139001,0
232109,0
109679,0
179667,1
97778,2
179592,0
165194,0
33179,0
246129,0
112739,0
234615,0
176699,0
102446,0
116366,0
34461,2
233454,0
203803,0
196915,0
151299,0
1768,0
96814,0
116173,0
50475,0
197938,0
125109,3
10320,0
196626,0
142222,0
170543,0
209220,0
114493,0
248183,0
27995,3
125290,1
86809,0
215346,0
222982,0
28263,0
21616,0
12614,0
84250,0
82837,0
221366,0
197125,0
158410,0
194505,0
45189,0
16785,0
99101,0
43496,0
85442,0
102389,0
129896,0
233719,0
850,0
51331,0
206215,0
130525,0
134360,0
50155,0
32342,0
128696,0
108331,0
161922,0
30712,0
45316,0
205279,0
213182,0
170376,0
196564,0
240176,0
146355,0
37442,0
31614,0
191938,0
84857,1
59355,0
247475,0
128274,0
7628,0
23090,0
162940,0
245110,0
4488,0
52933,0
100478,0
194522,0
232567,0
185109,0
46544,0
49806,0
114488,0
121500,0
117824,0
68132,0
229560,0
91261,0
162770,0
34856,0
195550,1
194328,0
102695,1
98069,0
107145,0
151038,0
143390,0
164635,0
133371,0
178311,0
83527,0
164948,0
145446,2
137302,0
124669,0
45866,0
175609,0
213760,0
194769,0
11287,0
185339,0
163702,0
104054,0
189957,0
47381,0
211363,0
92642,0
182233,0
253505,3
182096,3
176003,0
235694,0
41802,0
96991,0
98933,0
91185,0
170253,0
58301,0
191217,0
186644,0
17308,0
128063,0
227816,0
158098,0
42823,0
118182,0
25380,0
65280,0
53934,0
244710,0
68106,0
45565,0
105200,0
137418,0
99387,0
217624,0
44018,0
58129,0
149971,0
191288,1
82902,0
186050,0
156151,1
165000,0
64537,0
133502,0
72396,2
11214,0
130633,0
49265,0
218397,0
69261,0
125315,0
83120,0
85459,0
157149,0
60871,0
140348,0
107558,0
42895,0
146064,0
235639,2
32308,0
143199,0
105746,0
208007,0
28510,0
248746,0
221523,0
246485,0
235945,0
31316,0
234348,0
147225,0
30693,0
61108,0
45726,0
213436,0
167622,0
112001,0
214555,0
154347,0
59433,0
74179,0
43115,0
205078,0
92988,2
207225,2
141030,0
182412,0
56294,0
235121,0
94189,0
121158,0
64580,0
222811,0
71213,0
62246,0
91750,0
148756,0
90584,2
37151,0
58779,0
242235,0
133112,0
144538,3
140173,1
57140,0
124366,0
69971,0
138005,0
239891,0
108701,0
34050,0
2852,0
31482,0
156167,0
97374,0
230841,0
66009,0
231485,2
71858,0
119030,0
69894,0
46616,0
169499,0
241427,0
135638,0
15066,0
132209,1
234112,0
31447,0
160916,0
243467,0
173701,0
177936,0
155073,2
71954,0
21386,0
30003,0
122716,0
237998,0
63929,0
53599,3
136634,0
80654,0
159565,0
231899,0
37579,0
96400,0
133415,0
13566,0
54724,0
107259,0
182056,0
79743,0
46322,0
142259,0
74909,0
74633,0
245662,0
137395,0
40207,0
57591,0
79575,0
241046,0
111535,0
211402,0
178640,0
118875,0
2018,0
135478,0
162555,0
81028,0
203406,0
239489,0
97923,1
227920,0
31671,0
50145,1
229230,0
74434,0
204105,0
226007,0
117720,0
66380,0
64940,0
67213,0
62749,0
96887,2
110372,0
56205,0
245952,0
46699,3
191292,0
7299,0
249913,0
154104,0
177442,1
50671,0
178657,0
189127,0
66166,0
87061,1
143419,0
167222,3
245633,0
153338,0
16194,0
225924,0
7251,0
84067,0
167612,0
72737,0
134101,0
226776,0
72929,0
6628,0
78584,0
79966,0
119983,0
89200,0
147543,0
173649,0
86634,2
82144,0
218440,0
68303,0
6207,0
221595,0
167501,0
216182,0
206816,0
178820,0
74677,0
125289,1
47225,0
14221,0
43636,1
139916,0
158929,1
88382,0
88686,0
218285,0
102028,0
6313,0
228696,0
220652,0
54652,0
80300,0
237350,0
226037,0
69119,0
207242,0
227088,0
113885,0
142869,0
249303,0
45346,0
23689,0
70876,2
217935,0
133165,0
226323,0
57765,0
98516,0
128967,0
39571,0
131684,0
75996,0
45525,0
247818,0
161288,0
38770,0
124382,0
149222,0
61551,0
148420,0
99424,0
217173,0
97121,0
210831,1
161168,0
22272,0
106729,2
198479,0
166185,0
75074,0
186863,0
30228,0
87910,0
217112,0
74056,0
141966,1
61078,0
256,0
42228,0
28260,0
199108,0
236376,0
172310,1
90605,3
250593,0
186767,0
106536,2
37204,0
132948,0
243155,2
34823,0
88390,0
243529,0
212744,0
77726,0
127683,0
207639,0
219259,0
223128,0
148551,0
97935,0
137151,0
89203,0
203722,3
63726,0
56489,0
28993,0
73284,0
249855,0
12077,3
164536,0
85516,0
32810,3
144076,0
231980,0
233907,0
88064,0
149033,0
68321,0
36596,3
68428,0
105883,0
150944,0
232447,2
225136,0
201162,0
108517,0
51825,0
75740,0
52706,0
47751,0
230990,0
229373,0
175787,0
52836,0
114231,0
69289,0
50992,0
121199,0
13817,0
5015,2
177821,2
164337,3
229732,0
74375,0
178429,0
4205,0
119876,0
90142,0
78442,0
85783,0
50432,0
5625,0
115141,0
183748,0
86277,0
69955,2
110921,0
138895,0
10936,0
112307,0
90924,0
55126,0
209034,0
226665,0
75197,0
228324,0
38762,0
40746,0
12592,0
29601,0
179229,0
68353,0
144492,0
249629,0
186471,0
54228,0
66175,0
84979,2
239424,0
92211,0
15943,0
4855,0
54421,0
141040,0
237926,1
137370,0
182553,0
144808,0
110784,0
239752,0
14392,0
187704,0
177066,0
49378,0
130342,1
128766,0
104175,0
218546,0
78933,0
33503,0
18793,1
38048,0
32073,0
106185,0
168429,0
18601,0
4523,0
244478,0
26925,0
191246,0
49478,0
23337,0
44181,0
70706,0
198502,0
41366,0
197470,0
71795,0
41595,0
102441,0
143726,0
78068,0
253306,0
73603,0
236448,0
69552,0
174285,0
170036,0
82591,0
165668,0
156907,0
149012,0
146808,0
84434,0
66946,0
168621,0
244017,0
146799,0
37139,0
252419,0
11546,0
70626,0
202884,0
186485,0
205369,0
205759,1
167226,0
33011,0
11233,0
165973,0
213460,0
221656,0
59445,0
9655,0
790,1
236106,0
129733,3
196153,0
147299,0
208086,0
167767,0
211888,0
203375,2
37862,0
245647,0
206385,0
246830,0
43092,0
6943,0
153611,0
233234,0
251136,0
66360,0
177259,0
186476,0
22351,0
56341,0
10524,0
121928,0
155728,0
232719,0
201143,0
229279,0
17282,0
124414,0
96204,0
148880,0
99311,0
137721,0
186566,0
240854,0
225980,0
191040,0
177835,0
246905,0
205766,3
96451,0
151195,0
210564,0
152752,0
242103,0
84792,0
239619,0
6783,0
701,0
126326,0
16732,0
106433,0
96505,0
134728,0
151205,0
165782,0
251686,0
227188,0
51068,0
252602,0
42367,0
48206,1
94768,0
199476,0
243680,0
184069,0
112538,0
221380,0
10764,0
227265,0
122577,0
65057,2
63848,3
97205,0
134871,0
160655,0
40560,3
68981,0
226982,0
166863,0
1572,0
94711,0
162273,0
229748,0
164366,0
53091,0
35072,0
174733,0
237223,0
65737,0
94895,0
51326,0
13082,0
230885,0
165187,0
42185,0
162395,0
107427,3
95302,0
183281,0
110319,3
124254,2
16243,0
217705,0
13795,0
170160,0
138019,2
87665,0
204348,0
149821,0
192925,0
6000,0
84364,0
38621,2
192165,3
81266,2
244294,0
239596,0
129166,0
166128,0
928,0
168426,0
41067,0
30464,0
86103,3
80867,0
15062,0
198717,0
240581,2
187056,0
41118,0
247029,0
125889,0
161746,0
82479,0
86443,0
31902,0
233333,1
106606,0
111289,0
94037,2
110068,0
251454,0
220491,0
217051,0
208085,0
98158,0
147790,0
209153,0
218999,0
190867,0
246469,0
145858,0
65969,0
56541,0
101594,0
111139,0
41890,0
202415,0
69176,0
207999,0
44059,0
111801,1
216462,1
25705,0
222126,0
142972,0
85241,0
179950,3
111003,0
235944,1
14561,0
135739,3
47517,3
49664,0
68229,0
81048,0
244228,0
95794,0
112940,0
187255,0
13563,0
175270,0
112978,0
177870,0
245570,0
28121,0
23944,0
164591,0
126693,0
148989,2
196592,0
247565,0
3490,0
16873,0
165649,0
84009,0
160159,0
59528,3
233216,2
134326,0
231649,2
250264,0
226890,0
216317,0
167838,0
158828,0
166603,3
209251,0
67640,0
51836,2
233898,0
107888,0
186729,0
81907,0
252502,0
176416,0
24145,0
157854,0
18387,3
221052,0
84888,3
28385,0
249440,0
113425,0
246516,0
192955,0
213318,0
65312,0
2705,0
35979,0
117,0
1543,0
14151,0
100098,0
162359,0
103712,0
93238,0
216256,2
159184,0
24111,0
229957,0
181210,0
193266,2
118862,0
196856,0
100560,0
174502,0
43656,0
90994,3
20034,0
253590,0
174056,0
54413,0
206489,0
162662,0
169055,0
196888,3
147206,1
190217,0
146199,0
120692,0
64473,0
185138,0
193164,2
245135,0
114061,0
132513,0
36357,0
42906,0
238630,0
189476,3
202930,0
115536,0
153764,0
222761,0
38249,0
196402,0
205411,0
63740,0
227116,0
226663,0
71216,0
189258,0
87047,2
27940,0
111085,0
28654,0
160580,0
189297,0
41641,0
243594,0
225876,0
85806,0
157609,1
183561,0
14547,0
131723,0
15786,0
180062,0
85117,0
181822,0
185075,0
178426,0
140851,0
64958,0
247847,0
21160,0
111031,0
54982,0
186817,0
195251,0
190587,0
64209,0
167212,0
167828,0
110915,0
201391,0
135400,0
99898,0
157863,0
144809,0
77269,0
88707,0
147918,0
8282,0
49937,0
6248,0
180581,0
170867,0
6448,3
100106,0
134188,0
136102,0
175315,3
96786,0
95819,0
35874,0
219390,0
224338,1
236935,0
93222,3
102641,0
151755,0
134927,0
160368,0
1499,0
71059,0
161902,0
38322,0
108265,1
210737,0
39849,0
205845,0
182146,0
10122,0
56610,0
143034,0
73069,0
91110,0
94454,0
45847,0
94247,0
65473,0
27750,0
172357,3
138738,0
157077,0
232210,0
184949,0
173207,0
160933,0
155729,0
127414,0
220222,0
222930,0
40349,0
179135,0
217386,0
127302,0
128102,2
21540,0
48092,1
55645,0
86006,0
3737,0
197339,0
107446,0
143507,0
204416,0
23355,0
215744,0
24169,0
132616,0
216208,0
251464,3
43342,0
127722,0
225808,0
50672,1
36768,0
59109,0
226451,0
232290,0
179812,0
16938,0
12079,0
170687,1
19108,0
143393,0
147295,0
73209,0
246638,0
127355,0
232985,0
198097,0
121528,0
163586,0
252421,2
63288,0
44812,0
217135,0
204481,1
205635,0
219649,0
164992,0
95194,0
207493,0
97051,0
243344,0
235467,2
129156,0
66743,0
114974,0
217485,1
57915,0
68787,0
107125,0
38470,2
89637,0
80793,0
90452,0
172047,0
3915,1
194567,3
116601,0
58004,1
188519,0
140446,0
126286,0
1398,2
236036,2
250702,0
150599,0
227401,2
148090,0
71084,0
177255,0
247005,0
242436,0
127821,0
197854,0
170486,0
91383,0
120798,0
102480,0
206647,0
160316,0
35963,0
33023,1
184447,2
167281,0
180704,3
118966,0
165192,0
23546,0
145679,0
184794,0
181716,0
96094,0
181234,0
130787,0
144253,0
67520,0
229286,0
234703,0
2235,0
245823,3
225507,0
163028,0
13889,0
47122,0
95185,0
146068,0
48262,2
6784,0
78934,0
72696,0
27484,0
223149,0
38527,0
199410,3
143097,0
241448,3
157558,0
203601,0
71755,0
143911,2
147528,0
86380,0
127278,0
184105,0
78521,0
97640,0
207573,0
79216,0
226194,0
77529,0
158304,0
78303,0
218473,0
184861,0
94255,0
176163,0
247275,0
116452,0
186264,0
230257,1
11474,0
128520,0
201988,0
210335,0
65398,0
38856,0
123944,0
118335,1
14533,0
244142,0
229214,3
65960,0
102936,0
117206,1
239607,0
238240,0
154005,0
72070,0
166075,0
194234,0
20340,0
243915,0
33032,0
96098,0
198673,0
237118,0
136013,0
118838,0
197161,0
155210,0
177334,0
44646,0
62895,0
77174,0
92614,0
247060,1
68246,1
64066,0
84206,0
177840,0
90492,0
102198,0
198236,0
193750,0
206567,0
148423,0
231905,0
164150,0
82128,0
194506,0
119621,0
2448,0
80448,0
5930,0
247767,0
137440,0
115629,0
222195,0
188068,0
104735,0
94049,0
150359,0
121678,0
198598,0
33936,0
103451,0
8551,0
147041,0
36524,0
247514,3
106272,0
92425,0
151115,0
231478,0
226034,0
151995,3
176986,0
54594,0
43789,0
80377,0
117027,0
235078,3
16592,0
84900,0
16686,0
188694,0
102104,0
150148,0
193941,0
119881,0
38827,0
39445,0
124060,2
222150,0
218650,0
107433,0
91419,0
157237,0
127486,0
110220,0
13154,0
92108,0
128931,0
217595,0
173363,0
119956,0
248324,0
187390,0
151350,0
206299,0
88293,0
90023,0
227510,0
242249,0
15917,0
78436,0
249261,0
84069,0
225621,0
223625,0
172714,0
37583,0
19017,1
137393,3
127695,0
69673,0
102149,0
13069,0
86890,0
247224,0
131964,0
158306,0
239781,0
86702,0
192210,0
144709,0
142129,3
51691,0
7451,0
138149,0
243058,0
179005,0
110644,3
36621,1
99745,0
22922,3
242594,0
8425,0
114524,0
126461,0
43350,0
204987,0
245384,0
17336,0
56583,0
193508,0
129035,0
210717,0
105698,1
129002,0
100312,0
51375,0
82784,0
224094,0
177232,0
129105,0
221672,0
95356,0
25683,0
82781,0
48681,0
246166,0
237074,0
205744,0
85109,0
30803,0
65024,0
12290,0
213537,0
117071,0
228431,0
7524,0
93477,0
161533,0
45071,0
192746,0
97082,0
60419,0
231305,0
161664,0
180243,1
40445,0
73974,3
107365,1
137991,0
165777,0
176803,0
238259,0
128683,0
5922,0
151904,0
18124,0
119258,0
211805,2
246207,0
176088,0
84255,0
86721,0
184176,0
3016,0
32156,0
154072,0
78715,0
232934,0
72664,0
133352,0
148739,0
129545,0
88404,0
167772,0
241615,0
169713,0
89189,0
111787,0
93038,0
205314,0
160231,0
30965,2
142613,0
143958,0
81624,0
162817,0
144573,0
160017,0
247429,0
68302,0
155099,0
108799,3
190270,0
131992,0
210412,0
228312,0
23864,0
116995,0
238227,0
87881,0
88159,0
189496,0
122073,1
98084,0
128647,0
166806,0
32072,0
211757,0
91603,1
69815,0
1704,0
53007,0
230882,0
18928,0
245137,0
237099,0
200441,0
184650,0
32752,0
119,0
178081,0
202218,0
217387,0
171460,0
90691,0
152950,0
201863,0
236690,2
220517,0
140603,1
187336,0
22492,0
212260,0
158552,0
194055,0
116808,0
93609,0
197463,0
200162,3
37813,0
126674,0
117422,1
130079,0
55069,0
24549,0
83154,0
125903,2
26638,0
237615,3
176247,0
154375,0
231813,0
51668,0
136288,0
224659,0
145367,0
60223,0
202570,0
125078,0
141012,0
94883,1
132060,0
109346,0
152700,3
169518,0
12314,2
133008,1
5297,0
157506,0
165554,0
192928,1
36457,1
26102,0
59934,0
233645,0
17486,1
196193,0
167900,0
132057,0
3673,0
52076,0
12174,0
187809,0
138548,0
170648,0
118808,0
193967,0
152519,0
52040,0
229552,0
119706,1
123706,2
131507,1
175494,0
58347,3
247501,0
56638,0
15392,0
40114,0
232823,2
235337,0
113339,2
228719,0
236018,0
34249,0
113975,0
188971,0
149042,0
64522,0
214047,0
51618,0
108275,1
118909,0
96438,0
43010,1
77893,0
181470,0
251261,0
183633,0
178715,0
86841,0
166010,0
121553,1
237304,2
215152,0
108094,0
248633,1
163166,0
186273,0
119465,0
82251,0
115015,0
218408,0
224833,2
72339,0
140960,0
12533,2
73422,0
124013,0
1116,0
245039,0
206026,0
91524,0
1086,0
96799,0
237405,0
197336,0
10214,2
88559,0
208073,0
39129,0
159936,0
200827,0
24597,0
107194,0
26468,0
43834,0
36293,0
72359,2
160937,0
83843,0
13130,0
177092,0
244283,0
29337,0
184763,0
246465,0
209702,2
209543,0
117951,0
89737,0
166623,0
252882,0
11072,0
170540,0
229256,0
253557,0
50718,0
208661,0
107660,0
60127,2
70761,0
26203,0
115607,0
214298,1
201448,0
129271,0
99135,0
235363,0
156145,0
131552,0
113549,0
118277,0
72424,0
204876,0
65042,0
154377,0
226359,0
137769,0
57243,2
216423,0
127034,2
197901,0
13404,3
211253,2
239032,0
248889,0
73518,3
167335,0
76753,0
89498,0
228384,0
7962,0
171339,3
96861,0
65849,0
127454,0
42807,0
134519,0
90315,0
96214,0
94173,0
75862,0
162566,0
61015,0
67233,0
61809,0
150899,0
84190,0
243397,0
64060,3
138942,1
235703,0
25121,0
205856,3
100633,0
94272,0
202897,3
163305,0
167423,0
201803,0
47607,0
236794,0
249209,0
106659,0
183639,0
205909,0
141962,3
101178,0
169517,0
178088,0
172081,0
19718,0
214237,0
175550,0
158014,0
87785,0
149126,0
204156,0
240820,0
76950,0
30381,0
169558,0
132878,0
252014,0
74669,0
44872,0
205329,0
178818,0
223500,0
83821,0
94587,0
28116,0
146693,0
11384,0
174126,0
4605,0
244782,0
1185,0
243761,0
161479,0
150074,0
149858,3
152786,0
252918,0
74928,1
56130,0
30713,0
4362,0
12103,2
75935,0
70116,0
119605,0
