,cluster
95284,0
182053,0
168338,0
223577,0
214452,5
66086,0
249678,0
94212,0
222080,5
235451,0
192266,0
167347,0
239507,5
75895,0
203783,0
212719,0
139202,0
22214,0
250413,2
109234,0
31906,0
219962,0
202532,0
239182,3
167675,5
62940,3
83643,5
161526,5
124850,0
97835,6
9061,0
215145,0
141008,1
184997,1
144630,0
49785,0
12415,5
95811,0
140325,0
15424,0
144046,5
65172,0
246053,0
44298,5
238353,0
153518,1
230854,0
240722,0
34770,0
46570,5
247932,6
253009,0
86131,1
155474,0
68511,5
224436,0
217356,0
46530,5
186675,5
143483,0
119740,0
122018,2
168387,0
106431,0
177716,0
135054,0
35393,0
102691,5
66848,0
175615,2
251442,5
215961,0
126974,0
25606,0
11650,0
49154,0
54053,1
189204,0
217549,0
152208,0
39691,0
176891,1
27874,0
228543,5
148435,0
240358,0
145226,0
129596,2
172021,0
108466,0
159334,0
128607,6
246792,0
89035,0
174119,5
124216,5
94496,0
247601,0
33682,3
202186,1
54271,0
80307,6
159134,0
116913,0
217111,0
96234,0
79801,0
242475,0
227023,0
63307,0
175802,5
188650,5
56225,5
61389,3
159983,0
176395,0
15413,6
99631,0
224645,0
59940,0
109661,0
111797,5
176937,1
95723,6
188744,0
133279,0
57664,3
34113,0
47360,2
99136,0
102070,0
236793,0
114956,3
182002,0
11119,0
154003,0
162878,5
183135,0
35795,0
139996,0
20629,5
78622,0
185489,0
5810,2
175822,0
107411,0
231250,0
143253,0
57510,0
180942,0
141851,0
2913,0
191955,0
235974,0
201116,2
68865,0
30386,0
96435,0
130667,0
102144,0
29524,0
91899,0
186698,0
22395,0
191924,0
175834,0
159656,0
144556,6
218754,0
31022,5
156672,6
186931,5
18381,1
47088,0
78827,0
22684,0
39326,0
170022,0
84144,6
235895,0
36353,5
30596,5
29886,5
179942,0
52213,6
25027,0
200763,0
228009,5
250541,0
107210,0
23712,5
11011,0
4598,1
155529,0
149420,5
62446,0
246338,0
221619,0
239941,0
31878,1
91697,0
58516,3
152071,0
141251,0
232514,0
244896,3
173280,5
210390,0
119626,0
101899,0
208515,0
219439,0
241966,5
98871,0
73378,1
222962,0
200081,5
104452,0
124622,0
7221,0
24323,0
44611,0
155820,0
186610,5
155592,0
181527,0
125973,0
17318,0
19319,0
55592,0
215299,0
175166,0
1069,0
23366,0
182581,0
90424,0
140890,0
170794,5
209972,0
55920,0
185971,0
85893,5
59579,0
150940,0
130743,0
163960,6
55102,1
251144,5
2449,6
136910,0
86552,0
251532,0
188720,2
231651,0
170028,5
61512,0
229796,0
89697,0
184865,0
179465,0
136462,1
203512,5
10481,5
200893,0
53809,0
128644,0
28075,0
173682,0
210970,0
117445,5
150808,6
131920,0
114408,0
51918,0
53344,3
170592,0
18575,0
13136,0
218891,0
17706,6
223092,0
237305,0
171058,5
191633,0
111378,0
153050,0
32715,0
242416,5
171766,0
108713,5
157983,5
114995,0
158665,1
138971,3
127396,0
13538,6
240856,0
27505,1
113412,0
196481,0
112730,0
172680,0
187621,0
223395,0
197985,0
180002,3
65100,0
6124,3
73576,0
179016,5
499,0
40380,1
109246,6
151427,0
202333,0
145523,0
103354,0
164977,6
244867,4
59877,6
240486,0
90996,0
118988,0
210453,0
117364,0
63439,6
34548,0
97265,0
63042,0
49042,0
198514,0
153247,0
144047,0
182641,0
57075,0
217454,0
111883,0
115885,0
248490,0
105972,0
174283,0
146484,5
108143,0
180477,6
251353,5
28870,0
216725,0
184519,0
78556,0
206189,0
30601,0
109064,6
23369,0
224947,2
164753,0
31525,0
62043,5
218813,0
32990,3
130207,6
211622,6
18517,5
65962,0
244499,0
233340,0
80673,2
17908,0
221240,0
21096,0
67071,0
55827,0
210350,5
8665,0
98581,0
96531,0
249538,6
242767,0
73682,0
135421,0
209973,0
197934,0
163220,0
149918,5
246696,5
73613,0
242484,3
158802,0
66532,0
31738,0
174173,0
223502,0
220056,5
99418,0
234518,0
203986,0
80133,3
182476,0
210628,0
95014,0
192754,5
130162,0
48240,5
37526,0
216800,0
30818,0
23340,3
152060,0
110399,0
4361,0
106215,0
197211,2
68011,0
101087,0
121894,0
142374,0
152283,0
191472,0
230599,0
231593,0
22619,0
155718,1
795,0
177956,6
135262,0
151703,0
51410,0
112426,0
113162,0
34117,0
37801,5
212898,6
48195,3
104036,0
242914,0
45564,0
167060,0
175230,5
185470,0
170989,0
192793,5
159595,0
130658,0
130590,4
229073,0
194935,5
118837,3
121731,2
194568,1
201082,5
56982,0
143725,0
245269,0
67538,5
221246,2
105943,6
25222,5
14841,0
46603,0
160773,5
157122,4
239792,0
30490,0
21580,0
63538,6
73986,0
203608,3
90916,0
245848,6
196050,0
93013,5
35793,0
211913,0
41832,5
166283,0
110647,0
11537,2
154633,5
241214,0
245402,0
41769,5
66204,0
169963,0
161974,0
75744,0
97327,0
233357,0
89914,2
242762,2
87297,0
71806,0
211049,0
210275,0
46987,0
120552,0
201230,0
57227,0
79357,5
138398,5
6080,5
87722,0
94931,0
239138,5
28627,0
245046,0
42247,0
23627,0
17272,0
106482,5
226765,0
79128,1
148169,5
60473,0
126073,5
62556,0
206150,1
76281,1
172818,0
93964,0
19004,0
180741,2
200072,0
238859,0
232146,6
205943,1
96267,0
67783,6
247447,0
17832,4
175496,0
219407,5
96297,0
216479,0
171207,0
48804,3
168834,6
2748,6
233417,0
201383,0
67447,0
35721,1
53086,6
27367,0
126736,2
65497,0
220823,2
78470,0
9300,0
49779,0
71412,5
28107,2
237294,0
24469,0
68564,1
161600,0
163757,0
220797,0
35964,6
99342,0
68315,0
21237,0
111503,3
1027,0
14237,0
49694,0
58622,0
100267,5
161401,0
79512,0
142825,5
99130,5
72533,0
22018,0
70992,0
111154,0
140442,0
102137,5
6576,0
177745,0
234596,0
85601,4
204250,0
137265,5
30258,0
144975,5
105607,0
12913,5
86430,0
233310,5
49770,0
136250,0
207842,0
94532,0
28581,0
195314,5
32271,0
210912,0
209832,5
129059,0
120776,2
185848,0
107218,5
204878,0
161678,5
149802,0
123337,0
150897,5
116768,0
110204,0
190626,0
148752,0
238289,0
51577,0
131142,5
222012,5
167616,4
186570,0
185443,1
94975,0
224274,0
75574,0
88127,5
102718,0
26653,0
222066,0
34771,0
143878,0
11501,0
159769,6
164082,5
88432,5
47178,2
107783,0
27693,1
968,0
244195,0
150077,0
31815,0
248365,0
157776,0
61890,0
140972,0
176845,0
21098,0
170700,0
67098,5
99024,2
195539,0
90856,0
139169,0
191954,0
56300,0
31456,0
39953,5
176688,0
124415,0
103673,0
111617,0
121655,5
131035,0
194459,7
77502,0
246259,0
40678,5
211694,0
178898,0
221364,0
184618,6
52471,0
52961,0
55704,0
238046,1
119707,0
212951,0
24368,5
170212,0
17436,0
37298,0
150244,0
87164,0
14053,3
102580,0
131646,0
75039,0
136242,1
153517,1
157452,0
246109,0
222615,0
59787,0
36686,2
145319,2
77399,0
212841,1
38153,1
140359,0
130178,0
162345,0
65085,0
49023,2
161097,5
242719,5
237090,0
94936,0
36675,0
219425,1
169818,0
151658,0
41197,0
41654,0
224415,0
96569,0
10206,0
200477,5
217724,0
16314,0
190687,0
100287,0
221522,1
224036,0
128844,0
72179,0
61172,0
69169,0
41326,0
21914,0
106203,0
93692,0
201176,0
143002,6
54539,2
194121,6
229549,0
83296,0
200426,0
148863,6
129250,0
176725,6
175921,0
53457,0
219752,0
172231,0
143284,6
168827,0
246076,0
88922,5
235862,0
17049,0
48079,0
252367,0
227275,0
37370,0
106588,0
244684,0
172940,6
223148,1
176696,5
20084,0
194465,5
118697,0
196760,5
227028,2
21905,0
91979,0
208959,5
34601,0
223152,0
80552,5
190896,0
93451,0
224926,0
4688,3
119927,5
213418,0
198949,1
60831,0
69839,0
125330,0
151624,5
192410,5
220864,5
216611,0
88816,5
113938,0
184016,0
122292,0
148814,5
144754,5
189670,5
105598,0
101061,0
190296,2
194625,0
238449,5
62791,0
120081,5
60895,0
82585,0
205067,1
152660,0
217908,0
196528,0
162451,0
170368,1
50675,0
74798,0
224420,5
251413,0
196274,0
16340,0
37435,0
9568,0
174840,0
239177,0
41084,0
220148,3
60639,0
157109,6
248651,0
61170,5
228243,0
61423,0
73453,0
77149,0
205088,0
128587,0
54687,0
205393,1
155271,0
10645,3
141291,0
200447,0
73408,0
44524,0
136257,0
188360,0
137563,6
51560,0
130019,0
247656,5
105279,0
213627,0
164089,3
40066,0
50340,0
180135,5
37758,0
238615,0
68360,0
238244,2
141131,5
163914,3
143151,1
173093,5
40766,0
232422,5
61834,1
206155,0
24118,0
165288,6
103353,0
9838,0
203519,5
114278,7
55446,0
134131,5
185521,0
57466,0
227460,5
103566,0
80007,0
203107,1
147237,0
81749,0
54108,0
208495,6
247276,0
151561,0
195038,5
209992,1
171353,0
20225,0
123698,5
233940,0
5308,0
13845,0
248334,6
21410,0
252785,5
3560,0
193700,5
123883,0
128849,2
239823,0
11710,2
76583,0
96389,2
174450,5
212406,0
180949,5
170720,3
13083,0
93861,0
19618,0
119827,0
141241,0
196654,0
14742,4
142588,6
172484,0
109624,2
241049,2
1183,0
139001,0
232109,0
109679,0
179667,3
97778,2
179592,0
165194,0
33179,5
246129,0
112739,0
234615,0
176699,0
102446,0
116366,0
34461,2
233454,5
203803,0
196915,0
151299,6
1768,0
96814,0
116173,0
50475,0
197938,0
125109,1
10320,0
196626,0
142222,0
170543,5
209220,0
114493,0
248183,0
27995,1
125290,3
86809,0
215346,0
222982,0
28263,0
21616,0
12614,0
84250,0
82837,0
221366,0
197125,0
158410,0
194505,0
45189,0
16785,6
99101,0
43496,0
85442,5
102389,0
129896,0
233719,0
850,6
51331,0
206215,0
130525,5
134360,0
50155,5
32342,0
128696,0
108331,6
161922,5
30712,0
45316,0
205279,6
213182,0
170376,0
196564,0
240176,0
146355,0
37442,0
31614,0
191938,0
84857,4
59355,5
247475,0
128274,0
7628,0
23090,0
162940,0
245110,0
4488,0
52933,0
100478,0
194522,5
232567,0
185109,5
46544,0
49806,0
114488,0
121500,0
117824,0
68132,0
229560,0
91261,0
162770,0
34856,0
195550,3
194328,0
102695,3
98069,0
107145,0
151038,5
143390,0
164635,0
133371,0
178311,5
83527,0
164948,0
145446,2
137302,5
124669,0
45866,0
175609,0
213760,5
194769,0
11287,0
185339,5
163702,0
104054,0
189957,6
47381,0
211363,0
92642,0
182233,0
253505,1
182096,1
176003,0
235694,0
41802,0
96991,5
98933,0
91185,0
170253,0
58301,0
191217,5
186644,0
17308,0
128063,0
227816,0
158098,0
42823,5
118182,0
25380,0
65280,0
53934,0
244710,0
68106,0
45565,0
105200,0
137418,0
99387,0
217624,0
44018,6
58129,5
149971,0
191288,4
82902,6
186050,5
156151,4
165000,0
64537,0
133502,0
72396,2
11214,0
130633,0
49265,0
218397,0
69261,6
125315,0
83120,5
85459,0
157149,6
60871,0
140348,0
107558,0
42895,5
146064,0
235639,2
32308,0
143199,0
105746,6
208007,6
28510,0
248746,5
221523,0
246485,0
235945,0
31316,0
234348,6
147225,0
30693,0
61108,0
45726,0
213436,0
167622,0
112001,5
214555,0
154347,0
59433,0
74179,0
43115,0
205078,6
92988,2
207225,2
141030,0
182412,5
56294,0
235121,0
94189,0
121158,0
64580,0
222811,0
71213,0
62246,0
91750,0
148756,0
90584,2
37151,0
58779,0
242235,6
133112,0
144538,1
140173,3
57140,0
124366,5
69971,0
138005,0
239891,0
108701,0
34050,5
2852,0
31482,0
156167,6
97374,0
230841,5
66009,0
231485,2
71858,0
119030,0
69894,0
46616,0
169499,0
241427,5
135638,6
15066,0
132209,3
234112,6
31447,5
160916,0
243467,0
173701,0
177936,6
155073,2
71954,0
21386,0
30003,0
122716,5
237998,6
63929,0
53599,1
136634,0
80654,0
159565,5
231899,0
37579,0
96400,0
133415,0
13566,0
54724,6
107259,0
182056,0
79743,0
46322,0
142259,6
74909,0
74633,0
245662,0
137395,0
40207,0
57591,0
79575,0
241046,0
111535,0
211402,0
178640,5
118875,0
2018,6
135478,0
162555,0
81028,0
203406,0
239489,0
97923,3
227920,0
31671,0
50145,3
229230,0
74434,0
204105,0
226007,0
117720,0
66380,0
64940,0
67213,0
62749,6
96887,2
110372,5
56205,0
245952,0
46699,1
191292,0
7299,5
249913,0
154104,5
177442,4
50671,0
178657,0
189127,0
66166,0
87061,3
143419,0
167222,1
245633,6
153338,0
16194,0
225924,0
7251,0
84067,6
167612,5
72737,0
134101,0
226776,0
72929,0
6628,6
78584,0
79966,0
119983,0
89200,0
147543,6
173649,0
86634,2
82144,5
218440,0
68303,0
6207,0
221595,0
167501,0
216182,0
206816,0
178820,5
74677,0
125289,3
47225,0
14221,0
43636,4
139916,0
158929,3
88382,0
88686,0
218285,0
102028,5
6313,0
228696,0
220652,0
54652,0
80300,0
237350,0
226037,0
69119,0
207242,6
227088,5
113885,0
142869,0
249303,0
45346,0
23689,0
70876,2
217935,0
133165,0
226323,0
57765,6
98516,0
128967,0
39571,5
131684,0
75996,6
45525,0
247818,0
161288,0
38770,0
124382,0
149222,0
61551,5
148420,0
99424,0
217173,0
97121,0
210831,3
161168,0
22272,5
106729,2
198479,0
166185,0
75074,0
186863,0
30228,0
87910,0
217112,0
74056,0
141966,3
61078,5
256,0
42228,0
28260,0
199108,0
236376,0
172310,3
90605,1
250593,0
186767,0
106536,2
37204,0
132948,0
243155,2
34823,0
88390,0
243529,5
212744,0
77726,0
127683,0
207639,0
219259,0
223128,0
148551,0
97935,0
137151,0
89203,5
203722,1
63726,0
56489,0
28993,0
73284,5
249855,0
12077,1
164536,0
85516,0
32810,1
144076,0
231980,6
233907,0
88064,0
149033,0
68321,0
36596,1
68428,5
105883,0
150944,6
232447,2
225136,5
201162,0
108517,0
51825,0
75740,0
52706,0
47751,0
230990,0
229373,0
175787,0
52836,0
114231,0
69289,0
50992,0
121199,0
13817,0
5015,2
177821,2
164337,1
229732,0
74375,0
178429,0
4205,0
119876,0
90142,0
78442,5
85783,0
50432,0
5625,5
115141,0
183748,5
86277,0
69955,2
110921,0
138895,0
10936,0
112307,0
90924,0
55126,0
209034,0
226665,0
75197,0
228324,0
38762,5
40746,5
12592,0
29601,0
179229,0
68353,0
144492,5
249629,0
186471,0
54228,0
66175,0
84979,2
239424,0
92211,6
15943,0
4855,0
54421,0
141040,5
237926,3
137370,0
182553,5
144808,5
110784,0
239752,0
14392,0
187704,5
177066,0
49378,0
130342,3
128766,0
104175,5
218546,0
78933,0
33503,0
18793,3
38048,0
32073,0
106185,0
168429,0
18601,0
4523,0
244478,0
26925,0
191246,0
49478,0
23337,0
44181,5
70706,0
198502,0
41366,0
197470,0
71795,6
41595,0
102441,0
143726,6
78068,0
253306,0
73603,5
236448,0
69552,5
174285,5
170036,0
82591,0
165668,0
156907,0
149012,5
146808,0
84434,0
66946,0
168621,0
244017,0
146799,0
37139,0
252419,6
11546,0
70626,0
202884,0
186485,0
205369,0
205759,3
167226,0
33011,0
11233,5
165973,0
213460,0
221656,0
59445,0
9655,0
790,3
236106,0
129733,1
196153,5
147299,0
208086,0
167767,0
211888,5
203375,2
37862,0
245647,5
206385,0
246830,0
43092,0
6943,0
153611,0
233234,0
251136,5
66360,5
177259,0
186476,0
22351,0
56341,0
10524,0
121928,0
155728,0
232719,0
201143,0
229279,0
17282,6
124414,0
96204,0
148880,0
99311,0
137721,5
186566,0
240854,0
225980,0
191040,6
177835,0
246905,0
205766,1
96451,0
151195,5
210564,0
152752,0
242103,0
84792,0
239619,0
6783,0
701,5
126326,0
16732,6
106433,0
96505,5
134728,0
151205,0
165782,6
251686,0
227188,0
51068,0
252602,0
42367,0
48206,4
94768,0
199476,0
243680,0
184069,0
112538,0
221380,0
10764,0
227265,0
122577,0
65057,2
63848,1
97205,0
134871,0
160655,0
40560,1
68981,0
226982,0
166863,0
1572,0
94711,0
162273,0
229748,0
164366,0
53091,0
35072,5
174733,0
237223,0
65737,0
94895,0
51326,0
13082,0
230885,0
165187,5
42185,0
162395,0
107427,1
95302,5
183281,0
110319,1
124254,2
16243,5
217705,0
13795,0
170160,5
138019,2
87665,6
204348,0
149821,0
192925,0
6000,5
84364,5
38621,2
192165,1
81266,2
244294,5
239596,5
129166,0
166128,0
928,5
168426,0
41067,0
30464,0
86103,1
80867,5
15062,0
198717,0
240581,2
187056,0
41118,0
247029,0
125889,0
161746,0
82479,0
86443,6
31902,0
233333,3
106606,5
111289,5
94037,2
110068,0
251454,0
220491,0
217051,0
208085,0
98158,0
147790,0
209153,5
218999,0
190867,0
246469,0
145858,0
65969,0
56541,6
101594,5
111139,0
41890,0
202415,0
69176,0
207999,0
44059,0
111801,3
216462,3
25705,0
222126,0
142972,0
85241,0
179950,1
111003,0
235944,4
14561,0
135739,1
47517,1
49664,0
68229,0
81048,5
244228,0
95794,0
112940,0
187255,6
13563,6
175270,5
112978,5
177870,0
245570,5
28121,0
23944,5
164591,5
126693,0
148989,2
196592,6
247565,0
3490,6
16873,0
165649,0
84009,0
160159,0
59528,1
233216,2
134326,0
231649,2
250264,6
226890,0
216317,6
167838,0
158828,0
166603,1
209251,6
67640,0
51836,2
233898,0
107888,0
186729,6
81907,0
252502,0
176416,6
24145,0
157854,5
18387,1
221052,0
84888,1
28385,6
249440,0
113425,5
246516,0
192955,0
213318,0
65312,5
2705,0
35979,5
117,0
1543,5
14151,0
100098,0
162359,0
103712,0
93238,0
216256,2
159184,0
24111,0
229957,0
181210,0
193266,2
118862,0
196856,0
100560,5
174502,0
43656,0
90994,1
20034,6
253590,0
174056,0
54413,0
206489,0
162662,0
169055,0
196888,1
147206,3
190217,5
146199,5
120692,0
64473,5
185138,5
193164,2
245135,0
114061,0
132513,0
36357,0
42906,0
238630,5
189476,1
202930,0
115536,0
153764,5
222761,0
38249,0
196402,5
205411,0
63740,0
227116,5
226663,0
71216,0
189258,0
87047,2
27940,0
111085,0
28654,0
160580,0
189297,0
41641,0
243594,0
225876,0
85806,5
157609,3
183561,0
14547,0
131723,0
15786,0
180062,0
85117,0
181822,0
185075,0
178426,5
140851,0
64958,5
247847,0
21160,0
111031,0
54982,0
186817,0
195251,0
190587,0
64209,0
167212,0
167828,0
110915,0
201391,0
135400,0
99898,0
157863,0
144809,0
77269,0
88707,0
147918,0
8282,0
49937,0
6248,0
180581,5
170867,0
6448,1
100106,0
134188,0
136102,0
175315,1
96786,0
95819,5
35874,0
219390,0
224338,3
236935,0
93222,1
102641,0
151755,0
134927,5
160368,0
1499,0
71059,0
161902,0
38322,0
108265,3
210737,0
39849,0
205845,0
182146,0
10122,5
56610,5
143034,0
73069,0
91110,0
94454,0
45847,0
94247,0
65473,0
27750,0
172357,1
138738,0
157077,5
232210,0
184949,0
173207,0
160933,0
155729,0
127414,0
220222,0
222930,0
40349,0
179135,6
217386,0
127302,6
128102,2
21540,5
48092,3
55645,0
86006,0
3737,0
197339,0
107446,0
143507,5
204416,0
23355,0
215744,0
24169,6
132616,0
216208,5
251464,1
43342,0
127722,0
225808,5
50672,3
36768,0
59109,0
226451,0
232290,0
179812,0
16938,5
12079,0
170687,3
19108,0
143393,0
147295,0
73209,0
246638,0
127355,0
232985,0
198097,0
121528,5
163586,0
252421,2
63288,5
44812,0
217135,0
204481,3
205635,0
219649,0
164992,0
95194,0
207493,0
97051,5
243344,0
235467,2
129156,6
66743,0
114974,0
217485,3
57915,0
68787,0
107125,0
38470,2
89637,0
80793,0
90452,0
172047,0
3915,3
194567,1
116601,0
58004,3
188519,0
140446,0
126286,0
1398,2
236036,2
250702,5
150599,5
227401,2
148090,0
71084,5
177255,0
247005,0
242436,5
127821,5
197854,0
170486,0
91383,0
120798,0
102480,0
206647,6
160316,0
35963,0
33023,4
184447,2
167281,0
180704,1
118966,5
165192,0
23546,0
145679,5
184794,0
181716,0
96094,0
181234,0
130787,0
144253,0
67520,0
229286,6
234703,0
2235,0
245823,1
225507,0
163028,0
13889,0
47122,6
95185,0
146068,0
48262,2
6784,0
78934,6
72696,0
27484,0
223149,0
38527,0
199410,1
143097,0
241448,1
157558,0
203601,0
71755,0
143911,2
147528,0
86380,0
127278,0
184105,0
78521,0
97640,0
207573,0
79216,6
226194,0
77529,0
158304,5
78303,0
218473,0
184861,0
94255,0
176163,5
247275,5
116452,0
186264,0
230257,3
11474,0
128520,0
201988,5
210335,0
65398,0
38856,5
123944,5
118335,3
14533,0
244142,0
229214,1
65960,0
102936,0
117206,3
239607,5
238240,6
154005,5
72070,0
166075,0
194234,6
20340,6
243915,5
33032,0
96098,0
198673,0
237118,0
136013,0
118838,0
197161,0
155210,5
177334,0
44646,0
62895,0
77174,0
92614,6
247060,3
68246,3
64066,0
84206,0
177840,0
90492,0
102198,0
198236,0
193750,0
206567,0
148423,0
231905,0
164150,0
82128,0
194506,0
119621,0
2448,0
80448,5
5930,5
247767,0
137440,0
115629,6
222195,0
188068,0
104735,0
94049,0
150359,0
121678,0
198598,0
33936,0
103451,5
8551,5
147041,0
36524,0
247514,1
106272,0
92425,0
151115,0
231478,0
226034,0
151995,1
176986,0
54594,0
43789,0
80377,5
117027,0
235078,1
16592,0
84900,0
16686,0
188694,0
102104,0
150148,0
193941,0
119881,0
38827,0
39445,0
124060,2
222150,0
218650,0
107433,0
91419,0
157237,0
127486,5
110220,0
13154,0
92108,0
128931,0
217595,0
173363,0
119956,0
248324,5
187390,0
151350,5
206299,0
88293,5
90023,0
227510,0
242249,5
15917,0
78436,0
249261,0
84069,0
225621,0
223625,0
172714,5
37583,0
19017,3
137393,1
127695,0
69673,0
102149,0
13069,0
86890,0
247224,0
131964,0
158306,0
239781,5
86702,0
192210,0
144709,0
142129,1
51691,0
7451,0
138149,0
243058,0
179005,0
110644,1
36621,3
99745,0
22922,1
242594,0
8425,6
114524,0
126461,0
43350,5
204987,5
245384,5
17336,0
56583,0
193508,5
129035,0
210717,5
105698,3
129002,0
100312,0
51375,0
82784,0
224094,5
177232,5
129105,6
221672,0
95356,0
25683,6
82781,0
48681,0
246166,0
237074,0
205744,0
85109,5
30803,0
65024,5
12290,6
213537,0
117071,0
228431,6
7524,0
93477,0
161533,0
45071,0
192746,0
97082,0
60419,0
231305,5
161664,5
180243,4
40445,0
73974,1
107365,3
137991,5
165777,0
176803,0
238259,0
128683,0
5922,0
151904,0
18124,6
119258,0
211805,2
246207,0
176088,0
84255,0
86721,0
184176,5
3016,0
32156,0
154072,5
78715,0
232934,0
72664,0
133352,0
148739,0
129545,0
88404,0
167772,0
241615,0
169713,0
89189,0
111787,0
93038,6
205314,6
160231,0
30965,2
142613,0
143958,0
81624,5
162817,0
144573,0
160017,5
247429,0
68302,0
155099,0
108799,1
190270,0
131992,0
210412,0
228312,0
23864,0
116995,0
238227,0
87881,0
88159,0
189496,0
122073,3
98084,0
128647,0
166806,5
32072,0
211757,6
91603,4
69815,0
1704,0
53007,0
230882,0
18928,0
245137,0
237099,0
200441,0
184650,0
32752,5
119,0
178081,0
202218,0
217387,0
171460,5
90691,5
152950,0
201863,0
236690,2
220517,0
140603,3
187336,0
22492,0
212260,6
158552,0
194055,6
116808,0
93609,0
197463,0
200162,1
37813,0
126674,0
117422,3
130079,0
55069,0
24549,0
83154,6
125903,2
26638,0
237615,1
176247,6
154375,0
231813,0
51668,0
136288,0
224659,0
145367,0
60223,0
202570,0
125078,0
141012,0
94883,3
132060,0
109346,0
152700,1
169518,0
12314,2
133008,3
5297,0
157506,5
165554,0
192928,3
36457,3
26102,5
59934,0
233645,0
17486,3
196193,0
167900,0
132057,0
3673,0
52076,0
12174,5
187809,0
138548,0
170648,0
118808,0
193967,0
152519,0
52040,0
229552,0
119706,3
123706,2
131507,3
175494,0
58347,1
247501,5
56638,0
15392,0
40114,0
232823,2
235337,0
113339,2
228719,0
236018,0
34249,0
113975,0
188971,0
149042,0
64522,0
214047,0
51618,0
108275,3
118909,5
96438,0
43010,3
77893,0
181470,0
251261,5
183633,5
178715,0
86841,0
166010,5
121553,3
237304,2
215152,0
108094,0
248633,3
163166,0
186273,0
119465,6
82251,0
115015,0
218408,0
224833,2
72339,5
140960,0
12533,7
73422,5
124013,0
1116,0
245039,0
206026,0
91524,0
1086,0
96799,0
237405,0
197336,5
10214,2
88559,0
208073,0
39129,5
159936,5
200827,0
24597,0
107194,0
26468,0
43834,0
36293,0
72359,2
160937,6
83843,0
13130,5
177092,6
244283,6
29337,0
184763,0
246465,0
209702,2
209543,6
117951,0
89737,0
166623,6
252882,6
11072,0
170540,0
229256,0
253557,5
50718,0
208661,0
107660,0
60127,2
70761,0
26203,0
115607,0
214298,3
201448,0
129271,0
99135,0
235363,6
156145,0
131552,5
113549,0
118277,0
72424,0
204876,0
65042,0
154377,5
226359,6
137769,6
57243,2
216423,5
127034,2
197901,5
13404,1
211253,2
239032,5
248889,0
73518,1
167335,6
76753,0
89498,5
228384,0
7962,0
171339,1
96861,0
65849,5
127454,0
42807,0
134519,5
90315,5
96214,0
94173,5
75862,0
162566,0
61015,0
67233,5
61809,0
150899,6
84190,0
243397,0
64060,1
138942,3
235703,0
25121,0
205856,1
100633,0
94272,0
202897,1
163305,5
167423,0
201803,0
47607,5
236794,5
249209,5
106659,0
183639,0
205909,0
141962,1
101178,0
169517,5
178088,5
172081,5
19718,0
214237,0
175550,5
158014,0
87785,0
149126,0
204156,5
240820,0
76950,0
30381,0
169558,5
132878,0
252014,0
74669,0
44872,6
205329,0
178818,6
223500,0
83821,5
94587,5
28116,0
146693,0
11384,0
174126,0
4605,0
244782,0
1185,5
243761,0
161479,0
150074,0
149858,1
152786,0
252918,6
74928,3
56130,0
30713,0
4362,0
12103,2
75935,0
70116,5
119605,0
